,-0.017.1
0,0.051
1,0.051
2,0.037
3,0.059
4,-0.068
5,-0.032
6,-0.005
7,0.083
8,-0.002
9,0.034
10,0.007
11,0.01
12,0.1
13,0.081
14,0.0
15,0.042
16,0.103
17,0.125
18,0.11
19,0.085
20,0.083
21,0.066
22,0.044
23,0.095
24,0.017
25,0.088
26,0.095
27,0.051
28,0.061
29,0.078
30,0.071
31,0.068
32,-0.125
33,-0.015
34,0.093
35,0.002
36,-0.02
37,-0.01
38,0.195
39,-0.01
40,-0.054
41,-0.007
42,0.056
43,-0.049
44,-0.11
45,0.068
46,-0.029
47,0.083
48,0.1
49,-0.034
50,-0.081
51,0.012
52,0.012
53,0.027
54,0.024
55,-0.007
56,0.007
57,0.029
58,0.02
59,-0.059
60,0.012
61,0.029
62,-0.012
63,0.068
64,-0.034
65,-0.002
66,0.024
67,0.066
68,-0.051
69,0.049
70,-0.034
71,0.007
72,0.063
73,0.039
74,0.061
75,-0.027
76,0.005
77,0.059
78,-0.046
79,-0.005
80,0.061
81,-0.046
82,-0.042
83,-0.049
84,-0.017
85,0.005
86,-0.078
87,-0.11
88,0.088
89,0.115
90,0.027
91,-0.005
92,0.044
93,0.061
94,0.095
95,0.12
96,0.09
97,0.017
98,0.181
99,0.039
100,0.029
101,0.022
102,0.095
103,-0.007
104,-0.039
105,-0.02
106,0.066
107,-0.005
108,-0.012
109,0.056
110,0.02
111,0.024
112,0.002
113,-0.037
114,0.161
115,0.134
116,-0.002
117,0.051
118,0.012
119,0.076
120,-0.002
121,-0.085
122,0.115
123,0.01
124,-0.068
125,0.098
126,-0.024
127,-0.115
128,0.034
129,0.066
130,-0.044
131,-0.005
132,0.002
133,-0.017
134,-0.039
135,-0.027
136,0.032
137,0.061
138,-0.098
139,-0.103
140,0.007
141,-0.02
142,0.034
143,-0.063
144,-0.017
145,-0.042
146,-0.046
147,-0.022
148,-0.081
149,0.093
150,-0.01
151,0.068
152,0.012
153,-0.012
154,0.083
155,0.081
156,-0.032
157,-0.017
158,0.049
159,-0.029
160,-0.071
161,0.063
