,-0.061
0,0.056
1,0.061
2,-0.112
3,0.066
4,0.027
5,-0.005
6,-0.068
7,0.029
8,0.024
9,-0.056
10,0.029
11,0.046
12,0.007
13,-0.046
14,-0.022
15,-0.142
16,-0.071
17,-0.032
18,-0.044
19,-0.022
20,-0.095
21,-0.083
22,-0.044
23,-0.049
24,0.037
25,0.0
26,0.01
27,0.017
28,-0.015
29,0.029
30,0.022
31,-0.01
32,-0.015
33,0.066
34,0.149
35,-0.032
36,-0.076
37,-0.01
38,0.024
39,0.042
40,-0.037
41,0.081
42,0.012
43,0.11
44,0.21
45,0.11
46,0.007
47,0.088
48,0.076
49,-0.02
50,0.01
51,0.039
52,0.081
53,-0.1
54,0.0
55,-0.061
56,-0.034
57,0.042
58,-0.063
59,-0.061
60,0.029
61,0.073
62,-0.032
63,0.022
64,-0.085
65,-0.137
66,0.017
67,0.073
68,-0.042
69,-0.066
70,0.044
71,0.044
72,-0.01
73,-0.088
74,-0.01
75,-0.127
76,0.032
77,-0.02
78,-0.044
79,-0.015
80,-0.002
81,-0.02
82,-0.049
83,-0.046
84,0.007
85,0.068
86,0.049
87,0.061
88,0.056
89,-0.054
90,0.022
91,-0.115
92,-0.007
93,-0.022
94,0.015
95,0.0
96,-0.029
97,-0.122
98,-0.132
99,-0.09
100,-0.02
101,0.059
102,0.02
103,0.081
104,-0.046
105,0.063
106,0.117
107,0.063
108,0.027
109,-0.034
110,0.0
111,-0.076
112,0.01
113,-0.127
114,-0.046
115,-0.046
116,0.103
117,0.017
118,-0.027
119,-0.073
120,0.022
121,0.012
122,-0.007
123,-0.027
124,-0.005
125,0.044
126,0.034
127,0.029
128,-0.056
129,-0.005
130,0.076
131,0.046
132,-0.076
133,-0.068
134,0.027
135,-0.095
136,-0.11
137,-0.078
138,-0.005
139,0.044
140,-0.032
141,-0.015
142,-0.002
143,0.032
144,0.024
145,0.017
146,0.056
147,0.059
148,-0.081
149,0.029
150,0.081
151,0.051
152,0.037
153,-0.012
154,0.144
155,-0.002
156,-0.01
157,0.044
158,0.12
159,-0.024
160,0.022
161,-0.112
162,-0.068
163,-0.027
164,-0.015
165,0.066
166,0.01
167,-0.042
168,0.032
169,0.056
170,0.0
171,-0.063
172,-0.044
173,-0.095
174,-0.046
175,-0.134
