,-0.073.1
0,-0.01
1,0.039
2,-0.11
3,-0.073
4,-0.039
5,-0.088
6,-0.027
7,-0.024
8,-0.059
9,-0.024
10,0.081
11,0.093
12,0.01
13,0.044
14,-0.063
15,0.051
16,0.071
17,-0.051
18,-0.044
19,-0.066
20,-0.049
21,-0.005
22,-0.122
23,-0.054
24,0.007
25,-0.007
26,0.051
27,-0.029
28,-0.054
29,0.11
30,0.149
31,0.173
32,0.107
33,0.142
34,0.056
35,0.056
36,0.105
37,0.159
38,0.093
39,0.115
40,0.142
41,-0.081
42,0.024
43,0.098
44,-0.039
45,-0.002
46,-0.076
47,-0.066
48,-0.007
49,0.015
50,0.032
51,0.022
52,-0.032
53,-0.015
54,0.09
55,-0.022
56,0.042
57,0.01
58,0.01
59,0.054
60,0.015
61,-0.122
62,-0.039
63,0.012
64,-0.039
65,0.032
66,0.015
67,-0.054
68,0.017
69,-0.007
70,-0.061
71,0.1
72,0.056
73,-0.012
74,-0.044
75,0.061
76,0.088
77,0.056
78,-0.039
79,-0.063
80,-0.051
81,-0.046
82,0.02
83,0.024
84,-0.073
85,-0.059
86,0.007
87,-0.1
88,-0.034
89,0.068
90,-0.056
91,-0.068
92,-0.115
93,-0.029
94,-0.015
95,-0.046
96,0.024
97,0.059
98,-0.032
99,0.007
100,0.024
101,-0.056
102,-0.027
103,-0.002
104,0.02
105,-0.017
106,-0.051
107,0.071
108,0.024
109,0.017
110,0.034
111,-0.01
112,0.007
113,0.085
114,-0.024
115,0.022
116,0.029
117,0.088
118,0.112
119,0.029
120,-0.005
121,-0.002
122,0.037
123,-0.012
124,-0.049
125,-0.088
126,-0.051
127,0.059
128,0.007
129,-0.112
130,-0.012
131,0.127
132,0.061
133,0.032
134,0.093
135,0.095
136,0.066
137,0.059
138,0.122
139,0.085
140,0.122
141,0.11
142,0.02
143,0.034
144,0.017
145,-0.002
146,0.0
147,-0.1
148,-0.129
149,-0.115
150,-0.081
151,-0.024
152,-0.017
153,0.007
154,-0.061
155,-0.076
156,-0.081
157,-0.017
158,0.022
159,-0.027
160,0.034
161,0.017
162,-0.029
163,-0.042
164,-0.054
165,-0.093
166,-0.073
167,-0.078
168,-0.049
169,-0.061
170,-0.02
171,-0.017
172,-0.09
173,0.015
174,-0.029
175,-0.039
176,-0.015
177,-0.034
178,-0.007
179,-0.107
180,0.007
181,0.02
182,-0.022
183,0.002
184,0.105
185,-0.02
186,-0.037
187,0.068
188,-0.002
189,-0.002
190,-0.002
191,-0.005
192,0.027
193,0.039
194,0.039
195,0.017
196,-0.029
197,0.117
198,0.029
199,0.051
200,0.066
201,0.029
202,0.151
203,0.066
204,-0.005
205,0.129
206,-0.088
207,-0.056
208,0.049
209,0.12
210,-0.022
