,-0.088.1
0,-0.032
1,0.046
2,0.022
3,0.01
4,0.042
5,0.037
6,0.017
7,-0.081
8,-0.024
9,-0.032
10,0.029
11,0.085
12,0.027
13,-0.103
14,0.059
15,0.054
16,-0.046
17,0.024
18,0.002
19,-0.061
20,-0.027
21,-0.029
22,-0.12
23,-0.017
24,0.02
25,0.044
26,0.081
27,0.029
28,0.032
29,0.0
30,0.037
31,-0.107
32,-0.015
33,-0.034
34,0.032
35,0.078
36,-0.117
37,0.046
38,0.0
39,-0.068
40,0.044
41,0.061
42,0.051
43,0.081
44,0.005
45,0.115
46,0.071
47,0.071
48,0.039
49,0.017
50,0.042
51,0.154
52,0.115
53,0.061
54,0.12
55,0.107
56,-0.054
57,0.007
58,0.093
59,0.098
60,0.059
61,0.068
62,0.049
63,0.073
64,0.107
65,-0.022
66,-0.051
67,0.056
68,0.137
69,0.056
70,0.061
71,-0.017
72,0.056
73,0.117
74,0.02
75,-0.005
76,-0.037
77,0.012
78,-0.034
79,-0.063
80,0.01
81,0.037
82,0.061
83,0.049
84,-0.015
85,-0.029
86,0.002
87,0.09
88,0.063
89,0.01
90,0.068
91,0.137
92,0.059
93,0.068
94,0.083
95,0.029
96,0.037
97,-0.024
98,0.068
99,0.029
100,-0.066
101,0.024
102,0.017
103,0.093
104,-0.012
105,0.024
106,0.115
107,0.037
108,-0.007
109,-0.012
110,0.061
111,0.059
112,-0.022
113,-0.005
114,0.142
115,-0.002
116,0.054
117,-0.054
118,-0.044
119,0.034
120,-0.015
121,0.093
122,0.088
123,0.024
124,0.068
125,0.054
126,0.071
127,0.049
128,0.059
129,0.12
130,0.042
131,-0.007
132,0.044
133,0.046
134,-0.027
135,-0.139
136,-0.037
137,-0.051
138,-0.061
139,0.149
140,-0.037
141,-0.034
142,-0.139
143,0.022
144,0.034
145,-0.017
146,-0.1
147,0.012
148,0.059
149,0.02
150,0.029
151,0.022
152,0.015
153,0.017
154,0.02
155,-0.056
156,-0.105
157,-0.017
158,-0.088
159,-0.049
160,-0.071
161,-0.017
162,-0.024
163,-0.066
164,0.005
165,-0.093
166,-0.017
167,-0.029
168,0.02
169,-0.049
170,0.054
171,0.032
172,-0.02
173,-0.076
174,0.01
175,0.068
176,-0.061
177,-0.125
178,-0.156
179,-0.105
180,-0.088
181,-0.061
182,0.029
183,0.061
184,0.02
185,-0.061
186,-0.024
187,0.09
188,0.061
189,0.022
190,0.054
191,-0.022
192,0.083
193,0.015
194,-0.007
195,0.02
196,-0.015
197,0.007
198,-0.103
199,0.002
200,-0.034
201,-0.012
202,0.0
203,0.051
204,-0.073
205,0.051
206,0.19
207,0.022
208,0.017
209,0.049
210,0.178
211,0.078
212,0.029
213,-0.002
214,-0.037
215,0.022
216,-0.032
217,-0.024
218,-0.015
219,-0.063
220,0.037
221,-0.042
222,-0.149
223,-0.054
224,-0.002
225,0.024
226,-0.02
227,0.051
228,0.061
229,-0.007
230,0.078
231,-0.063
232,0.09
233,-0.005
234,0.059
235,0.012
236,-0.073
237,0.063
238,-0.083
239,-0.105
240,-0.11
241,-0.105
242,-0.173
243,-0.105
244,-0.071
245,-0.061
246,0.029
247,-0.11
248,0.068
249,0.083
250,0.051
251,0.024
252,0.054
253,0.081
254,0.122
255,-0.002
256,0.02
257,0.01
258,-0.068
259,-0.085
260,-0.105
261,-0.076
262,0.029
263,-0.09
264,-0.09
265,0.0
266,-0.063
267,-0.073
268,-0.12
269,-0.073
270,0.0
271,-0.044
272,0.034
273,0.02
274,-0.034
275,0.002
276,-0.051
277,-0.046
