,0.022.1
0,0.166
1,-0.098
2,-0.168
3,0.051
4,0.017
5,-0.032
6,-0.059
7,0.022
8,0.049
9,-0.078
10,0.037
11,0.037
12,-0.063
13,0.044
14,0.051
15,0.151
16,0.071
17,0.034
18,0.068
19,0.115
20,0.244
21,0.11
22,-0.044
23,0.032
24,-0.002
25,-0.027
26,0.049
27,0.11
28,0.085
29,-0.125
30,-0.042
31,0.022
32,-0.022
33,0.186
34,0.168
35,0.049
36,-0.081
37,0.068
38,0.093
39,0.037
40,0.068
41,-0.046
42,-0.034
43,-0.059
44,-0.129
45,-0.051
46,-0.046
47,-0.071
48,-0.078
49,-0.063
50,-0.093
51,-0.078
52,0.056
53,-0.046
54,-0.09
55,-0.073
56,-0.017
57,0.024
58,-0.034
59,-0.11
60,-0.051
61,-0.107
62,0.002
63,-0.042
64,0.005
65,-0.007
66,-0.071
67,-0.164
68,-0.117
69,-0.054
70,0.007
71,0.015
72,-0.088
73,-0.061
74,0.005
75,0.037
76,-0.044
77,-0.063
78,-0.059
79,-0.034
80,0.027
81,0.022
82,-0.034
83,-0.068
84,-0.098
85,-0.081
86,-0.02
87,-0.129
88,-0.01
89,0.095
90,0.012
91,0.19
92,-0.049
93,-0.095
94,-0.032
95,-0.02
96,0.054
97,0.132
98,-0.098
99,-0.056
100,-0.061
101,-0.046
102,-0.005
103,0.034
104,-0.027
105,0.024
106,0.017
107,-0.012
108,-0.022
109,0.022
110,-0.046
111,-0.02
112,0.005
113,0.002
114,0.076
115,0.005
116,0.068
117,0.129
118,-0.01
119,0.022
120,0.017
121,0.034
122,0.005
123,-0.049
124,-0.024
125,-0.02
126,-0.112
127,-0.076
128,0.032
129,-0.012
130,0.061
131,0.0
132,-0.007
133,0.076
134,0.105
135,0.012
136,-0.042
137,0.012
138,0.039
139,-0.049
140,0.007
141,-0.024
142,-0.027
143,-0.054
144,-0.007
145,-0.083
146,0.02
147,0.056
148,-0.083
149,-0.002
150,-0.071
151,-0.015
152,-0.042
153,0.09
154,-0.024
155,-0.044
156,0.034
157,0.034
158,-0.039
159,-0.027
160,0.122
161,-0.002
162,0.059
163,0.054
164,-0.066
165,-0.051
166,-0.015
167,-0.059
168,-0.11
169,-0.046
170,-0.024
171,0.042
172,0.012
173,-0.01
174,-0.11
175,-0.032
176,0.022
177,0.037
178,-0.032
179,-0.071
180,0.007
181,0.0
182,-0.024
183,-0.002
184,-0.022
185,-0.059
186,-0.122
187,-0.088
188,0.034
