,0.000
0,0.005
1,0.046
2,-0.061
3,-0.127
4,-0.046
5,-0.039
6,0.037
7,0.015
8,-0.051
9,0.032
10,0.061
11,-0.015
12,-0.049
13,-0.068
14,0.002
15,-0.027
16,-0.032
17,0.027
18,-0.005
19,0.034
20,0.007
21,0.039
22,0.005
23,-0.015
24,-0.007
25,0.005
26,-0.088
27,0.017
28,-0.027
29,-0.078
30,0.039
31,0.042
32,0.01
33,-0.029
34,-0.002
35,0.095
36,0.037
37,0.017
38,-0.012
39,0.066
40,0.054
41,0.051
42,0.073
43,0.037
44,0.059
45,-0.032
46,-0.027
47,-0.09
48,0.049
49,0.0
50,-0.027
51,-0.017
52,-0.01
53,0.068
54,0.093
55,0.059
56,0.151
57,0.122
58,0.022
59,0.034
60,-0.024
61,0.068
62,0.005
63,-0.066
64,-0.007
65,0.007
66,0.044
67,-0.015
68,-0.042
69,-0.085
70,0.02
71,0.029
72,-0.051
73,0.007
74,0.071
75,-0.02
76,-0.022
77,0.061
78,0.056
79,0.029
80,0.027
81,0.061
82,0.127
83,0.061
84,-0.02
85,0.002
86,0.029
87,-0.046
88,-0.154
89,-0.11
90,-0.1
91,-0.034
92,-0.1
93,-0.081
94,-0.125
95,-0.085
96,-0.073
97,-0.059
98,-0.11
99,0.024
100,-0.002
101,-0.029
102,0.066
103,0.017
104,0.002
105,0.042
106,-0.066
107,-0.071
108,-0.049
109,-0.078
110,0.0
111,-0.068
112,-0.085
113,-0.059
114,-0.024
115,-0.022
116,-0.024
117,0.01
118,0.151
119,-0.039
120,-0.002
121,0.063
122,0.059
123,0.142
124,0.027
125,0.076
126,0.09
127,0.051
128,0.042
129,-0.059
130,-0.032
131,-0.015
132,-0.024
133,-0.071
134,-0.005
135,0.042
136,-0.103
137,-0.029
138,-0.02
139,-0.044
140,0.034
141,0.085
142,0.007
143,-0.022
144,-0.017
145,0.002
146,0.0
147,0.056
148,0.0
149,0.137
150,0.12
151,0.078
152,0.146
153,0.032
154,0.083
155,0.042
156,-0.056
157,-0.029
158,0.125
159,0.095
160,0.049
161,0.1
162,0.032
163,0.017
164,0.032
165,-0.005
166,0.071
167,0.039
168,0.056
169,-0.02
170,-0.01
171,0.022
172,0.066
173,-0.061
174,-0.037
175,-0.002
176,0.061
177,0.007
178,-0.042
179,-0.054
180,0.005
181,-0.002
182,-0.076
183,-0.02
184,-0.012
185,0.049
186,-0.032
187,-0.149
188,-0.029
189,-0.027
190,-0.029
191,-0.093
192,-0.125
193,-0.037
194,0.127
195,0.1
196,0.107
197,0.0
198,0.01
199,0.071
200,0.093
201,-0.068
202,-0.027
203,0.159
204,0.063
205,-0.125
206,-0.032
207,0.09
208,0.002
209,-0.159
210,-0.078
211,-0.027
212,-0.11
213,-0.049
214,0.007
215,-0.02
216,0.039
217,0.056
218,-0.002
219,-0.017
220,0.083
221,0.154
222,0.09
223,0.032
224,-0.056
225,0.122
226,0.046
227,0.066
228,0.1
229,-0.054
230,0.071
231,0.1
232,-0.051
233,-0.017
234,0.093
235,-0.066
236,-0.11
237,0.059
238,0.139
239,0.063
240,0.0
241,0.112
242,0.017
243,0.015
244,0.0
245,0.037
246,-0.005
247,0.024
248,0.039
249,-0.049
250,-0.105
251,-0.022
252,0.034
253,0.037
254,-0.073
255,-0.115
256,0.007
257,0.034
258,-0.085
259,-0.002
260,0.076
261,0.159
262,-0.01
263,-0.027
264,0.017
265,0.044
266,0.076
267,0.039
268,-0.01
269,-0.127
270,0.002
271,0.063
272,-0.093
273,-0.095
274,0.024
275,0.11
276,0.051
277,-0.051
278,-0.012
279,0.21
280,0.098
281,-0.046
282,-0.059
283,0.139
284,0.002
285,-0.083
286,-0.122
287,-0.015
288,-0.002
289,-0.044
290,-0.088
291,-0.142
292,-0.11
293,-0.076
294,-0.054
295,0.046
296,-0.046
297,0.005
298,-0.007
299,0.049
300,0.054
301,-0.005
302,-0.02
303,-0.034
304,0.049
305,0.078
306,-0.007
307,-0.105
308,-0.056
309,0.022
310,-0.137
311,-0.022
312,0.002
313,-0.11
314,-0.017
315,0.012
316,0.002
317,0.054
318,0.02
319,0.027
320,-0.027
321,0.002
322,-0.034
323,-0.027
324,-0.015
325,0.054
326,-0.015
327,-0.039
328,-0.022
329,0.056
330,-0.051
331,-0.1
332,0.007
333,0.073
334,-0.017
335,-0.144
336,-0.061
337,0.063
338,0.007
339,0.022
340,-0.027
341,0.039
342,0.066
343,0.063
344,-0.002
345,-0.063
346,0.276
347,0.205
348,-0.085
349,-0.024
350,0.061
351,0.02
352,-0.017
353,-0.081
354,-0.056
355,0.022
356,-0.046
357,-0.198
358,-0.181
359,0.01
360,0.012
361,-0.164
362,0.049
363,0.112
364,0.029
365,-0.027
366,0.068
367,0.029
368,-0.034
369,-0.015
370,-0.037
371,0.029
372,0.0
373,-0.049
374,-0.046
375,-0.1
376,-0.151
377,-0.049
378,-0.005
379,-0.007
380,-0.085
381,0.085
382,0.078
383,0.09
384,-0.01
385,0.051
386,0.1
387,0.09
388,0.056
389,-0.005
390,0.005
391,0.051
392,0.012
393,-0.071
394,-0.063
395,-0.066
396,-0.042
397,-0.051
398,-0.007
399,-0.085
400,-0.1
401,-0.027
402,-0.051
403,-0.044
404,-0.032
405,-0.002
406,-0.051
407,0.0
408,-0.017
409,0.015
410,0.078
411,0.032
412,0.073
413,0.083
414,-0.015
415,-0.012
416,0.105
417,0.068
418,0.073
419,0.051
420,-0.007
421,-0.027
422,0.066
423,-0.02
424,-0.12
425,0.042
426,0.051
427,0.0
428,-0.024
429,-0.049
430,-0.012
431,-0.044
432,-0.054
433,-0.015
434,0.056
435,0.071
436,-0.056
437,0.002
438,-0.024
439,-0.015
440,-0.017
441,-0.059
442,-0.002
443,0.012
444,-0.029
445,0.029
446,-0.032
447,0.051
448,0.063
449,-0.002
450,-0.034
451,-0.061
452,0.071
453,0.039
454,0.051
455,-0.007
456,0.054
457,0.088
458,-0.039
459,-0.105
460,-0.002
461,-0.02
462,0.017
463,0.061
464,-0.085
465,-0.081
466,0.085
467,0.037
468,-0.042
469,-0.071
470,0.037
471,-0.051
472,0.02
473,0.042
474,-0.002
475,-0.1
476,0.012
477,-0.032
478,-0.073
479,0.012
480,-0.066
481,-0.01
482,0.0
483,-0.002
484,0.071
485,0.103
486,-0.039
487,-0.005
488,0.115
489,0.005
490,0.02
491,0.09
492,-0.012
493,0.02
494,0.095
495,0.027
496,0.098
497,-0.029
498,0.002
499,0.054
500,-0.115
501,-0.012
502,-0.034
503,-0.093
504,-0.071
505,-0.007
506,0.027
507,-0.051
508,-0.051
509,0.09
510,-0.027
511,-0.103
512,-0.02
513,-0.012
514,-0.015
515,-0.01
516,-0.034
517,-0.02
518,0.012
519,0.024
520,0.034
521,0.015
522,0.005
523,0.024
524,-0.007
525,0.027
526,0.029
527,0.056
528,0.005
529,0.027
530,0.054
531,0.005
532,0.063
533,0.022
534,-0.012
535,-0.039
536,-0.017
537,0.002
538,0.042
539,-0.073
540,-0.103
541,-0.066
542,0.105
543,0.093
544,0.054
545,0.137
546,0.024
547,-0.015
548,-0.017
549,-0.063
550,-0.037
551,0.032
552,0.037
553,-0.037
554,-0.039
555,-0.068
556,0.012
557,0.039
558,-0.103
559,0.027
560,0.0
561,0.015
562,0.044
563,0.054
564,0.032
565,0.11
566,0.073
567,-0.027
568,0.044
569,0.056
570,0.063
571,0.02
572,0.02
573,0.002
574,-0.029
575,-0.032
576,0.0
577,0.0
578,-0.073
579,-0.107
580,-0.022
581,-0.078
582,0.02
583,0.122
584,-0.046
585,-0.032
586,-0.017
587,0.046
588,0.046
589,-0.056
590,-0.051
591,0.054
592,-0.027
593,-0.042
594,-0.059
595,-0.105
596,-0.081
597,-0.034
598,-0.02
599,-0.051
600,-0.059
601,-0.02
602,0.02
603,0.056
604,-0.093
605,-0.044
606,0.034
607,0.051
608,-0.085
609,0.017
610,0.015
611,0.015
612,-0.051
613,-0.073
614,-0.02
615,-0.129
616,0.0
617,0.01
618,-0.073
619,-0.071
620,-0.071
621,-0.081
622,-0.049
623,-0.056
624,-0.037
625,0.032
626,0.088
627,-0.027
628,-0.244
629,-0.098
630,-0.073
631,-0.19
632,-0.002
633,0.022
634,-0.044
635,-0.125
636,-0.027
637,-0.083
638,-0.076
639,-0.046
640,-0.083
641,-0.071
642,-0.01
643,0.039
644,0.071
645,0.044
646,0.032
647,0.1
648,-0.049
649,-0.01
650,0.129
651,0.073
652,-0.037
653,-0.083
654,0.007
655,-0.02
656,0.056
657,-0.032
658,-0.005
659,-0.051
660,-0.042
661,-0.022
662,-0.044
663,0.051
664,0.088
665,0.063
666,0.032
667,0.017
668,-0.022
669,0.027
670,0.073
671,-0.037
672,-0.022
673,0.024
674,-0.02
675,0.032
676,-0.073
677,-0.061
678,-0.037
679,-0.02
680,0.044
681,-0.032
682,0.002
683,0.054
684,-0.024
685,0.042
686,-0.054
687,0.0
688,-0.044
689,0.002
690,0.103
691,0.0
692,-0.056
693,0.01
694,-0.051
695,-0.039
696,-0.049
697,-0.059
698,0.007
699,-0.054
700,-0.144
701,-0.171
702,-0.051
703,-0.002
704,0.044
705,-0.042
706,-0.098
707,-0.017
708,0.007
709,-0.005
710,-0.007
711,-0.078
712,-0.029
713,-0.024
714,0.051
715,-0.007
716,-0.046
717,-0.068
718,0.015
719,0.015
720,-0.117
721,-0.022
722,-0.049
723,0.017
724,-0.022
725,0.039
726,0.059
727,0.005
728,-0.071
729,-0.137
730,0.0
731,0.039
732,-0.054
733,-0.09
734,-0.049
735,-0.117
736,-0.007
737,-0.105
738,-0.046
739,0.029
740,-0.085
741,-0.002
742,0.032
743,-0.007
744,0.039
745,0.098
746,0.027
747,0.056
748,0.022
749,0.042
750,0.051
751,-0.073
752,0.071
753,-0.034
754,-0.039
755,0.051
756,-0.081
757,-0.042
758,-0.066
759,-0.112
760,-0.027
761,-0.044
762,-0.02
763,0.042
764,0.027
765,0.059
766,0.02
767,-0.034
768,0.044
769,0.103
770,0.066
771,0.076
772,0.015
773,-0.049
774,-0.037
775,-0.032
776,0.002
777,-0.037
778,-0.117
779,-0.093
780,-0.21
781,-0.142
782,0.088
783,-0.024
784,-0.105
785,-0.076
786,-0.015
787,0.005
788,-0.073
789,-0.042
790,-0.029
791,0.056
792,0.007
793,-0.012
794,0.02
795,0.015
796,0.037
797,-0.017
798,-0.056
799,-0.042
800,0.02
801,-0.032
802,-0.078
803,-0.107
804,-0.029
805,-0.007
806,0.051
807,0.076
808,0.061
809,0.1
810,0.076
811,0.046
812,0.068
813,0.164
814,-0.046
815,0.034
816,0.066
817,-0.002
818,0.007
819,-0.029
820,0.01
821,-0.022
822,0.015
823,0.022
824,-0.112
825,0.015
826,-0.049
827,-0.002
828,0.098
829,0.024
830,0.063
831,0.09
832,0.007
833,0.115
834,0.046
835,0.007
836,0.09
837,-0.034
838,0.022
839,0.044
840,0.034
841,0.068
842,-0.005
843,0.081
844,0.005
845,-0.024
846,0.1
847,0.085
848,0.027
849,-0.01
850,-0.002
851,0.017
852,0.164
853,0.085
854,-0.027
