,-0.049.1
0,-0.032
1,-0.042
2,-0.005
3,-0.024
4,-0.1
5,-0.149
6,-0.002
7,-0.039
8,-0.103
9,-0.051
10,-0.059
11,-0.056
12,-0.09
13,0.01
14,0.012
15,-0.034
16,-0.039
17,-0.061
18,0.002
19,0.044
20,0.015
21,-0.024
22,-0.017
23,0.012
24,0.115
25,-0.056
26,-0.154
27,-0.071
28,0.129
29,0.088
30,-0.032
31,0.027
32,0.027
33,0.0
34,0.09
35,0.112
36,0.042
37,-0.037
38,0.044
39,-0.051
40,-0.034
41,0.115
42,0.088
43,-0.01
44,-0.061
45,-0.117
46,0.02
47,0.024
48,-0.129
49,-0.039
50,-0.044
51,0.139
52,-0.142
53,-0.09
54,0.034
55,0.081
56,0.112
57,0.012
58,0.071
59,0.068
60,0.002
61,0.0
62,0.066
63,0.076
64,-0.002
65,0.122
66,0.0
67,-0.02
68,-0.051
69,0.01
70,-0.012
71,-0.027
72,-0.017
73,-0.015
74,0.032
75,0.105
76,-0.01
77,0.176
78,0.027
79,-0.032
80,0.078
81,-0.066
82,0.027
83,-0.105
84,-0.112
85,-0.085
86,-0.054
87,-0.085
88,-0.134
89,-0.054
90,-0.007
91,-0.049
92,-0.068
93,-0.044
94,-0.088
95,-0.012
96,-0.027
97,0.046
98,-0.049
99,-0.032
100,0.029
101,-0.059
102,-0.09
103,-0.085
104,-0.044
105,-0.012
106,0.049
107,0.002
108,-0.039
109,0.002
110,-0.02
111,-0.054
112,0.049
113,-0.029
114,0.083
115,-0.076
116,-0.088
117,0.09
118,0.042
119,-0.066
120,-0.015
121,0.078
122,0.081
123,0.017
124,-0.105
125,-0.039
126,0.015
127,-0.007
128,-0.093
129,-0.034
130,0.103
131,0.046
132,0.085
133,0.015
134,0.056
135,0.134
136,0.022
137,0.122
138,0.095
139,0.027
140,0.034
141,0.09
142,0.01
143,0.0
144,0.032
145,0.029
146,0.115
147,0.042
148,0.059
149,0.007
150,0.029
151,0.095
152,-0.005
153,-0.015
154,-0.015
155,0.085
156,0.032
157,-0.032
158,0.024
159,0.02
160,0.146
161,0.034
162,0.098
163,0.11
164,0.017
165,-0.208
166,-0.195
167,-0.051
168,0.027
169,0.002
170,-0.088
171,-0.122
172,-0.032
173,0.024
174,-0.071
175,0.017
176,0.093
177,0.02
178,0.022
179,-0.012
180,0.076
181,0.044
182,0.022
183,-0.037
184,-0.098
185,-0.005
186,-0.002
187,-0.054
188,-0.059
189,0.01
190,0.032
191,-0.012
192,-0.068
193,-0.042
194,-0.076
195,-0.012
196,0.027
197,0.049
198,0.012
199,0.02
200,0.149
201,0.034
202,-0.098
203,0.002
204,-0.027
205,-0.015
206,0.071
207,-0.002
208,-0.01
209,-0.081
210,0.007
211,0.039
212,-0.117
213,-0.061
214,-0.017
215,-0.02
216,0.051
217,0.083
218,0.042
219,0.01
220,0.081
221,0.078
222,-0.071
223,-0.059
224,0.059
225,0.071
226,0.015
227,-0.178
228,0.076
229,-0.051
230,-0.071
231,0.166
232,0.081
233,-0.146
234,-0.085
235,0.078
236,0.049
237,-0.1
238,-0.046
239,0.159
240,-0.02
241,0.0
242,-0.01
243,0.054
244,0.142
245,-0.054
246,0.015
247,-0.029
248,-0.105
249,0.137
250,0.073
251,0.012
252,0.007
253,-0.037
254,0.059
255,0.188
256,0.051
257,0.042
258,-0.037
259,-0.002
260,-0.02
261,-0.012
262,0.024
263,0.0
264,-0.054
265,-0.081
266,-0.105
267,-0.024
268,-0.081
269,-0.098
270,0.046
271,-0.061
272,-0.195
273,-0.139
274,0.0
275,0.002
276,-0.037
277,-0.007
278,0.051
279,-0.044
280,-0.022
281,-0.022
282,0.0
283,0.01
284,-0.066
285,-0.037
286,-0.144
287,-0.01
288,-0.098
289,-0.112
290,-0.098
291,-0.042
292,-0.029
293,-0.017
294,-0.039
295,0.02
296,-0.107
297,-0.095
298,-0.063
299,-0.049
300,0.015
301,0.078
302,0.032
303,0.11
304,0.02
305,-0.034
306,-0.032
307,0.071
308,0.029
309,-0.085
310,-0.034
311,0.11
312,-0.11
313,-0.032
314,-0.037
315,-0.066
316,0.076
317,0.017
318,0.125
319,0.066
320,-0.068
321,-0.083
322,0.068
323,0.129
324,0.044
325,-0.061
326,0.081
327,0.095
328,-0.017
329,0.039
330,-0.007
331,-0.022
332,0.066
333,0.129
334,-0.151
335,-0.125
336,0.054
337,0.049
338,0.046
339,-0.122
340,0.012
341,-0.029
342,-0.051
343,-0.034
344,-0.024
345,-0.017
346,-0.066
347,-0.129
348,-0.037
349,-0.063
350,-0.056
351,-0.122
352,-0.129
353,-0.093
354,-0.115
355,-0.09
356,-0.122
357,0.015
358,0.044
359,0.127
360,0.017
361,-0.002
362,-0.015
363,-0.027
364,-0.002
365,0.039
366,-0.027
367,-0.049
368,-0.044
369,-0.066
370,-0.081
371,0.034
372,-0.01
373,-0.022
374,-0.046
375,0.044
376,0.039
377,-0.105
378,-0.044
379,0.032
380,0.005
381,0.073
382,0.0
383,-0.122
384,0.022
385,0.034
386,-0.002
387,-0.007
388,-0.027
389,0.007
390,-0.078
391,0.066
392,-0.01
393,-0.068
394,-0.024
395,-0.005
396,0.09
397,-0.027
398,0.054
399,0.146
400,0.056
401,0.059
402,0.034
403,0.039
404,0.1
405,0.032
406,0.044
407,0.027
408,0.061
409,-0.002
410,-0.017
411,0.017
412,-0.024
413,-0.103
414,-0.007
415,-0.076
416,-0.081
417,0.037
418,0.042
419,0.19
420,0.034
421,0.0
422,-0.037
423,0.076
424,0.054
425,0.022
426,-0.059
427,-0.085
428,0.056
429,-0.042
430,-0.134
431,0.039
432,-0.029
433,0.022
434,0.039
435,0.02
436,-0.12
437,0.012
438,0.042
439,0.049
440,-0.034
441,0.073
442,-0.022
443,-0.049
444,0.039
445,0.034
446,-0.032
447,-0.051
448,0.007
449,-0.073
450,-0.071
451,-0.129
452,-0.259
453,-0.122
454,-0.127
455,-0.127
456,-0.029
457,-0.017
458,-0.042
459,-0.022
460,-0.073
461,0.1
462,-0.039
463,0.061
464,-0.002
465,0.088
466,0.044
467,-0.024
468,-0.032
469,-0.083
470,-0.137
471,-0.115
472,-0.11
473,-0.186
474,-0.146
475,-0.042
476,-0.11
477,-0.029
478,0.022
479,-0.032
480,0.027
481,0.054
482,0.042
483,0.107
484,0.063
485,0.139
486,0.063
487,0.117
488,-0.054
489,0.017
490,0.081
491,-0.032
492,-0.1
493,-0.156
494,-0.054
495,0.01
496,-0.046
497,-0.068
498,-0.032
499,-0.071
500,-0.034
501,-0.022
502,0.056
503,0.044
504,0.137
505,0.02
506,0.01
507,0.107
508,0.032
509,0.042
510,0.134
511,0.029
512,0.012
513,-0.083
514,-0.144
515,-0.076
516,0.015
517,0.056
518,-0.049
519,-0.076
520,0.066
521,0.027
522,-0.054
523,-0.142
524,0.039
525,0.134
526,-0.029
527,0.078
528,0.012
529,0.034
530,0.078
531,0.012
532,-0.056
533,0.015
534,0.066
535,0.015
536,-0.049
537,-0.017
538,-0.085
539,0.02
540,-0.017
541,-0.015
542,-0.056
543,-0.017
544,0.01
545,-0.042
546,-0.107
547,0.034
548,0.073
549,-0.066
550,-0.037
551,-0.029
552,0.044
553,0.005
554,-0.039
555,0.029
556,0.049
557,-0.022
558,0.054
559,0.063
560,0.1
561,0.056
562,0.068
563,0.005
564,0.049
565,0.078
566,0.081
567,0.068
568,0.042
569,-0.002
570,0.088
571,0.012
572,0.007
573,-0.039
574,0.061
575,0.042
576,-0.085
577,0.044
578,0.083
579,-0.012
580,-0.007
581,0.024
582,0.068
583,0.093
584,0.137
585,0.056
586,0.083
587,0.032
588,0.088
589,0.054
590,-0.017
591,0.002
592,-0.034
593,0.066
594,0.056
595,-0.039
596,-0.002
597,0.007
598,-0.01
599,-0.061
600,0.007
601,0.049
602,0.017
603,-0.005
604,0.005
605,-0.046
606,0.049
607,0.044
608,-0.051
609,0.056
610,-0.039
611,-0.046
612,-0.066
613,-0.063
614,0.034
615,-0.029
616,-0.146
617,-0.083
618,-0.039
619,-0.056
620,-0.125
621,-0.012
622,0.063
623,-0.083
624,-0.012
625,0.042
626,-0.051
627,-0.059
628,-0.068
629,-0.039
630,-0.022
631,0.01
632,-0.046
633,-0.015
634,-0.076
635,-0.002
636,-0.032
637,-0.049
638,-0.012
639,-0.068
640,-0.027
641,-0.071
642,-0.083
643,0.022
644,0.066
645,-0.061
646,0.054
647,0.029
648,0.005
649,0.054
650,-0.012
651,0.063
652,0.039
653,-0.024
654,0.037
655,0.01
656,-0.076
657,0.0
658,0.029
659,-0.002
660,0.032
661,-0.02
662,0.051
663,0.02
664,0.078
665,0.059
666,0.125
667,0.042
668,0.024
669,-0.012
670,-0.024
671,0.051
672,-0.068
673,-0.066
674,-0.034
675,-0.012
676,-0.076
677,-0.059
678,0.027
679,-0.012
680,0.186
681,0.007
682,0.117
683,0.137
684,-0.027
685,-0.044
686,0.132
687,0.056
688,-0.015
689,-0.117
690,0.017
691,-0.02
692,-0.02
693,-0.024
694,-0.061
695,-0.042
696,-0.081
697,-0.134
698,-0.166
699,-0.015
700,-0.024
701,-0.12
702,-0.029
703,-0.017
704,0.005
705,-0.085
706,-0.024
707,0.012
708,0.002
709,0.139
710,-0.027
711,-0.005
712,-0.042
713,0.029
714,-0.078
715,-0.159
716,0.042
717,0.0
718,-0.081
719,-0.161
720,-0.215
721,-0.073
722,0.037
723,0.022
724,-0.046
725,-0.105
726,-0.042
727,-0.127
728,-0.095
729,0.063
730,0.042
731,0.071
732,-0.029
733,-0.083
734,0.029
735,0.034
736,-0.029
737,-0.1
738,-0.098
739,0.017
740,-0.046
741,0.007
742,0.059
743,-0.085
744,0.0
745,0.034
746,0.002
747,0.034
748,0.024
749,-0.005
750,-0.039
751,0.051
752,0.066
753,0.059
754,0.005
755,0.063
756,0.01
757,-0.005
758,-0.007
759,-0.037
760,-0.002
761,0.007
762,-0.059
763,0.002
764,0.012
765,-0.1
766,-0.015
767,-0.007
768,-0.051
769,0.024
770,-0.002
771,0.007
772,-0.024
773,0.039
774,0.027
775,-0.027
776,-0.022
777,0.005
778,-0.046
779,-0.19
780,-0.042
781,0.122
782,-0.007
783,-0.232
784,-0.154
785,-0.007
786,0.039
787,-0.054
788,-0.11
789,0.063
790,0.066
791,-0.007
792,0.015
793,-0.044
794,0.098
795,0.068
796,0.046
797,-0.015
798,-0.029
799,-0.039
800,0.01
801,-0.137
802,-0.032
803,0.0
804,-0.042
805,0.039
806,-0.054
807,0.042
808,0.071
809,0.032
810,0.059
811,0.044
812,0.01
813,0.037
814,0.007
815,0.02
816,-0.007
817,-0.044
818,0.029
819,0.027
820,-0.134
821,-0.088
822,-0.017
823,0.029
824,0.125
825,0.0
826,0.005
827,0.107
828,0.081
829,0.093
830,0.083
831,0.11
832,0.051
833,0.09
834,-0.027
835,0.137
836,0.049
837,0.024
838,0.081
839,-0.015
840,0.059
841,0.022
842,0.02
843,0.085
844,0.0
845,-0.01
846,0.024
847,0.059
848,0.02
849,0.051
850,0.039
851,0.02
852,0.022
853,0.054
854,-0.005
855,-0.034
856,0.007
857,0.054
858,0.029
859,-0.042
860,-0.054
861,0.076
862,0.039
863,-0.027
864,-0.085
865,-0.095
866,-0.037
867,0.015
868,0.007
869,-0.005
870,-0.024
871,-0.01
872,0.007
873,0.012
874,-0.142
875,-0.051
876,-0.005
877,0.024
878,0.0
879,-0.015
880,0.029
881,-0.01
882,-0.029
883,-0.051
884,-0.034
885,0.054
886,-0.042
887,-0.024
888,0.007
889,0.081
890,0.049
891,0.01
892,0.049
893,-0.007
894,-0.059
895,0.054
896,0.005
897,0.044
898,-0.066
899,-0.098
900,0.024
901,-0.027
902,0.005
903,-0.017
904,0.024
905,0.049
906,-0.051
907,-0.032
908,0.095
909,0.032
910,-0.005
911,-0.002
912,-0.01
913,0.056
914,0.1
915,0.061
916,0.063
917,-0.01
918,-0.044
919,0.02
920,-0.049
921,-0.046
922,0.044
923,0.039
924,0.022
925,-0.029
926,0.029
927,0.007
928,0.017
929,0.059
930,-0.037
931,0.01
932,0.186
933,0.12
934,0.068
935,0.063
936,-0.034
937,-0.098
938,-0.098
939,-0.085
940,0.005
941,0.022
942,0.024
943,-0.056
944,-0.024
945,-0.034
946,-0.063
947,-0.178
948,-0.081
949,0.039
950,-0.022
951,-0.015
952,0.029
953,0.095
954,-0.039
955,-0.1
956,-0.112
957,0.039
958,-0.051
959,-0.007
960,0.005
961,0.01
962,-0.005
963,-0.002
964,-0.002
965,-0.171
966,0.085
967,0.015
968,0.046
969,0.0
970,-0.032
971,-0.039
972,-0.049
973,0.01
974,0.09
975,-0.056
976,-0.039
977,-0.042
978,0.022
979,0.005
980,-0.034
981,-0.107
982,0.117
983,-0.005
984,-0.027
985,-0.081
986,-0.024
987,0.027
988,0.017
989,0.063
990,0.039
991,0.022
992,-0.015
993,0.054
994,0.046
995,-0.015
996,-0.007
997,0.012
998,0.029
999,0.059
1000,0.002
1001,0.056
1002,-0.024
1003,0.007
1004,-0.002
1005,-0.034
1006,0.066
1007,0.017
1008,0.144
1009,0.127
1010,0.015
1011,0.227
1012,0.146
1013,0.039
1014,0.027
1015,0.01
1016,0.078
1017,-0.054
1018,-0.015
1019,-0.012
1020,-0.044
1021,0.073
1022,-0.042
1023,-0.095
1024,-0.11
1025,-0.11
1026,0.078
1027,0.063
1028,-0.12
1029,-0.151
1030,0.012
1031,0.032
1032,0.02
1033,-0.022
1034,0.039
1035,-0.015
1036,-0.005
1037,0.0
1038,-0.012
1039,0.061
1040,-0.032
1041,-0.134
1042,-0.222
1043,-0.068
1044,0.024
1045,-0.061
1046,-0.076
1047,-0.093
1048,-0.051
1049,-0.049
1050,-0.122
1051,-0.037
1052,0.029
1053,-0.027
1054,-0.012
1055,-0.068
1056,-0.017
1057,0.103
1058,0.039
1059,-0.002
1060,-0.068
1061,-0.112
1062,-0.002
1063,-0.029
1064,-0.09
1065,-0.129
1066,-0.103
1067,-0.078
1068,-0.088
1069,0.037
1070,-0.051
1071,0.01
1072,-0.017
1073,-0.042
1074,-0.02
1075,0.02
1076,0.088
1077,0.015
1078,-0.032
1079,-0.005
1080,0.09
1081,0.01
1082,-0.071
1083,-0.049
1084,0.071
1085,-0.076
1086,-0.095
1087,0.005
1088,0.068
1089,0.059
1090,0.01
1091,0.051
1092,0.017
1093,-0.005
1094,0.037
1095,0.042
1096,0.098
1097,0.046
1098,0.015
1099,0.076
1100,-0.01
1101,-0.068
1102,0.017
1103,-0.024
1104,-0.212
1105,-0.137
1106,-0.071
1107,-0.081
1108,-0.005
1109,-0.083
1110,0.032
1111,-0.032
1112,-0.046
1113,0.071
1114,0.022
1115,0.093
1116,0.042
1117,0.066
1118,0.042
1119,0.005
1120,0.027
1121,-0.015
1122,-0.056
1123,0.02
1124,0.024
1125,-0.103
1126,-0.103
1127,-0.068
1128,-0.054
1129,0.039
1130,-0.032
1131,-0.042
1132,0.093
1133,0.054
1134,0.01
1135,-0.1
1136,-0.061
1137,0.095
1138,-0.056
1139,-0.012
1140,-0.044
1141,0.012
1142,0.068
1143,0.012
1144,-0.083
1145,-0.005
1146,-0.054
1147,-0.127
1148,-0.051
1149,-0.095
1150,-0.151
1151,-0.042
1152,0.042
1153,-0.034
1154,-0.146
1155,-0.007
1156,0.024
1157,-0.012
1158,0.073
1159,-0.034
1160,-0.042
1161,-0.056
1162,-0.078
1163,-0.007
1164,-0.022
1165,-0.005
1166,0.029
1167,-0.046
1168,-0.195
1169,-0.115
1170,-0.061
1171,-0.024
1172,0.076
1173,-0.015
1174,-0.076
1175,-0.02
1176,0.068
1177,0.122
1178,-0.002
1179,0.051
1180,0.103
1181,0.085
1182,-0.005
1183,0.037
1184,0.027
1185,0.015
1186,-0.051
1187,-0.012
1188,-0.015
1189,0.034
1190,0.034
1191,0.054
1192,-0.015
1193,0.166
1194,0.068
1195,0.015
1196,0.022
1197,0.127
1198,0.1
1199,0.1
1200,0.042
1201,0.034
1202,0.0
1203,0.063
1204,0.022
1205,0.098
1206,-0.081
1207,-0.063
1208,0.027
1209,-0.061
1210,-0.083
1211,-0.151
1212,-0.076
1213,-0.012
1214,-0.068
1215,-0.073
1216,0.063
1217,0.068
1218,0.046
1219,0.078
1220,0.066
1221,0.073
1222,0.112
1223,-0.078
1224,-0.039
1225,-0.071
1226,-0.068
1227,-0.095
1228,-0.039
1229,-0.11
1230,-0.161
1231,-0.112
1232,-0.137
1233,-0.095
1234,0.022
1235,-0.139
1236,-0.056
1237,0.012
1238,-0.037
1239,-0.046
1240,-0.098
1241,0.02
1242,0.02
1243,0.049
1244,-0.017
1245,-0.117
1246,-0.071
1247,0.01
1248,-0.032
1249,-0.063
1250,-0.068
1251,0.049
1252,-0.098
1253,-0.017
1254,0.01
1255,0.063
1256,0.037
1257,0.029
1258,0.073
1259,0.076
1260,0.085
1261,0.146
1262,0.059
1263,0.029
1264,0.0
1265,0.022
1266,0.029
1267,0.012
1268,0.039
1269,-0.017
1270,-0.054
1271,-0.059
1272,0.024
1273,0.059
1274,0.066
1275,0.007
1276,0.017
1277,0.068
1278,0.017
1279,0.107
1280,0.029
1281,0.059
1282,0.054
1283,0.02
1284,0.005
1285,-0.085
1286,-0.022
1287,0.015
1288,-0.122
1289,-0.105
1290,-0.076
1291,-0.068
1292,-0.017
1293,0.066
1294,0.203
1295,0.071
1296,-0.093
1297,-0.02
1298,-0.085
1299,0.02
1300,-0.012
1301,0.051
1302,0.02
1303,-0.068
1304,0.01
1305,-0.037
1306,-0.215
1307,-0.103
1308,-0.015
1309,-0.042
1310,-0.098
1311,-0.095
1312,-0.088
1313,-0.085
1314,-0.022
1315,-0.063
1316,-0.066
1317,0.054
1318,-0.012
1319,0.027
1320,0.059
1321,0.076
1322,0.098
1323,-0.017
1324,-0.032
1325,-0.122
1326,-0.042
1327,0.027
1328,0.032
1329,-0.017
1330,-0.051
1331,0.002
1332,0.044
1333,-0.005
1334,-0.059
1335,-0.144
1336,0.049
1337,0.105
1338,-0.071
1339,-0.134
1340,-0.061
1341,0.042
1342,0.039
1343,0.059
1344,-0.11
1345,-0.054
1346,-0.017
1347,-0.068
1348,-0.054
1349,-0.015
1350,-0.005
1351,0.037
1352,-0.076
1353,-0.044
1354,-0.024
1355,-0.044
1356,-0.029
1357,0.02
1358,0.007
1359,0.042
1360,0.02
1361,0.024
1362,0.027
1363,0.022
1364,0.022
1365,0.049
1366,0.034
1367,0.042
1368,0.146
1369,0.1
1370,-0.024
1371,-0.022
1372,0.017
1373,0.244
1374,0.117
1375,0.044
1376,-0.005
1377,0.049
1378,-0.005
1379,0.027
1380,-0.042
1381,-0.066
1382,0.02
1383,0.032
1384,-0.049
1385,-0.105
1386,-0.01
1387,0.029
1388,-0.002
1389,-0.132
1390,-0.054
1391,0.039
1392,0.088
1393,0.024
