,-0.049.1
0,0.02
1,-0.085
2,-0.002
3,0.063
4,0.015
5,0.095
6,0.027
7,0.073
8,0.01
9,0.0
10,0.068
11,-0.09
12,-0.081
13,0.044
14,0.1
15,0.056
16,-0.017
17,-0.002
18,-0.095
19,0.149
20,0.078
21,-0.034
22,-0.005
23,-0.063
24,-0.029
25,-0.056
26,-0.161
27,-0.078
28,-0.015
29,0.002
30,0.068
31,-0.105
32,0.007
33,-0.071
34,0.012
35,0.015
36,0.015
37,-0.098
38,-0.039
39,0.044
40,0.095
41,-0.12
42,-0.015
43,0.107
44,0.088
45,0.076
46,-0.002
47,0.173
48,0.178
49,0.083
50,0.061
51,-0.024
52,-0.022
53,-0.073
54,-0.078
55,-0.044
56,0.049
57,0.017
58,0.012
59,0.007
60,-0.015
61,-0.083
62,0.0
63,0.112
64,0.1
65,0.039
66,-0.027
67,0.068
68,-0.061
69,-0.125
70,0.032
71,-0.007
72,-0.005
73,-0.137
74,-0.09
75,-0.049
76,-0.002
77,-0.061
78,-0.007
79,0.078
80,0.059
81,0.049
82,-0.005
83,-0.002
84,0.122
85,0.112
86,0.068
87,-0.029
88,0.034
89,0.012
90,-0.015
91,0.012
92,0.007
93,0.002
94,-0.073
95,-0.051
96,-0.056
97,-0.088
98,0.007
99,-0.103
100,-0.054
101,0.024
102,-0.005
103,0.007
104,-0.01
105,0.032
106,-0.024
107,-0.02
108,0.056
109,0.034
110,-0.088
111,-0.054
112,-0.09
113,-0.061
114,0.0
115,-0.146
116,0.081
117,0.083
118,-0.09
119,0.142
120,0.054
121,0.125
122,0.061
123,-0.024
124,-0.01
125,0.066
126,0.081
127,0.022
128,0.066
129,0.024
130,-0.073
131,-0.01
132,-0.093
133,0.073
134,0.063
135,0.02
136,-0.029
137,0.029
138,-0.059
139,0.054
140,-0.049
141,-0.024
142,-0.01
143,-0.056
144,0.012
145,0.012
146,-0.046
147,-0.098
148,-0.061
149,0.02
150,0.107
151,0.029
152,0.029
153,0.015
154,0.154
155,0.1
156,-0.095
157,-0.005
158,0.081
159,0.037
160,0.059
161,-0.088
162,0.051
163,0.098
164,-0.039
165,-0.073
166,-0.115
167,0.007
168,0.007
169,0.017
170,0.042
171,-0.017
172,-0.037
173,-0.061
174,-0.081
175,-0.007
176,-0.007
177,0.005
178,0.007
179,-0.127
180,-0.039
181,0.085
182,0.039
183,0.056
184,-0.024
185,0.022
186,-0.022
187,-0.005
188,0.039
189,-0.012
190,-0.059
191,-0.024
192,-0.071
193,-0.137
194,-0.149
195,-0.039
196,0.017
197,-0.066
198,-0.015
199,-0.066
200,-0.154
201,-0.027
202,0.061
203,-0.066
204,-0.061
205,-0.068
206,0.046
207,-0.002
208,0.002
209,0.015
210,0.005
211,-0.046
212,0.09
213,0.056
214,0.027
215,0.0
216,-0.032
217,0.0
218,0.029
219,0.051
220,0.088
221,0.093
222,0.063
223,0.044
224,0.044
225,0.122
226,-0.073
227,-0.012
228,0.081
229,0.056
230,0.11
231,-0.01
232,0.005
233,-0.02
234,-0.115
235,-0.039
236,0.042
237,-0.042
238,-0.076
239,0.022
240,-0.1
241,0.068
242,0.095
243,0.02
244,-0.049
245,0.066
246,0.022
247,0.115
248,0.085
249,0.024
250,-0.034
251,-0.063
252,0.049
253,0.044
254,-0.024
255,0.039
256,-0.051
257,0.029
258,-0.073
259,-0.105
260,-0.02
261,-0.022
262,0.042
263,0.027
264,-0.066
265,0.054
266,0.088
267,-0.049
268,0.083
269,0.054
270,-0.068
271,-0.051
272,-0.039
273,-0.032
274,-0.002
275,-0.046
276,-0.068
277,-0.137
278,-0.085
279,0.044
280,-0.049
281,-0.066
282,-0.022
283,0.007
284,-0.032
285,0.093
286,-0.017
287,0.034
288,0.088
289,0.027
290,0.002
291,-0.034
292,-0.005
293,0.017
294,-0.029
295,0.029
296,-0.037
297,-0.061
298,-0.11
299,-0.042
300,-0.073
301,0.015
302,0.088
303,0.01
304,0.12
305,-0.022
306,0.032
307,0.164
308,0.007
309,0.117
310,-0.024
311,0.085
312,0.068
313,-0.142
314,0.156
315,-0.02
316,-0.107
317,0.061
318,-0.066
319,0.01
320,-0.007
321,0.127
322,0.161
323,-0.015
324,0.032
325,0.037
326,0.071
327,0.044
328,-0.061
329,0.081
330,0.042
331,-0.054
332,0.015
333,-0.054
334,0.0
335,-0.054
336,0.105
337,0.088
338,-0.105
339,-0.01
340,0.061
341,-0.063
342,-0.027
343,-0.115
344,-0.029
345,-0.051
346,0.012
347,0.012
348,-0.037
349,0.012
350,0.051
351,0.037
352,-0.054
353,0.02
354,-0.095
355,0.01
356,0.078
357,-0.171
358,-0.093
359,-0.005
360,0.044
361,0.063
362,-0.037
363,-0.049
364,0.073
365,0.142
366,-0.1
367,0.017
368,0.007
369,0.073
370,-0.042
371,-0.071
372,0.027
373,-0.029
374,0.017
375,-0.029
376,0.071
377,0.042
378,0.01
379,0.051
380,-0.095
381,-0.051
382,-0.085
383,0.063
384,0.034
385,-0.017
386,0.132
387,0.002
388,0.11
389,-0.032
390,0.0
391,0.044
392,0.012
393,0.034
394,0.034
395,-0.029
396,0.015
397,0.051
398,0.027
399,-0.012
400,0.076
401,0.005
402,0.11
403,-0.02
404,-0.105
405,0.112
406,0.095
407,0.029
408,-0.022
409,-0.012
410,0.078
411,-0.066
412,-0.071
413,-0.061
414,-0.051
415,0.083
416,-0.1
417,-0.022
418,-0.024
419,-0.139
420,0.127
421,-0.076
422,-0.105
423,0.051
424,0.017
425,0.081
426,-0.017
427,0.002
428,0.095
429,-0.166
430,0.007
431,-0.044
432,0.078
433,0.107
434,-0.071
435,0.054
436,-0.005
437,0.066
438,-0.032
439,-0.156
440,0.032
441,0.02
442,-0.181
443,0.017
444,-0.005
445,0.022
446,-0.144
447,-0.044
448,0.066
449,-0.083
450,-0.02
451,-0.042
452,-0.071
453,0.012
454,-0.02
455,-0.076
456,-0.11
457,-0.054
458,0.127
459,-0.063
460,-0.2
461,0.066
462,0.054
463,-0.007
464,-0.022
465,-0.083
466,0.012
467,0.088
468,-0.027
469,-0.037
470,-0.034
471,-0.017
472,0.039
473,-0.103
474,-0.056
475,0.002
476,0.056
477,0.027
478,0.002
479,-0.115
480,0.022
481,0.066
482,-0.049
483,-0.056
484,-0.051
485,-0.017
486,-0.017
487,-0.056
488,0.027
489,0.068
490,0.051
491,-0.01
492,0.068
493,-0.002
494,0.022
495,0.044
496,-0.081
497,-0.059
498,-0.078
499,-0.02
500,0.088
501,-0.01
502,-0.046
503,-0.037
504,0.002
505,0.061
506,-0.027
507,-0.005
508,0.154
509,0.015
510,-0.071
511,-0.027
512,0.034
513,0.066
514,-0.044
515,0.056
516,-0.11
517,-0.076
518,0.073
519,-0.039
520,-0.068
521,-0.103
522,0.034
523,0.022
524,-0.139
525,0.017
526,0.068
527,-0.039
528,-0.012
529,-0.037
530,0.027
531,0.056
532,0.029
533,-0.012
534,-0.037
535,-0.061
536,-0.051
537,0.012
538,-0.007
539,-0.063
540,-0.117
541,-0.095
542,-0.107
543,-0.037
544,0.103
545,0.063
546,0.002
547,-0.044
548,-0.066
549,0.054
550,0.076
551,-0.046
552,0.02
553,-0.037
554,0.093
555,0.01
556,-0.171
557,0.11
558,-0.002
559,-0.002
560,-0.005
561,-0.032
562,0.103
563,0.098
564,-0.073
565,0.027
566,-0.017
567,0.085
568,0.076
569,0.024
570,-0.073
571,0.015
572,0.044
573,0.073
574,0.007
575,-0.032
576,0.002
577,0.056
578,0.032
579,0.056
580,0.037
581,-0.017
582,0.066
583,0.125
584,-0.007
585,-0.049
586,-0.012
587,0.049
588,0.007
589,0.103
590,0.161
591,0.049
592,-0.02
593,-0.022
594,0.078
595,0.044
