,-0.024.1
0,0.007
1,-0.017
2,-0.105
3,-0.095
4,-0.037
5,-0.115
6,-0.085
7,-0.002
8,-0.063
9,-0.081
10,0.027
11,0.063
12,0.015
13,-0.1
14,0.002
15,0.085
16,0.046
17,0.015
18,0.117
19,0.107
20,-0.022
21,0.002
22,-0.061
23,-0.029
24,-0.054
25,-0.017
26,-0.051
27,0.0
28,-0.042
29,-0.105
30,0.022
31,-0.027
32,-0.042
33,0.061
34,0.083
35,0.12
36,-0.056
37,0.044
38,0.09
39,0.01
40,-0.051
41,-0.044
42,-0.083
43,-0.081
44,-0.017
45,0.002
46,0.022
47,0.105
48,0.056
49,0.103
50,0.125
51,-0.017
52,0.095
53,0.061
54,0.034
55,0.1
56,0.161
57,-0.02
58,0.127
59,0.044
60,0.044
61,-0.027
62,-0.056
63,-0.103
64,-0.063
65,0.022
66,-0.059
67,-0.168
68,-0.024
69,-0.044
70,-0.132
71,-0.02
72,0.0
73,0.137
74,0.081
75,-0.068
76,-0.015
77,-0.034
78,0.103
79,0.066
80,-0.078
81,0.037
82,0.02
83,0.078
84,-0.024
85,-0.076
86,-0.286
87,0.002
88,0.01
89,-0.017
90,-0.024
91,-0.1
92,-0.034
93,0.049
94,0.117
95,-0.005
96,-0.034
97,0.129
98,0.015
99,-0.049
100,-0.037
101,0.015
102,-0.042
103,0.039
104,0.002
105,0.146
106,-0.046
107,0.005
108,0.112
109,0.056
110,0.068
111,0.103
112,0.098
113,0.154
114,0.061
115,0.095
116,0.281
117,0.098
118,0.122
119,0.01
120,0.071
121,0.112
122,-0.002
123,-0.022
124,-0.068
125,0.007
126,0.007
127,-0.059
128,-0.088
129,-0.027
130,0.002
131,0.098
132,-0.071
133,0.061
134,0.117
135,0.022
136,0.024
137,0.061
138,0.195
139,0.12
140,0.139
141,0.085
142,0.098
143,0.122
144,0.029
145,-0.071
146,-0.061
147,0.042
148,0.027
149,-0.066
150,-0.083
151,-0.078
152,-0.032
153,0.029
154,0.12
155,0.012
156,0.002
157,0.032
158,-0.061
159,-0.066
160,0.122
161,0.017
162,-0.061
163,-0.103
164,-0.061
165,-0.037
166,-0.098
167,-0.181
168,-0.178
169,-0.066
170,-0.046
171,-0.103
172,0.027
173,-0.029
174,-0.073
175,0.022
176,0.034
177,-0.005
178,0.051
179,0.032
180,0.059
181,0.125
182,0.044
183,0.059
184,-0.066
185,-0.081
186,-0.017
187,-0.01
188,0.0
189,-0.051
190,-0.054
191,0.046
192,0.01
193,0.012
194,0.078
195,-0.037
196,-0.017
197,0.029
198,0.042
199,0.01
200,0.042
201,0.042
202,-0.027
203,0.002
204,-0.051
205,-0.029
206,0.056
207,0.015
208,0.024
209,0.129
210,0.164
211,-0.024
212,0.11
213,0.068
214,0.039
215,0.066
216,0.071
217,0.066
218,0.249
219,0.137
220,0.076
221,0.056
222,-0.034
223,0.068
224,0.037
225,-0.044
226,0.068
227,-0.012
228,-0.059
229,-0.059
230,-0.037
231,0.002
232,0.068
233,-0.022
234,0.093
235,0.078
236,0.0
237,0.071
238,-0.024
239,0.015
240,-0.071
241,0.002
242,-0.044
243,-0.068
244,-0.107
245,-0.059
246,-0.142
247,-0.125
248,-0.09
249,-0.01
250,-0.107
251,-0.22
252,-0.073
253,0.017
254,0.042
255,0.0
256,-0.051
257,0.103
258,0.039
259,0.144
260,0.012
261,-0.054
262,0.059
263,0.029
264,0.027
265,0.049
266,-0.127
267,-0.122
268,-0.112
269,0.007
270,0.037
271,-0.103
272,-0.061
273,-0.01
274,-0.034
275,-0.005
276,-0.039
277,-0.063
278,0.039
279,0.015
280,0.054
281,0.017
282,-0.051
283,0.032
284,0.01
285,0.012
286,-0.029
287,-0.022
288,0.056
289,0.056
290,-0.034
291,-0.073
292,0.071
293,0.205
294,0.027
295,-0.115
296,0.178
297,0.203
298,0.059
299,0.017
300,-0.049
301,0.039
302,0.127
303,0.073
304,0.037
305,-0.107
306,-0.029
307,0.054
308,-0.012
309,-0.073
310,-0.125
311,-0.076
312,0.02
313,-0.037
314,-0.051
315,-0.059
316,-0.024
317,0.007
318,0.042
319,0.027
320,0.046
321,0.02
322,0.01
323,-0.059
324,-0.127
325,-0.051
326,-0.034
327,-0.051
328,-0.054
329,-0.049
330,-0.088
331,0.01
332,0.046
333,0.044
334,-0.037
335,0.002
336,-0.01
337,-0.022
338,-0.042
339,-0.029
340,-0.012
341,-0.049
342,-0.056
343,0.098
344,-0.015
345,0.027
346,-0.032
347,-0.085
348,-0.117
