,-0.029.1
0,-0.012
1,0.049
2,0.044
3,0.032
4,0.073
5,0.149
6,0.129
7,0.188
8,0.161
9,0.093
10,0.046
11,0.029
12,0.044
13,0.078
14,0.066
15,0.054
16,-0.005
17,0.02
18,0.0
19,-0.024
20,0.071
21,0.032
22,-0.027
23,-0.071
24,0.081
25,-0.01
26,0.022
27,0.027
28,-0.068
29,-0.054
30,-0.005
31,-0.012
32,-0.117
33,-0.037
34,0.032
35,-0.015
36,-0.044
37,0.01
38,0.034
39,0.034
40,0.093
41,-0.039
42,0.042
43,0.0
44,0.005
45,-0.039
46,-0.005
47,0.066
48,0.044
49,0.007
50,-0.054
51,-0.09
52,-0.09
53,-0.042
54,0.032
55,-0.051
56,-0.061
57,-0.059
58,-0.007
59,-0.01
60,0.051
61,0.037
62,0.151
63,-0.029
64,0.056
65,0.129
66,-0.024
67,-0.002
68,0.042
69,-0.017
70,-0.029
71,0.005
72,0.022
73,-0.029
74,-0.093
75,0.007
76,-0.049
77,0.039
78,0.017
79,0.042
80,0.022
81,0.017
82,-0.005
83,-0.022
84,-0.01
85,0.076
86,0.034
87,-0.02
88,0.063
89,0.059
90,-0.081
91,0.051
92,-0.022
93,0.051
94,-0.017
95,0.1
96,0.066
97,-0.002
98,0.083
99,0.042
100,0.002
101,0.046
102,0.0
103,0.032
104,0.049
105,0.088
106,0.044
107,-0.066
108,0.015
109,-0.044
110,0.049
111,0.061
112,-0.107
113,-0.107
114,0.042
115,-0.11
116,-0.098
117,0.007
118,-0.034
119,-0.007
120,-0.01
121,0.007
122,0.073
123,-0.015
124,0.017
125,0.1
126,0.051
127,0.085
128,0.073
129,0.024
130,0.046
131,0.034
132,-0.027
133,-0.107
134,-0.015
135,0.007
136,-0.051
137,-0.037
138,0.09
139,0.029
140,0.022
141,0.02
142,0.01
143,0.012
144,0.044
145,0.054
146,0.024
147,-0.044
148,-0.076
149,0.066
150,-0.088
151,-0.098
152,-0.034
153,-0.054
154,-0.005
155,-0.081
156,-0.005
157,-0.061
158,-0.081
159,0.063
160,0.005
161,0.027
162,0.095
163,0.068
164,0.076
165,0.017
166,0.081
167,0.046
168,0.029
169,0.0
170,0.046
171,0.093
172,-0.039
173,-0.063
174,-0.056
175,-0.073
176,0.049
177,0.034
178,0.049
179,0.017
180,-0.063
181,0.032
182,-0.083
183,0.078
184,-0.032
185,-0.042
186,0.232
187,0.137
188,-0.098
189,0.078
190,0.012
191,-0.01
192,-0.042
193,-0.029
194,0.137
195,0.051
196,0.007
197,-0.049
198,0.049
199,0.022
200,0.01
201,-0.005
202,0.066
203,0.059
204,0.115
205,0.073
206,0.134
207,-0.056
208,-0.044
209,0.09
210,0.02
211,-0.183
212,-0.024
213,-0.007
214,-0.122
215,-0.198
216,-0.061
217,-0.051
218,-0.107
219,-0.125
220,-0.076
221,-0.037
222,-0.051
223,-0.054
224,-0.002
225,0.034
226,0.061
227,0.032
228,0.068
229,-0.007
230,0.002
231,0.11
232,0.078
233,0.024
234,-0.127
235,0.024
236,-0.051
237,-0.095
238,-0.056
239,-0.049
240,-0.068
241,-0.117
242,-0.078
243,0.042
244,0.029
245,-0.063
246,0.042
247,0.007
248,-0.056
249,0.024
250,-0.081
251,-0.081
252,-0.081
253,0.01
254,-0.054
255,-0.049
256,-0.027
257,-0.098
258,-0.095
259,-0.037
260,0.034
261,0.042
262,0.103
263,0.098
264,0.01
265,0.076
266,0.051
267,0.09
268,0.107
269,0.093
270,0.125
271,-0.024
272,-0.029
273,0.022
274,-0.073
275,0.007
276,-0.107
277,-0.081
278,-0.093
279,-0.137
280,-0.007
281,-0.042
282,-0.034
283,0.059
284,0.005
285,0.039
286,0.012
287,0.071
288,0.078
289,0.039
290,0.005
291,-0.063
292,0.085
293,0.076
294,-0.005
295,0.0
296,-0.051
297,-0.027
298,0.068
299,-0.02
300,0.066
301,0.02
302,-0.017
303,0.027
304,-0.012
305,0.005
306,0.125
307,-0.01
308,-0.112
309,-0.002
310,0.063
311,-0.02
312,-0.056
313,-0.017
314,0.12
315,-0.042
316,-0.068
317,-0.081
318,-0.002
319,-0.002
320,-0.042
321,-0.095
322,-0.046
323,-0.027
324,-0.005
325,-0.059
326,-0.037
327,-0.034
328,-0.02
329,0.112
330,-0.044
331,-0.095
332,0.032
333,0.071
334,0.01
335,0.012
336,0.012
337,-0.007
338,0.007
339,-0.02
340,0.1
341,-0.095
