,-0.051
0,0.01
1,0.107
2,0.076
3,-0.032
4,-0.085
5,-0.098
6,0.098
7,0.022
8,-0.068
9,-0.027
10,-0.063
11,0.093
12,-0.051
13,-0.061
14,0.1
15,-0.046
16,-0.105
17,0.027
18,-0.034
19,-0.076
20,-0.027
21,-0.042
22,0.112
23,0.063
24,-0.039
25,-0.017
26,-0.034
27,0.088
28,-0.039
29,0.049
30,0.0
31,-0.076
32,-0.029
33,0.042
34,0.024
35,0.0
36,-0.046
37,-0.039
38,-0.015
39,-0.007
40,0.022
41,0.098
42,-0.044
43,-0.007
44,0.088
45,0.061
46,0.115
47,0.088
48,0.046
49,-0.071
50,0.044
51,-0.002
52,-0.032
53,-0.024
54,-0.198
55,-0.049
56,0.051
57,-0.056
58,0.066
59,-0.095
60,-0.073
61,-0.107
62,-0.022
63,0.115
64,0.037
65,-0.027
66,-0.034
67,0.017
68,0.098
69,-0.046
70,-0.059
71,0.005
72,-0.049
73,-0.056
74,0.017
75,0.056
76,-0.056
77,-0.103
78,0.054
79,0.068
80,0.015
81,-0.073
82,-0.063
83,-0.01
84,0.117
85,0.042
86,0.024
87,0.044
88,-0.044
89,-0.066
90,-0.083
91,-0.093
92,-0.002
93,0.046
94,-0.049
95,-0.027
96,-0.134
97,-0.039
98,-0.054
99,-0.088
100,-0.012
101,0.088
102,0.259
103,0.032
104,0.002
105,0.032
106,0.002
107,-0.015
108,-0.032
109,0.002
110,0.142
111,0.0
112,-0.071
113,-0.1
114,-0.044
115,0.015
116,-0.068
117,-0.027
118,0.049
119,0.132
120,0.103
121,-0.007
122,-0.083
123,-0.022
124,0.078
125,0.1
126,0.051
127,-0.027
128,-0.051
129,0.044
130,-0.117
131,-0.117
132,-0.042
133,0.037
134,-0.002
135,-0.095
136,-0.208
137,-0.112
138,-0.046
139,-0.022
140,-0.022
141,0.061
142,-0.024
143,-0.088
144,0.029
145,0.076
146,0.02
147,0.037
148,0.044
149,0.039
150,-0.002
151,0.044
152,-0.017
153,-0.049
154,-0.151
155,0.034
156,0.073
157,0.027
158,0.015
159,-0.105
160,-0.005
161,0.044
162,0.017
163,0.029
164,-0.024
165,0.046
166,0.046
167,-0.049
168,-0.037
169,-0.005
170,-0.056
171,0.002
172,-0.21
173,-0.146
174,-0.051
175,-0.034
176,0.02
177,0.017
178,-0.015
179,0.012
180,-0.046
181,-0.046
182,0.02
183,0.095
184,0.112
185,0.081
186,0.117
187,-0.095
188,0.11
189,0.127
190,0.068
191,0.022
192,-0.027
193,0.068
194,0.049
195,0.012
196,0.042
197,-0.066
198,-0.034
199,-0.012
200,-0.059
201,0.046
202,0.081
203,0.005
204,0.071
205,-0.005
206,0.107
207,0.11
208,0.107
209,0.044
210,-0.002
211,0.034
212,0.061
213,0.0
214,-0.044
215,-0.066
216,-0.051
217,-0.015
218,0.022
219,-0.078
220,-0.029
221,-0.054
222,-0.017
223,-0.083
224,-0.059
225,0.095
226,0.029
227,0.02
228,0.007
229,0.032
230,0.166
231,0.063
232,0.027
233,0.056
234,0.173
235,0.11
236,0.022
237,-0.066
238,-0.115
239,-0.022
240,0.007
241,-0.076
242,-0.076
243,-0.007
244,0.01
245,0.022
246,-0.071
247,-0.032
248,0.068
249,0.0
250,-0.083
251,0.017
252,-0.1
253,-0.088
254,-0.034
255,-0.049
256,-0.051
257,-0.002
258,0.027
259,0.105
260,0.103
261,0.059
262,0.066
263,0.027
264,0.076
265,0.017
266,-0.012
267,0.005
268,0.032
269,-0.039
270,-0.034
271,0.034
272,0.024
273,-0.017
274,0.049
275,0.039
276,0.015
277,0.02
278,-0.044
279,-0.039
280,-0.117
281,-0.042
282,0.034
283,-0.105
284,-0.022
285,-0.034
286,0.0
287,0.027
288,0.024
289,-0.027
290,0.059
291,0.071
292,-0.049
293,-0.107
294,-0.059
295,0.005
296,0.046
297,0.024
298,0.005
299,0.122
300,0.046
301,0.046
302,0.024
303,0.005
304,0.073
305,0.046
306,-0.015
307,0.037
308,0.09
309,0.039
310,0.024
311,0.034
312,-0.032
313,-0.049
314,0.0
315,-0.115
316,-0.127
317,-0.09
318,-0.09
319,-0.146
320,-0.017
321,-0.051
322,-0.063
323,-0.068
324,-0.054
325,0.022
326,-0.027
327,0.02
328,0.007
329,0.01
330,-0.012
331,0.078
332,-0.032
333,-0.049
334,0.061
335,0.027
336,-0.024
337,-0.042
338,0.081
339,-0.012
340,0.01
341,0.059
342,0.012
343,0.01
344,0.037
345,-0.02
346,-0.029
347,0.022
348,0.112
349,0.151
350,0.022
351,0.002
352,-0.027
353,-0.02
354,-0.085
355,-0.044
356,-0.098
357,-0.171
358,0.088
359,-0.029
360,-0.085
361,0.107
362,0.024
363,-0.11
364,0.002
365,0.049
366,0.032
367,0.054
368,0.12
369,-0.044
370,-0.017
371,0.049
372,0.115
373,0.037
374,-0.078
375,0.164
376,0.017
377,0.073
378,0.002
379,-0.129
380,-0.059
381,0.017
382,-0.002
383,-0.039
384,-0.066
385,0.11
386,0.012
387,-0.095
388,-0.029
389,-0.095
390,0.051
391,0.017
392,-0.02
393,-0.037
394,0.044
395,-0.032
396,-0.027
397,-0.032
398,0.034
399,0.095
400,-0.056
401,-0.105
402,0.002
403,0.066
404,-0.037
405,-0.1
406,0.073
407,0.117
408,-0.056
409,-0.022
410,0.073
411,0.02
412,-0.012
413,0.002
414,0.044
415,0.044
416,-0.073
417,0.034
418,-0.083
419,-0.066
420,0.054
421,-0.042
422,-0.042
423,0.073
424,-0.073
425,0.022
426,0.046
427,0.051
428,0.032
429,0.049
430,0.063
431,0.059
432,-0.012
433,-0.073
434,-0.01
435,-0.007
436,0.037
437,0.007
438,-0.024
439,-0.081
440,-0.09
441,-0.01
442,0.0
443,-0.012
444,0.046
445,-0.02
446,0.059
447,-0.1
448,0.039
449,0.081
450,-0.002
451,-0.044
452,-0.071
453,0.0
454,0.068
455,-0.049
456,-0.037
457,-0.015
458,-0.056
459,-0.015
460,0.032
461,0.034
462,0.046
463,-0.005
464,0.022
465,-0.007
466,-0.066
467,-0.061
468,0.039
469,-0.01
470,-0.015
471,0.022
472,0.032
473,-0.049
474,-0.056
475,-0.044
476,0.01
477,-0.02
478,-0.002
479,0.1
480,0.039
481,0.054
482,-0.059
483,0.107
484,-0.007
485,-0.083
486,0.032
487,0.093
488,0.161
489,0.137
490,-0.042
491,0.029
492,0.037
493,0.037
494,0.11
495,0.01
496,0.081
497,0.081
498,0.022
499,0.044
500,0.039
501,-0.002
502,-0.02
503,0.0
504,-0.015
505,0.044
506,-0.015
507,-0.032
508,0.024
509,0.044
510,-0.076
511,-0.029
512,0.066
513,0.029
514,0.01
515,-0.042
516,-0.103
517,-0.01
518,-0.01
519,-0.022
520,0.032
521,-0.076
522,-0.078
523,0.093
524,0.0
525,-0.117
526,0.007
527,0.095
528,0.046
529,0.078
530,-0.01
531,-0.029
532,-0.032
533,-0.002
534,0.024
535,-0.027
536,-0.029
537,0.039
538,-0.022
539,-0.166
540,-0.042
541,-0.059
542,-0.125
543,-0.007
544,0.042
545,-0.049
546,0.088
547,0.09
548,0.068
549,-0.015
550,-0.042
551,-0.017
552,0.083
553,0.007
554,0.076
555,0.115
556,0.11
557,-0.059
558,0.032
559,0.059
560,0.01
561,0.0
562,0.002
563,0.173
564,-0.046
565,0.032
566,0.159
567,-0.005
568,-0.063
569,-0.007
570,0.017
571,-0.002
572,0.007
573,0.01
574,0.007
575,-0.015
576,-0.044
577,0.007
578,-0.098
579,-0.017
580,-0.122
581,-0.051
582,-0.081
583,-0.137
584,-0.085
585,-0.012
586,-0.063
587,-0.051
588,0.007
589,0.017
590,-0.12
591,-0.12
592,0.0
593,0.034
594,-0.078
595,0.044
596,-0.017
597,-0.066
598,-0.083
599,-0.015
600,0.046
601,-0.066
602,0.0
603,-0.024
604,0.027
605,0.012
606,-0.015
607,0.073
608,0.1
609,-0.02
610,0.095
611,-0.154
612,0.093
613,0.112
614,0.022
615,0.022
616,0.022
617,-0.024
618,-0.117
619,-0.037
620,-0.029
621,-0.056
622,-0.132
623,0.005
624,-0.125
625,-0.063
626,-0.085
627,-0.151
628,-0.205
629,-0.042
630,-0.09
631,0.024
632,0.022
633,0.027
634,0.039
635,-0.115
636,0.015
637,0.051
638,0.002
639,-0.063
640,-0.015
641,0.054
642,0.034
643,0.056
644,-0.088
645,-0.022
646,-0.049
647,-0.034
648,0.056
649,0.085
650,-0.029
651,-0.046
652,0.117
653,0.112
654,0.103
655,0.002
656,0.09
657,0.132
658,0.0
659,-0.168
660,-0.056
661,-0.024
662,-0.039
663,0.066
664,-0.125
665,-0.049
666,0.068
667,0.039
668,0.027
669,-0.005
670,-0.034
671,0.029
672,0.032
673,0.01
674,-0.022
675,-0.056
676,0.081
677,0.022
678,-0.032
679,-0.027
680,-0.012
681,0.061
682,-0.01
683,-0.017
684,-0.022
685,0.059
686,0.002
687,-0.127
688,-0.017
689,0.095
690,0.09
691,0.002
692,0.073
693,0.049
694,0.103
695,0.032
696,-0.017
697,0.044
698,-0.037
699,0.01
700,-0.068
701,-0.042
702,0.022
703,-0.059
704,-0.049
705,-0.046
706,-0.088
707,0.029
708,0.017
709,-0.076
710,-0.125
711,-0.105
712,-0.029
713,-0.024
714,0.022
715,-0.071
716,0.007
717,-0.066
718,0.11
719,0.125
720,-0.022
721,-0.129
722,-0.044
723,-0.034
724,-0.044
725,-0.039
726,-0.063
727,-0.071
728,-0.059
729,-0.117
730,-0.051
731,0.007
732,0.051
733,0.029
734,0.007
735,-0.005
736,0.071
737,0.017
738,0.022
739,-0.024
740,-0.071
741,0.034
742,0.032
743,-0.056
744,-0.081
745,0.037
746,0.02
747,0.076
748,0.066
749,-0.059
