,-0.249.1
0,0.066
1,-0.015
2,-0.317
3,-0.251
4,-0.129
5,0.1
6,-0.098
7,-0.127
8,0.061
9,-0.132
10,-0.227
11,-0.222
12,-0.12
13,-0.103
14,-0.112
15,-0.125
16,-0.11
17,-0.393
18,-0.144
19,-0.005
20,0.002
21,-0.132
22,-0.081
23,-0.073
24,0.0
25,-0.024
26,-0.242
27,0.017
28,0.054
29,-0.208
30,-0.156
31,-0.122
32,-0.166
33,-0.217
34,-0.1
35,0.005
36,0.024
37,-0.134
38,-0.078
39,0.112
40,0.02
41,-0.159
42,-0.205
43,0.171
44,-0.095
45,-0.19
46,0.061
47,0.134
48,-0.166
49,-0.276
50,-0.244
51,-0.056
52,-0.027
53,-0.105
54,-0.137
55,-0.195
56,-0.247
57,-0.352
58,-0.107
59,-0.149
60,-0.103
61,-0.068
62,-0.105
63,-0.178
64,-0.269
65,-0.117
66,0.051
67,-0.063
68,-0.237
69,-0.195
70,-0.33
71,-0.078
72,-0.039
73,-0.09
74,-0.168
75,-0.071
76,0.015
77,-0.249
78,-0.151
79,-0.046
80,0.012
81,-0.2
82,0.186
83,0.137
84,-0.308
85,-0.146
86,0.159
87,-0.027
88,-0.283
89,0.007
90,-0.024
91,-0.085
92,-0.193
93,-0.093
94,-0.051
95,-0.122
96,-0.203
97,-0.027
98,-0.012
99,-0.164
100,-0.071
101,0.017
102,-0.261
103,-0.364
104,-0.164
105,0.063
106,-0.051
107,-0.054
108,-0.215
109,-0.186
110,-0.137
111,-0.2
112,-0.332
113,-0.244
114,0.015
115,-0.098
116,-0.229
117,-0.261
118,-0.134
119,-0.059
120,0.0
121,-0.244
122,-0.149
123,-0.088
124,0.027
125,-0.027
126,-0.029
127,0.085
128,-0.051
129,-0.278
130,-0.259
131,-0.042
132,-0.093
133,-0.012
134,-0.034
135,-0.071
136,-0.149
137,-0.4
138,-0.125
139,0.073
140,0.054
141,-0.081
142,-0.125
143,-0.166
144,-0.146
145,0.149
146,0.159
147,-0.032
148,-0.217
149,0.054
150,-0.049
151,-0.127
152,-0.327
153,-0.154
154,-0.088
155,-0.107
156,-0.146
157,-0.129
158,-0.095
159,-0.239
160,-0.193
161,-0.02
162,0.11
163,-0.166
164,-0.076
165,0.093
166,0.02
167,-0.195
168,-0.09
169,-0.122
170,0.085
171,-0.002
172,-0.176
173,-0.098
174,-0.215
175,-0.291
176,-0.173
177,-0.159
178,-0.396
179,-0.149
180,-0.044
181,0.061
182,0.007
183,-0.286
184,-0.315
185,-0.095
186,-0.269
187,-0.242
188,-0.068
189,0.078
190,-0.056
191,0.076
192,-0.024
193,-0.188
194,-0.159
195,-0.103
196,-0.176
197,-0.315
198,-0.125
199,-0.195
200,-0.232
201,-0.19
202,-0.105
203,0.081
204,-0.059
205,-0.183
206,-0.134
207,-0.093
208,-0.037
209,-0.02
210,-0.056
211,-0.085
212,-0.176
213,-0.095
214,-0.029
215,-0.266
216,-0.251
217,-0.134
218,-0.085
219,-0.164
220,-0.237
221,-0.325
222,0.02
223,-0.09
224,-0.154
225,-0.237
226,0.073
227,-0.142
228,-0.244
229,-0.071
230,-0.056
231,-0.068
232,-0.227
233,-0.098
234,-0.005
235,-0.239
236,-0.342
237,-0.325
238,-0.195
239,-0.078
240,-0.166
241,-0.264
242,-0.112
243,-0.154
244,-0.042
245,-0.195
246,0.034
247,-0.029
248,0.029
249,-0.103
250,0.239
251,0.022
252,-0.232
253,-0.291
254,0.029
255,0.171
256,-0.156
257,-0.322
258,-0.151
259,0.159
260,-0.256
261,-0.212
262,-0.117
263,-0.222
264,0.027
265,-0.156
266,-0.256
267,-0.044
268,-0.068
269,-0.374
270,-0.039
271,-0.239
272,-0.076
273,0.237
274,-0.122
275,-0.327
276,-0.2
277,-0.034
278,-0.024
279,0.1
280,-0.151
281,-0.205
282,0.022
283,-0.02
284,0.154
285,-0.029
286,-0.12
287,-0.11
288,-0.195
289,0.029
290,0.063
291,-0.012
292,-0.227
293,-0.095
294,-0.081
295,-0.11
296,-0.22
297,-0.029
298,-0.002
299,-0.125
300,-0.195
301,-0.464
302,-0.222
303,-0.017
304,-0.325
305,-0.217
306,-0.249
307,-0.193
308,-0.059
309,-0.12
310,-0.156
311,-0.085
312,-0.054
313,0.061
314,0.105
315,-0.115
316,-0.188
317,-0.063
318,-0.012
319,-0.105
320,-0.051
321,-0.071
322,0.022
323,0.0
324,-0.22
325,-0.186
326,0.027
327,-0.112
328,-0.288
329,-0.181
330,0.103
331,-0.076
332,-0.295
333,-0.281
334,-0.188
335,-0.254
336,-0.554
337,-0.327
338,0.132
339,0.029
340,-0.359
341,-0.31
342,0.01
343,-0.002
344,-0.227
345,-0.059
346,-0.002
347,-0.044
348,-0.183
349,-0.022
350,-0.024
351,-0.083
352,-0.32
353,-0.061
354,0.085
355,-0.054
356,-0.127
357,-0.017
358,-0.122
359,-0.249
360,-0.188
361,0.0
362,-0.073
363,-0.183
364,-0.33
365,-0.01
366,0.002
367,-0.164
368,-0.1
369,-0.039
370,-0.093
371,0.017
372,-0.015
373,-0.149
374,-0.049
375,-0.051
376,-0.476
377,-0.171
378,-0.188
379,-0.239
380,-0.159
381,-0.046
382,-0.188
383,-0.405
384,-0.291
385,0.237
386,0.063
387,-0.188
388,-0.059
389,0.024
390,-0.095
391,-0.178
392,-0.151
393,-0.029
394,-0.159
395,-0.173
396,-0.166
397,-0.063
398,0.032
399,-0.178
400,-0.073
401,-0.122
402,-0.149
403,-0.32
404,-0.078
405,-0.061
406,0.024
407,-0.046
408,0.049
409,-0.083
410,-0.217
411,-0.178
412,-0.112
413,-0.088
414,-0.117
415,-0.112
416,-0.19
417,-0.149
418,-0.125
419,-0.186
420,-0.171
421,-0.312
422,-0.344
423,-0.073
424,0.015
425,-0.127
426,-0.154
427,-0.156
428,-0.278
429,0.02
430,-0.059
431,-0.232
432,-0.115
433,-0.095
434,-0.215
435,-0.159
436,-0.344
437,-0.146
438,-0.205
439,-0.125
440,-0.085
441,-0.188
442,-0.139
443,-0.063
444,-0.405
445,-0.256
446,0.049
447,0.0
448,-0.173
449,-0.095
450,-0.081
451,-0.095
452,-0.237
453,-0.142
454,0.134
455,-0.168
456,-0.286
457,-0.107
458,-0.017
459,-0.046
460,0.063
461,-0.027
462,-0.149
463,-0.156
464,-0.3
465,0.012
466,0.005
467,-0.09
468,-0.151
469,-0.027
470,0.085
471,-0.007
472,-0.112
473,-0.09
474,-0.21
475,-0.188
476,-0.176
477,-0.085
478,-0.195
479,-0.186
480,-0.139
481,-0.125
482,-0.122
483,-0.12
484,-0.112
485,-0.007
486,-0.305
487,-0.171
488,-0.151
489,-0.059
490,-0.005
491,0.129
492,-0.176
493,0.007
494,0.042
495,-0.081
496,-0.117
497,-0.154
498,-0.098
499,-0.125
500,-0.181
501,-0.317
502,-0.183
503,-0.205
504,-0.125
505,-0.173
506,-0.063
507,0.068
508,-0.251
509,-0.332
510,-0.068
511,-0.056
512,-0.286
513,-0.242
514,-0.222
515,0.09
516,0.11
517,-0.195
518,0.032
519,0.103
520,-0.283
521,-0.291
522,0.093
523,-0.142
524,-0.034
525,-0.054
526,-0.215
527,-0.237
528,-0.139
529,-0.251
530,-0.029
531,0.037
532,-0.029
533,0.046
534,-0.063
535,-0.315
536,0.095
537,0.21
538,0.005
539,-0.024
540,-0.266
541,-0.383
542,-0.044
543,0.0
544,-0.251
545,-0.337
546,-0.042
547,-0.137
548,-0.251
549,-0.149
550,-0.02
551,-0.195
552,-0.134
553,-0.144
554,-0.134
555,-0.359
556,-0.256
557,0.007
558,-0.195
559,0.037
560,-0.186
561,-0.142
562,-0.122
563,-0.063
564,-0.005
565,0.0
566,0.188
567,-0.054
568,-0.22
569,-0.117
570,-0.098
571,-0.142
572,-0.261
573,-0.088
574,0.061
575,-0.122
576,-0.154
577,0.037
578,-0.085
579,-0.198
580,-0.085
581,0.017
582,-0.208
583,-0.237
584,0.012
585,-0.117
586,-0.347
587,-0.312
588,0.103
589,0.093
590,-0.188
591,-0.327
592,-0.144
593,0.076
594,-0.081
595,-0.203
596,-0.273
597,-0.076
598,-0.093
599,-0.088
600,-0.208
601,-0.261
602,-0.215
603,0.212
604,-0.181
605,-0.393
606,-0.088
607,-0.093
608,-0.242
609,-0.115
610,-0.02
611,-0.188
612,-0.371
613,-0.098
614,-0.093
615,-0.337
616,-0.298
617,0.022
618,-0.049
619,-0.21
620,-0.129
621,0.007
622,-0.178
623,-0.081
624,-0.002
625,-0.085
626,-0.227
627,-0.073
628,0.007
629,-0.071
630,-0.239
631,-0.073
632,0.205
633,-0.208
634,-0.195
635,-0.156
636,-0.142
637,-0.166
638,-0.061
639,-0.168
640,-0.249
641,-0.134
642,-0.105
643,0.076
644,-0.005
645,-0.134
646,-0.027
647,-0.149
648,-0.212
649,0.032
650,-0.051
651,-0.098
652,-0.017
653,-0.22
654,-0.127
655,0.056
656,-0.137
657,-0.117
658,-0.264
659,-0.166
660,-0.222
661,-0.159
662,-0.295
663,-0.068
664,-0.142
665,0.012
666,-0.115
667,-0.183
668,-0.125
669,-0.061
670,-0.159
671,-0.002
672,-0.081
673,-0.176
674,0.017
675,-0.2
676,-0.154
677,-0.129
678,-0.232
679,-0.012
680,-0.137
681,-0.325
682,-0.208
683,-0.215
684,-0.325
685,-0.105
686,-0.115
687,-0.22
688,-0.081
689,0.046
690,-0.156
691,-0.183
692,-0.029
693,-0.293
694,-0.159
695,-0.205
696,-0.115
697,0.151
698,-0.166
699,-0.125
700,0.107
701,-0.171
702,-0.171
703,-0.042
704,-0.208
705,-0.159
706,0.007
707,-0.051
708,-0.027
709,-0.21
710,-0.454
711,-0.2
712,-0.066
713,-0.278
714,0.024
715,-0.037
716,-0.054
717,-0.259
718,-0.273
719,-0.203
720,-0.142
721,-0.342
722,-0.186
723,0.027
724,-0.244
725,-0.156
726,-0.093
727,-0.051
728,-0.166
729,-0.09
730,-0.151
731,0.039
732,-0.071
733,-0.139
734,0.034
735,-0.029
736,-0.12
737,0.024
