,0.090
0,-0.215
1,0.134
2,-0.076
3,-0.3
4,-0.244
5,0.178
6,-0.203
7,-0.33
8,-0.229
9,-0.256
10,-0.386
11,-0.232
12,-0.183
13,-0.203
14,-0.261
15,-0.271
16,-0.027
17,-0.107
18,-0.359
19,-0.41
20,-0.544
21,-0.059
22,0.063
23,-0.134
24,-0.056
25,0.142
26,-0.266
27,-0.251
28,0.159
29,-0.217
30,0.051
31,0.054
32,-0.11
33,-0.173
34,0.076
35,-0.154
36,-0.083
37,-0.32
38,-0.383
39,-0.129
40,-0.244
41,-0.027
42,0.112
43,-0.125
44,-0.212
45,0.098
46,-0.146
47,-0.054
48,-0.166
49,-0.11
50,0.095
51,-0.271
52,-0.603
53,-0.239
54,0.027
55,-0.312
56,0.083
57,-0.149
58,-0.291
59,-0.183
60,-0.139
61,-0.042
62,-0.171
63,-0.266
64,-0.161
65,0.273
66,-0.137
67,-0.237
68,-0.144
69,-0.022
70,0.037
71,0.005
72,0.056
73,-0.088
74,-0.127
75,-0.352
76,0.005
77,-0.088
78,-0.11
79,-0.093
80,-0.044
81,-0.249
82,-0.11
83,-0.022
84,-0.247
85,-0.037
86,-0.205
87,-0.034
88,-0.217
89,-0.288
90,-0.352
91,-0.103
92,-0.305
93,-0.068
94,0.081
95,-0.2
96,-0.054
97,-0.054
98,-0.034
99,-0.168
100,-0.076
101,-0.063
102,-0.002
103,-0.054
104,-0.181
105,-0.015
106,-0.063
107,0.068
108,-0.017
109,0.149
110,-0.166
111,-0.183
112,-0.244
113,-0.037
114,-0.076
115,-0.325
116,-0.208
117,-0.249
118,-0.076
119,-0.171
120,-0.081
121,-0.215
122,-0.093
123,0.178
124,0.032
125,-0.134
126,-0.259
127,-0.242
128,-0.12
129,0.042
130,-0.227
131,-0.1
132,-0.212
133,-0.137
134,-0.02
135,-0.112
136,-0.337
137,0.125
138,-0.115
139,-0.298
140,0.005
141,-0.33
142,-0.09
143,-0.034
144,0.017
145,0.015
146,0.039
147,0.0
148,-0.039
149,0.112
150,-0.2
151,-0.02
152,-0.183
153,-0.159
154,-0.237
155,-0.098
156,-0.178
157,-0.305
158,-0.269
159,-0.208
160,0.046
161,-0.088
162,-0.117
163,-0.496
164,-0.193
165,0.007
166,0.122
167,-0.208
168,-0.122
169,-0.166
170,-0.261
171,0.029
172,-0.107
173,0.088
174,-0.156
175,-0.098
176,-0.239
177,-0.232
178,-0.115
179,-0.129
180,-0.007
181,-0.071
182,-0.029
183,-0.112
184,0.034
185,-0.059
186,0.061
187,0.007
188,-0.046
189,-0.027
190,-0.183
191,0.032
192,-0.195
193,-0.032
194,-0.144
195,-0.066
196,-0.291
197,-0.144
198,-0.039
199,-0.134
200,-0.276
201,-0.232
202,-0.132
203,-0.222
204,-0.066
205,-0.176
206,-0.083
207,-0.322
208,0.334
209,0.1
210,-0.156
211,-0.068
212,0.034
213,0.205
214,-0.19
215,-0.264
216,-0.144
217,-0.186
218,-0.41
219,-0.447
220,-0.266
221,-0.212
222,0.166
223,0.002
224,-0.1
225,-0.352
226,-0.046
227,-0.176
228,-0.017
229,-0.017
230,-0.09
231,-0.176
232,-0.063
233,-0.122
234,-0.137
235,-0.024
236,-0.1
237,0.159
238,-0.088
239,-0.156
240,-0.068
241,0.007
242,-0.027
243,-0.181
244,-0.291
245,-0.11
246,-0.098
247,-0.183
248,-0.063
249,-0.149
250,-0.286
251,-0.037
252,0.007
253,-0.22
254,-0.332
255,-0.078
256,-0.129
257,0.0
258,-0.149
259,-0.22
260,-0.032
261,-0.107
262,-0.229
263,-0.071
264,-0.002
265,0.115
266,0.015
267,-0.413
268,-0.039
269,0.032
270,-0.264
271,-0.115
272,0.117
273,-0.393
274,0.049
275,-0.129
276,-0.227
277,-0.049
278,-0.327
279,0.044
280,0.315
281,-0.32
282,-0.471
283,0.105
284,-0.198
285,-0.061
286,0.0
287,-0.127
288,0.039
289,-0.09
290,-0.149
291,-0.015
292,-0.161
293,-0.383
294,-0.063
295,-0.022
296,-0.31
297,-0.247
298,-0.171
299,-0.098
300,0.017
301,-0.276
302,-0.154
303,-0.044
304,-0.117
305,-0.278
306,0.012
307,-0.044
308,0.112
309,0.083
310,0.127
311,-0.332
312,-0.154
313,0.085
314,0.01
315,-0.125
316,-0.383
317,-0.283
318,-0.176
319,0.11
320,0.251
321,0.198
322,-0.588
323,-0.195
324,0.049
325,-0.164
326,-0.339
327,-0.181
328,0.269
329,-0.164
330,-0.244
331,-0.083
332,-0.012
333,-0.452
334,0.127
335,0.142
336,-0.251
337,-0.076
338,0.032
339,-0.127
340,-0.471
341,-0.125
342,-0.059
343,-0.154
344,-0.366
345,-0.105
346,0.039
347,-0.212
348,-0.022
349,0.156
350,-0.054
351,-0.149
352,0.083
353,-0.391
354,-0.32
355,-0.103
356,0.088
357,0.044
358,-0.151
359,-0.312
360,-0.027
361,-0.049
362,-0.337
363,-0.149
364,-0.237
365,-0.095
366,-0.261
367,-0.183
368,-0.227
369,-0.186
370,0.371
371,0.459
372,-0.059
373,0.225
374,0.229
375,-0.454
376,-0.427
377,-0.002
378,0.171
379,-0.188
380,-0.405
381,0.034
382,0.076
383,-0.298
384,-0.278
385,0.024
386,-0.037
387,0.073
388,-0.195
389,-0.127
390,0.029
391,-0.132
392,0.007
393,-0.142
394,-0.032
395,-0.095
396,-0.146
397,-0.237
398,0.017
399,-0.081
400,-0.21
401,-0.122
402,-0.176
403,-0.154
404,-0.337
405,-0.188
406,-0.007
407,-0.068
408,-0.73
409,-0.205
410,0.295
411,-0.017
412,-0.271
413,0.063
414,0.168
415,-0.188
416,-0.142
417,-0.027
418,0.085
419,-0.215
420,-0.173
421,0.01
422,-0.081
423,-0.078
424,-0.164
425,-0.039
426,-0.171
427,-0.205
428,-0.459
429,-0.039
430,-0.034
431,-0.002
432,-0.046
433,-0.134
434,-0.063
435,-0.181
436,0.007
437,-0.107
438,-0.005
439,0.103
440,-0.076
441,-0.33
442,-0.188
443,-0.112
444,-0.073
445,0.01
446,0.005
447,-0.222
448,-0.303
449,-0.105
450,-0.046
451,-0.173
452,-0.215
453,0.134
454,-0.188
455,-0.293
456,-0.273
457,-0.095
458,-0.159
459,-0.024
460,0.273
461,-0.059
462,-0.134
463,-0.134
464,-0.076
465,-0.039
466,-0.007
467,0.007
468,-0.073
469,-0.078
470,-0.278
471,-0.049
472,-0.217
473,-0.09
474,-0.042
475,-0.171
476,-0.312
477,-0.09
478,-0.005
479,-0.215
480,-0.134
481,-0.061
482,-0.098
483,-0.12
484,-0.076
485,-0.298
486,-0.093
487,-0.024
488,0.007
489,-0.034
490,-0.168
491,-0.212
492,-0.049
493,0.02
494,-0.286
495,-0.171
496,0.0
497,0.12
498,-0.12
499,-0.298
500,-0.166
501,-0.105
502,0.029
503,-0.256
504,-0.229
505,-0.164
506,-0.063
507,-0.22
508,0.044
509,0.005
510,-0.129
511,0.01
512,-0.117
513,-0.093
514,-0.327
515,-0.022
516,0.029
517,0.068
518,-0.3
519,-0.225
520,-0.208
521,-0.166
522,-0.269
523,-0.188
524,0.105
525,-0.278
526,-0.232
527,-0.176
528,-0.237
529,-0.229
530,-0.032
531,0.105
532,-0.066
533,-0.149
534,-0.037
535,-0.051
536,-0.137
537,-0.115
538,-0.083
539,0.029
540,-0.188
541,-0.22
542,-0.105
543,0.076
544,0.088
545,-0.217
546,-0.222
547,-0.159
548,-0.127
549,-0.161
550,-0.073
551,-0.017
552,-0.022
553,-0.146
554,-0.149
555,-0.171
556,-0.208
557,-0.005
558,0.073
559,-0.042
560,-0.212
561,-0.073
562,-0.034
563,-0.027
564,-0.125
565,-0.068
566,-0.078
567,-0.171
568,-0.115
569,-0.232
570,-0.251
571,-0.303
572,0.046
573,0.073
574,-0.134
575,-0.261
576,-0.239
577,-0.149
578,-0.142
579,-0.198
580,-0.073
581,-0.007
582,-0.156
583,-0.19
584,-0.107
585,-0.239
586,-0.225
587,-0.244
588,-0.027
589,0.034
590,0.044
591,-0.159
592,-0.186
593,0.007
594,-0.112
595,0.005
596,-0.063
597,-0.276
598,-0.112
599,0.042
600,-0.09
601,-0.193
602,-0.417
603,-0.3
604,-0.066
605,-0.303
606,-0.176
607,0.098
608,-0.088
609,-0.232
610,-0.029
611,-0.027
612,-0.02
613,-0.12
614,-0.188
615,-0.073
616,-0.051
617,-0.166
618,-0.3
619,-0.247
620,-0.244
621,-0.376
622,-0.291
623,0.1
624,-0.176
625,-0.349
626,-0.085
627,0.017
628,-0.21
629,-0.244
630,0.022
631,0.137
632,-0.034
633,-0.264
634,0.051
635,0.166
636,-0.234
637,-0.083
638,0.154
639,0.081
640,-0.33
641,-0.225
642,-0.139
643,-0.11
644,-0.183
645,-0.054
646,-0.132
647,-0.229
648,-0.295
649,-0.027
650,-0.002
651,-0.278
652,-0.232
653,-0.173
654,-0.205
655,0.027
656,-0.137
657,-0.332
658,-0.012
659,-0.063
660,-0.198
661,-0.278
662,-0.295
663,-0.198
664,-0.149
665,-0.015
666,-0.095
667,-0.225
668,-0.061
669,-0.022
670,-0.039
671,-0.168
672,0.017
673,-0.022
674,-0.007
675,-0.002
676,-0.066
677,0.039
678,-0.093
679,-0.247
680,-0.203
681,0.039
682,-0.022
683,-0.127
684,-0.317
685,-0.291
686,-0.249
687,-0.081
688,-0.132
689,-0.12
690,0.063
691,-0.039
692,0.105
693,-0.129
694,-0.239
695,-0.33
696,-0.166
697,-0.139
698,-0.105
699,-0.205
700,-0.115
701,-0.027
702,-0.137
703,-0.161
704,-0.273
705,-0.129
706,-0.027
707,0.059
708,-0.505
709,-0.413
710,0.071
711,0.19
712,-0.095
713,-0.225
714,0.015
715,0.105
716,0.21
717,0.0
718,-0.208
719,-0.242
720,-0.051
721,-0.02
722,-0.273
723,-0.171
724,-0.195
725,-0.254
726,-0.256
727,-0.225
728,-0.283
729,-0.232
730,-0.12
731,-0.266
732,-0.239
733,-0.117
734,-0.081
735,-0.154
736,0.002
737,-0.134
738,-0.144
739,-0.015
740,0.11
741,-0.066
