,-0.178
0,0.059
1,-0.22
2,-0.293
3,-0.088
4,-0.117
5,-0.007
6,-0.215
7,-0.071
8,-0.19
9,-0.125
10,-0.161
11,0.129
12,-0.083
13,-0.381
14,-0.195
15,-0.107
16,-0.127
17,-0.283
18,-0.01
19,-0.239
20,-0.193
21,-0.112
22,0.022
23,-0.112
24,-0.166
25,-0.083
26,-0.149
27,-0.098
28,-0.244
29,-0.176
30,-0.217
31,-0.02
32,-0.232
33,-0.249
34,-0.149
35,-0.095
36,-0.078
37,-0.164
38,-0.024
39,-0.242
40,-0.176
41,-0.281
42,-0.002
43,-0.071
44,-0.269
45,-0.103
46,0.071
47,0.039
48,-0.193
49,0.037
50,-0.095
51,-0.107
52,-0.173
53,0.002
54,-0.181
55,-0.305
56,-0.181
57,-0.208
58,-0.01
59,-0.164
60,-0.22
61,-0.239
62,0.017
63,-0.215
64,-0.105
65,-0.129
66,-0.146
67,-0.122
68,-0.276
69,-0.022
70,-0.178
71,-0.095
72,-0.229
73,0.073
74,-0.161
75,-0.044
76,-0.066
77,-0.071
78,0.015
79,-0.1
80,-0.21
81,-0.249
82,-0.007
83,-0.171
84,0.056
85,-0.095
86,-0.164
87,-0.242
88,-0.144
89,0.039
90,-0.051
91,-0.217
92,-0.21
93,-0.01
94,-0.217
95,-0.21
96,-0.21
97,-0.171
98,-0.19
99,-0.303
100,-0.103
101,-0.2
102,-0.159
103,-0.247
104,-0.02
105,-0.156
106,-0.129
107,-0.195
108,-0.103
109,-0.061
110,-0.137
111,-0.056
112,-0.017
113,-0.046
114,-0.3
115,-0.066
116,-0.095
117,0.01
118,-0.156
119,-0.188
120,-0.042
121,-0.186
122,-0.095
123,-0.149
124,0.051
125,-0.081
126,0.056
127,-0.149
128,-0.149
129,-0.164
130,-0.115
131,-0.229
132,-0.083
133,0.093
134,-0.308
135,-0.229
136,-0.095
137,0.029
138,-0.156
139,-0.029
140,-0.146
141,-0.337
142,-0.159
143,-0.137
144,-0.061
145,-0.203
146,-0.09
147,0.085
148,-0.056
149,-0.386
150,-0.117
151,0.061
152,-0.005
153,-0.11
154,-0.171
155,-0.071
156,-0.195
157,-0.129
158,-0.042
159,-0.066
160,-0.247
161,-0.127
162,-0.156
163,-0.225
164,-0.139
165,-0.178
166,0.022
167,-0.115
168,-0.103
169,-0.171
170,-0.073
171,0.046
172,-0.073
173,-0.166
174,-0.291
175,-0.195
176,-0.315
177,-0.005
178,-0.291
179,-0.249
180,-0.288
181,-0.181
182,-0.237
183,-0.149
184,-0.059
185,-0.193
186,-0.171
187,-0.22
188,0.0
189,0.049
190,0.1
191,-0.264
192,-0.01
193,-0.022
194,-0.237
195,-0.256
196,-0.308
197,-0.239
198,-0.288
199,-0.132
200,-0.327
201,-0.068
202,-0.203
203,-0.166
204,-0.173
205,-0.178
206,-0.198
207,-0.259
208,-0.02
209,-0.137
210,-0.166
211,-0.237
212,-0.137
213,-0.134
214,-0.063
215,-0.2
216,-0.073
217,-0.063
218,-0.154
219,-0.027
220,-0.173
221,-0.098
222,-0.271
223,-0.066
224,-0.09
225,-0.034
226,-0.103
227,-0.193
228,-0.09
229,0.078
230,0.063
231,-0.161
232,-0.098
233,0.122
234,-0.144
235,-0.129
236,-0.093
237,0.017
238,0.115
239,-0.039
240,-0.308
241,-0.159
242,-0.225
243,-0.1
244,-0.051
245,-0.339
246,-0.159
247,-0.188
248,-0.337
249,-0.081
250,-0.01
251,-0.349
252,-0.078
253,-0.098
254,-0.208
255,-0.125
256,-0.012
257,-0.237
258,0.022
259,-0.007
260,-0.229
261,0.027
262,-0.078
263,-0.315
264,-0.017
265,-0.105
266,-0.291
267,-0.049
268,-0.024
269,0.051
270,0.107
271,-0.2
272,0.037
273,-0.02
274,-0.005
275,0.027
276,0.164
277,0.054
278,0.098
279,0.1
280,-0.227
281,-0.181
282,0.005
283,-0.083
284,-0.266
285,-0.198
286,-0.176
287,-0.134
288,-0.12
289,-0.09
290,-0.049
291,-0.288
292,-0.078
293,0.098
294,-0.034
295,-0.493
296,-0.198
297,-0.12
298,-0.156
299,-0.164
300,-0.366
301,-0.059
302,0.0
303,-0.19
304,-0.269
305,-0.146
306,-0.176
307,-0.164
308,-0.088
309,-0.168
310,-0.361
311,-0.249
312,0.146
313,-0.22
314,-0.239
315,-0.1
316,-0.176
317,-0.112
318,0.068
319,-0.12
320,-0.156
321,0.132
322,-0.125
323,-0.32
324,-0.474
325,-0.022
326,0.02
327,-0.232
328,0.068
329,-0.007
330,-0.417
331,-0.251
332,0.146
333,-0.122
334,-0.21
335,-0.161
336,-0.098
337,-0.046
338,-0.107
339,-0.183
340,-0.039
341,-0.1
342,-0.178
343,-0.024
344,-0.212
345,-0.193
346,-0.249
347,-0.127
348,0.015
349,-0.056
350,-0.251
351,-0.066
352,-0.039
353,-0.098
354,0.007
355,-0.049
356,-0.044
357,-0.112
358,-0.188
359,-0.117
360,0.098
361,-0.083
362,-0.103
363,-0.083
364,-0.176
365,-0.164
366,-0.264
367,-0.127
368,-0.11
369,-0.049
370,-0.278
371,-0.166
372,-0.225
373,-0.132
374,-0.068
375,-0.161
376,-0.151
377,-0.325
378,-0.051
379,0.078
380,-0.059
381,-0.217
382,-0.183
383,-0.059
384,-0.188
385,-0.005
386,-0.039
387,-0.134
388,-0.242
389,0.164
390,-0.029
391,-0.146
392,-0.244
393,-0.024
394,-0.056
395,-0.142
396,-0.054
397,-0.159
398,-0.137
399,-0.115
400,-0.173
401,-0.181
402,-0.139
403,-0.105
404,-0.156
405,-0.017
406,-0.176
407,-0.149
408,-0.017
409,-0.068
410,-0.193
411,-0.022
412,-0.2
