,-0.081
0,0.105
1,0.115
2,-0.081
3,-0.024
4,-0.085
5,-0.251
6,-0.037
7,-0.112
8,-0.168
9,-0.022
10,-0.195
11,-0.095
12,-0.085
13,-0.366
14,-0.186
15,0.01
16,-0.193
17,-0.024
18,-0.085
19,-0.088
20,-0.032
21,-0.107
22,-0.054
23,0.034
24,-0.247
25,-0.215
26,-0.098
27,-0.234
28,-0.271
29,-0.051
30,-0.088
31,-0.176
32,-0.269
33,-0.166
34,-0.144
35,-0.146
36,-0.283
37,-0.039
38,0.037
39,-0.151
40,-0.02
41,0.007
42,-0.066
43,-0.027
44,0.037
45,-0.117
46,-0.054
47,-0.144
48,-0.176
49,0.0
50,-0.142
51,-0.317
52,0.005
53,-0.232
54,-0.117
55,-0.034
56,-0.344
57,-0.105
58,0.085
59,-0.225
60,-0.122
61,-0.054
62,-0.222
63,-0.024
64,-0.117
65,-0.198
66,-0.037
67,-0.176
68,-0.376
69,-0.095
70,-0.308
71,-0.31
72,-0.1
73,-0.229
74,-0.195
75,-0.022
76,-0.183
77,-0.215
78,0.039
79,-0.125
80,0.0
81,-0.005
82,-0.122
83,0.081
84,-0.088
85,-0.11
86,-0.029
87,0.007
88,-0.112
89,-0.137
90,-0.269
91,-0.242
92,-0.122
93,-0.12
94,-0.19
95,-0.042
96,-0.188
97,-0.107
98,-0.029
99,-0.283
100,-0.046
101,0.1
102,-0.098
103,-0.149
104,-0.107
105,-0.12
106,-0.059
107,-0.066
108,-0.193
109,-0.061
110,-0.161
111,-0.173
112,-0.125
113,-0.198
114,-0.203
115,-0.127
116,-0.225
117,-0.051
118,0.073
119,-0.149
120,-0.139
121,-0.022
122,-0.107
123,-0.149
124,0.015
125,-0.139
126,-0.212
127,0.024
128,-0.061
129,-0.2
130,-0.178
131,-0.183
132,-0.173
133,-0.095
134,-0.173
135,-0.142
136,-0.19
137,-0.164
138,-0.239
139,-0.056
140,-0.303
141,-0.051
142,0.034
143,-0.11
144,0.046
145,0.195
146,-0.081
147,-0.259
148,-0.042
149,-0.137
150,-0.107
151,-0.254
152,-0.303
153,-0.032
154,-0.159
155,-0.273
156,-0.146
157,-0.088
158,-0.205
159,-0.061
160,-0.034
161,-0.127
162,0.049
163,-0.103
164,-0.361
165,-0.173
166,-0.051
167,-0.078
168,-0.005
169,-0.22
170,-0.396
171,-0.225
172,-0.208
173,-0.171
174,-0.215
175,-0.19
176,-0.208
177,-0.037
178,-0.203
179,-0.352
180,-0.142
181,-0.071
182,-0.098
183,-0.122
184,0.134
185,-0.076
186,-0.139
187,-0.076
188,-0.076
189,-0.127
190,-0.151
191,-0.122
192,-0.098
193,-0.127
194,-0.095
195,0.0
196,-0.071
197,-0.139
198,-0.088
199,0.024
200,-0.205
201,0.073
202,0.125
203,-0.181
204,-0.078
205,-0.01
206,-0.054
207,-0.225
208,-0.168
209,0.186
210,0.024
211,-0.237
212,-0.417
213,-0.251
214,-0.09
215,-0.334
216,-0.105
217,0.11
218,-0.269
219,-0.059
220,-0.181
221,-0.215
222,-0.205
223,0.012
224,0.015
225,0.251
226,-0.166
227,-0.305
228,-0.112
229,-0.146
230,-0.127
231,-0.208
232,-0.156
233,-0.261
234,-0.144
235,-0.237
236,-0.217
237,-0.154
238,-0.037
239,-0.146
240,-0.203
241,-0.19
242,-0.061
243,0.039
244,-0.222
245,0.017
246,-0.015
247,-0.073
248,-0.095
249,-0.208
250,-0.276
251,-0.139
252,-0.042
253,-0.088
254,-0.103
255,-0.171
256,-0.269
257,-0.002
258,0.012
259,-0.2
260,0.002
261,-0.01
262,-0.085
263,-0.134
264,-0.173
265,0.039
266,0.078
267,-0.107
268,-0.129
269,-0.154
270,-0.093
271,-0.166
272,-0.012
273,-0.083
274,-0.068
275,-0.195
276,-0.32
277,-0.144
278,-0.066
279,0.073
280,0.029
281,-0.129
282,-0.149
283,-0.247
284,-0.083
285,-0.09
286,-0.278
287,-0.171
288,0.051
289,-0.02
290,0.073
291,-0.024
292,-0.212
293,-0.276
294,-0.239
295,-0.085
296,0.044
297,-0.229
298,-0.256
299,-0.222
300,-0.239
301,-0.146
302,-0.103
303,-0.059
304,-0.09
305,-0.024
306,-0.266
307,-0.312
308,-0.068
309,-0.02
310,-0.291
311,-0.176
312,0.012
313,0.015
314,-0.305
315,-0.322
316,0.132
317,0.098
318,-0.078
319,-0.261
320,-0.054
321,-0.234
322,-0.034
323,0.002
324,-0.129
325,-0.229
326,-0.159
327,0.19
328,0.076
329,0.159
330,0.103
331,-0.044
332,0.237
333,0.156
334,-0.154
335,-0.337
336,-0.234
337,-0.3
338,-0.21
339,-0.215
340,-0.12
341,-0.095
342,-0.134
343,-0.066
344,-0.02
345,-0.286
346,-0.061
347,0.139
348,-0.051
349,-0.051
350,-0.176
351,-0.154
352,-0.146
353,-0.132
354,-0.198
355,-0.186
356,-0.293
357,-0.244
358,-0.01
359,-0.217
360,-0.237
361,0.034
362,-0.11
363,-0.081
364,-0.037
365,-0.054
366,-0.085
367,0.103
368,0.0
369,-0.232
370,-0.042
371,-0.054
372,-0.142
373,-0.083
374,-0.149
375,-0.159
376,-0.183
377,-0.227
378,-0.083
379,0.017
380,-0.11
381,-0.212
382,-0.12
383,-0.103
384,-0.093
385,0.037
386,-0.017
387,-0.139
388,-0.071
389,-0.073
390,-0.117
391,0.0
392,-0.151
393,-0.195
394,-0.071
395,-0.002
396,-0.107
397,-0.205
398,-0.254
399,-0.151
400,-0.032
401,-0.317
402,-0.195
403,-0.051
404,-0.1
405,-0.039
406,-0.024
407,-0.254
408,-0.156
409,-0.017
410,-0.01
411,-0.078
412,-0.186
413,-0.068
414,0.0
415,-0.046
416,-0.173
417,0.012
418,-0.054
419,-0.159
420,-0.171
421,-0.066
422,0.02
423,-0.076
424,-0.325
425,-0.154
426,-0.09
427,-0.247
428,-0.156
429,0.007
430,0.029
431,-0.156
432,-0.115
433,-0.076
434,-0.083
435,-0.032
436,0.063
437,-0.178
438,-0.256
439,-0.134
440,-0.234
441,-0.151
442,-0.049
443,-0.212
444,-0.046
445,-0.1
446,-0.081
447,-0.129
448,-0.156
449,0.12
450,0.132
451,0.0
452,-0.012
453,-0.308
454,-0.232
455,-0.039
456,-0.168
457,-0.188
458,-0.149
459,-0.271
460,-0.139
461,0.051
462,-0.244
463,-0.139
464,-0.095
465,-0.132
466,-0.1
467,-0.144
468,-0.12
469,-0.083
470,-0.029
471,-0.134
472,-0.081
473,-0.024
474,-0.1
475,-0.049
476,-0.071
477,-0.171
478,-0.127
479,-0.186
480,-0.266
481,0.02
482,0.027
483,0.042
484,-0.122
485,-0.212
486,-0.149
487,-0.034
488,-0.007
489,-0.059
490,0.042
491,-0.176
492,0.012
493,-0.083
494,-0.4
495,-0.044
496,0.134
497,-0.208
498,-0.183
499,-0.232
500,-0.205
501,0.005
502,-0.105
503,-0.073
504,-0.02
505,-0.22
506,0.005
507,-0.066
508,-0.11
509,-0.12
510,0.061
511,0.063
512,-0.154
513,-0.283
514,-0.061
515,-0.291
516,-0.288
517,-0.249
518,-0.129
519,-0.229
520,-0.21
521,0.046
522,0.081
523,0.059
524,-0.186
525,0.193
526,0.007
527,-0.151
528,-0.046
529,0.144
530,-0.176
531,0.044
532,-0.024
533,-0.325
534,-0.269
535,-0.125
536,-0.1
537,-0.132
538,-0.232
539,-0.078
540,-0.198
541,-0.254
542,-0.129
543,0.083
544,-0.334
545,-0.161
546,-0.046
547,-0.342
548,-0.347
549,0.11
550,-0.107
551,-0.11
552,-0.105
553,-0.164
554,-0.103
555,-0.142
556,-0.125
557,-0.237
558,-0.117
559,-0.037
560,-0.156
561,-0.273
562,-0.073
563,0.095
564,-0.105
565,-0.161
566,-0.098
567,-0.244
568,-0.159
569,0.017
570,-0.103
571,-0.259
572,0.078
573,0.054
574,-0.063
575,-0.225
576,-0.22
577,-0.154
578,-0.01
579,-0.173
580,-0.186
581,-0.002
