,-0.098
0,0.005
1,-0.156
2,-0.059
3,-0.195
4,-0.198
5,-0.071
6,-0.171
7,-0.273
8,-0.095
9,-0.278
10,-0.439
11,-0.051
12,-0.103
13,-0.046
14,0.012
15,-0.198
16,-0.159
17,-0.032
18,0.049
19,0.012
20,0.012
21,-0.034
22,-0.09
23,-0.105
24,-0.037
25,-0.059
26,-0.137
27,-0.005
28,-0.076
29,-0.312
30,-0.452
31,-0.227
32,-0.281
33,-0.085
34,-0.093
35,-0.469
36,-0.024
37,0.032
38,-0.232
39,-0.156
40,0.015
41,-0.186
42,0.061
43,-0.173
44,-0.266
45,0.1
46,-0.195
47,-0.256
48,0.117
49,-0.439
50,-0.281
51,0.0
52,-0.435
53,-0.056
54,-0.166
55,-0.308
56,0.217
57,-0.061
58,-0.388
59,-0.066
60,-0.088
61,-0.12
62,0.19
63,-0.11
64,-0.083
65,-0.088
66,-0.159
67,-0.103
68,0.168
69,-0.149
70,-0.125
71,-0.056
72,-0.264
73,-0.027
74,-0.19
75,-0.256
76,0.1
77,-0.002
78,-0.212
79,-0.049
80,0.073
81,-0.073
82,0.144
83,-0.12
84,0.029
85,-0.078
86,0.02
87,-0.154
88,-0.239
89,-0.315
90,-0.132
91,-0.22
92,-0.247
93,-0.208
94,-0.103
95,-0.21
96,-0.125
97,-0.059
98,-0.21
99,-0.046
100,-0.095
101,-0.085
102,-0.007
103,-0.039
104,-0.076
105,0.071
106,-0.071
107,-0.081
108,-0.129
109,-0.232
110,-0.068
111,-0.103
112,-0.2
113,-0.083
114,-0.11
115,-0.193
116,-0.095
117,-0.01
118,-0.195
119,-0.164
120,-0.156
121,-0.269
122,-0.159
123,-0.051
124,-0.11
125,-0.034
126,0.044
127,-0.154
128,-0.212
129,-0.286
130,0.007
131,-0.159
132,-0.232
133,-0.317
134,-0.049
135,-0.281
136,-0.173
137,0.063
138,-0.107
139,-0.261
140,-0.217
141,-0.051
142,-0.146
143,-0.166
144,-0.186
145,0.071
146,-0.071
147,-0.142
148,-0.029
149,-0.046
150,0.054
151,-0.122
152,-0.12
153,-0.217
154,-0.159
155,-0.164
156,-0.054
157,-0.012
158,-0.129
159,-0.083
160,-0.095
161,-0.154
162,-0.261
163,-0.085
164,-0.103
165,-0.134
166,-0.073
167,-0.01
168,-0.103
169,-0.168
170,-0.098
171,-0.098
172,-0.073
173,0.0
174,-0.051
175,-0.342
176,0.039
177,0.012
178,-0.085
179,-0.122
180,0.034
181,0.022
