,-0.176.1
0,-0.261
1,-0.237
2,-0.281
3,-0.293
4,-0.208
5,-0.12
6,-0.173
7,0.01
8,0.005
9,-0.039
10,-0.076
11,-0.237
12,-0.293
13,-0.151
14,-0.103
15,-0.195
16,0.098
17,-0.188
18,-0.039
19,-0.027
20,0.002
21,-0.107
22,-0.073
23,-0.227
24,-0.186
25,-0.11
26,-0.264
27,-0.217
28,0.015
29,-0.046
30,-0.127
31,-0.061
32,0.054
33,-0.032
34,-0.073
35,-0.002
36,-0.132
37,-0.303
38,-0.229
39,-0.132
40,-0.085
41,-0.1
42,-0.183
43,-0.156
44,-0.071
45,-0.151
46,-0.278
47,-0.181
48,0.027
49,-0.225
50,-0.2
51,-0.054
52,-0.139
53,-0.161
54,-0.254
55,-0.195
56,-0.039
57,-0.056
58,-0.049
59,-0.137
60,-0.144
61,0.029
62,-0.144
63,-0.215
64,-0.173
65,0.068
66,-0.056
67,-0.078
68,0.029
69,-0.098
70,-0.249
71,-0.122
72,-0.247
73,-0.039
74,-0.066
75,-0.068
76,-0.186
77,-0.271
78,-0.176
79,-0.107
80,-0.149
81,-0.142
82,-0.139
83,-0.056
84,-0.049
85,-0.212
86,-0.12
87,0.029
88,-0.122
89,-0.002
90,-0.208
91,-0.249
92,-0.186
93,-0.103
94,-0.2
95,-0.137
96,-0.198
97,-0.264
98,-0.193
99,-0.186
100,-0.249
101,-0.139
102,-0.127
103,-0.193
104,-0.156
105,-0.095
106,-0.032
107,-0.051
108,-0.269
109,0.068
110,0.107
111,-0.134
112,-0.2
113,-0.088
114,-0.11
115,-0.215
116,-0.193
117,-0.151
118,-0.22
119,-0.361
120,-0.115
121,-0.1
122,-0.359
123,-0.413
124,-0.02
125,0.024
126,-0.173
127,-0.261
128,-0.115
129,-0.12
130,-0.12
131,-0.034
132,-0.039
133,-0.049
134,-0.229
135,-0.154
136,0.085
137,-0.171
138,-0.127
139,-0.156
140,-0.115
141,-0.085
142,-0.156
143,-0.205
144,-0.2
145,0.01
146,-0.083
147,0.007
148,-0.093
149,0.098
150,-0.046
151,-0.356
152,-0.059
153,0.171
154,-0.071
155,-0.188
156,-0.063
157,-0.247
158,-0.127
159,-0.032
160,-0.093
161,-0.085
162,-0.117
163,-0.393
164,-0.166
165,-0.083
166,-0.266
167,-0.222
168,-0.164
169,-0.071
170,-0.168
171,-0.027
172,0.022
173,-0.193
174,-0.032
175,-0.073
176,-0.071
177,-0.171
178,-0.222
179,-0.232
180,-0.095
181,-0.247
182,-0.195
183,-0.154
184,-0.181
185,-0.037
186,-0.024
187,-0.168
188,0.056
189,-0.039
190,-0.149
191,-0.039
192,0.01
193,-0.183
194,-0.046
195,-0.31
196,-0.134
197,-0.002
198,0.063
199,-0.256
200,-0.22
201,-0.146
202,-0.195
203,-0.085
204,-0.217
205,-0.059
206,0.005
207,-0.237
208,-0.195
209,-0.088
210,-0.225
211,-0.076
212,-0.073
213,0.088
214,-0.186
215,-0.164
216,0.017
217,-0.161
218,-0.315
219,-0.2
220,-0.051
221,-0.317
222,-0.105
223,-0.127
224,-0.139
225,-0.061
226,-0.149
227,-0.081
228,0.054
229,-0.171
230,0.005
231,-0.134
232,-0.159
233,0.066
234,0.088
235,-0.193
236,-0.195
237,-0.105
238,-0.144
239,-0.188
240,-0.073
241,-0.312
242,-0.303
243,-0.212
244,-0.061
245,0.0
246,-0.12
247,-0.259
248,-0.1
249,-0.103
250,-0.088
251,-0.261
252,-0.083
253,-0.056
254,-0.12
255,-0.076
256,-0.027
257,-0.122
258,-0.061
259,-0.088
260,-0.244
261,-0.098
262,-0.134
263,-0.2
264,-0.098
265,-0.01
266,-0.205
267,-0.054
268,0.122
269,-0.171
270,-0.217
271,0.032
272,-0.046
273,-0.059
274,-0.166
275,-0.112
276,0.0
277,-0.222
278,-0.271
279,-0.2
280,-0.117
281,0.054
282,-0.161
283,-0.061
284,-0.173
285,-0.417
286,-0.098
287,0.168
288,0.017
289,-0.244
290,-0.059
291,-0.103
292,0.044
293,0.02
294,-0.142
295,-0.068
296,-0.046
297,-0.271
298,-0.107
299,-0.134
300,-0.295
301,0.042
302,-0.132
303,-0.242
304,-0.112
305,-0.054
306,-0.132
307,-0.107
308,-0.312
309,-0.105
310,-0.059
311,-0.427
312,0.029
313,-0.049
314,-0.286
315,-0.046
316,0.066
317,-0.381
318,-0.034
319,0.066
320,-0.256
321,0.134
322,-0.117
323,-0.242
324,-0.149
325,-0.176
326,0.02
327,0.098
328,-0.503
329,0.005
330,0.09
331,-0.151
332,-0.083
333,-0.042
334,-0.161
335,-0.107
336,-0.117
337,-0.117
338,-0.19
339,-0.396
340,-0.234
341,-0.046
342,-0.405
343,-0.251
344,-0.032
345,-0.288
346,-0.059
347,-0.076
348,-0.239
349,-0.193
350,-0.054
351,-0.154
352,-0.046
353,-0.232
354,-0.09
355,0.027
356,-0.261
357,-0.046
358,0.068
359,-0.374
360,-0.054
361,-0.037
362,-0.217
363,0.059
364,-0.095
365,-0.278
366,-0.051
367,-0.225
368,-0.215
369,0.134
370,-0.039
371,-0.115
372,-0.027
373,-0.125
374,-0.098
375,-0.112
376,-0.317
377,-0.098
378,-0.127
379,-0.181
380,-0.081
381,-0.215
382,-0.22
383,-0.01
384,-0.112
385,-0.2
386,-0.005
387,-0.122
388,-0.095
389,-0.09
390,-0.22
391,0.029
392,-0.049
393,-0.188
394,0.042
395,0.056
396,-0.134
397,-0.122
398,0.01
399,-0.156
400,-0.02
401,-0.029
402,-0.232
403,-0.288
404,-0.09
405,-0.283
406,-0.166
407,-0.071
408,-0.066
409,-0.071
410,-0.278
411,-0.137
412,0.042
413,-0.059
414,-0.027
415,0.046
416,-0.203
417,-0.205
418,-0.083
419,-0.088
420,-0.088
421,-0.242
422,-0.212
423,-0.12
424,-0.151
425,-0.222
426,-0.029
427,-0.151
428,-0.315
429,-0.178
430,-0.007
431,-0.093
432,-0.232
433,-0.178
434,0.024
435,0.125
436,-0.017
437,-0.061
438,-0.112
439,0.017
440,-0.193
441,-0.144
442,-0.134
443,-0.11
444,-0.071
445,-0.024
446,-0.217
447,-0.178
448,-0.166
449,-0.222
450,-0.1
451,-0.19
452,-0.244
453,-0.198
454,-0.183
455,-0.032
456,-0.039
457,-0.083
458,-0.242
459,-0.095
460,-0.027
461,-0.002
462,-0.217
463,-0.027
464,-0.186
465,-0.037
466,0.005
467,-0.366
468,-0.076
469,0.132
470,-0.305
471,-0.12
472,0.002
473,-0.088
474,-0.037
475,0.107
476,-0.027
477,0.017
478,-0.293
479,-0.269
480,0.0
481,-0.09
482,-0.164
483,-0.081
484,-0.188
485,-0.251
486,0.12
487,-0.122
488,-0.19
489,0.1
490,-0.122
491,-0.278
492,0.002
493,0.132
494,-0.117
495,-0.332
496,-0.195
497,-0.098
498,-0.151
499,-0.344
500,-0.103
501,-0.256
502,-0.303
503,0.107
504,0.015
505,-0.291
506,-0.2
507,-0.005
508,0.027
509,-0.288
510,-0.195
511,0.063
512,-0.02
513,-0.261
514,0.002
515,0.039
516,-0.22
517,-0.168
518,-0.01
519,-0.078
520,-0.134
521,-0.012
522,-0.017
523,-0.156
524,-0.266
525,-0.237
526,-0.139
527,-0.12
528,-0.178
529,-0.115
530,0.127
531,0.027
532,-0.049
533,-0.112
534,-0.01
535,0.044
536,0.081
537,-0.137
538,-0.276
539,0.132
540,-0.254
541,-0.298
542,-0.098
543,0.005
544,-0.166
545,-0.071
546,-0.239
547,-0.161
548,-0.222
549,-0.239
550,0.039
551,0.159
552,0.015
553,-0.198
554,-0.034
555,0.037
556,-0.073
557,-0.242
558,-0.22
559,-0.232
560,-0.1
561,-0.061
562,-0.144
563,-0.281
564,-0.122
565,-0.103
566,-0.168
567,-0.278
568,-0.171
569,0.029
570,-0.039
571,-0.188
572,-0.129
573,0.027
574,-0.112
575,-0.085
576,-0.054
577,-0.166
578,-0.081
579,-0.181
580,-0.234
581,-0.164
582,-0.112
583,-0.112
584,-0.359
585,-0.283
586,-0.081
587,-0.115
588,-0.222
589,-0.21
590,-0.205
591,-0.144
592,-0.088
593,-0.176
594,-0.095
595,-0.071
596,-0.137
597,-0.078
598,-0.046
599,-0.032
600,-0.125
601,-0.156
602,-0.071
603,-0.046
604,-0.205
605,-0.139
606,-0.1
607,-0.1
608,-0.19
609,-0.042
610,-0.051
611,-0.117
612,0.044
613,0.1
614,-0.122
615,-0.059
616,0.01
617,0.103
618,-0.186
619,-0.222
620,-0.176
621,-0.12
622,-0.098
623,-0.254
624,-0.266
625,-0.171
626,-0.164
627,-0.115
628,-0.149
629,-0.2
630,-0.049
631,-0.098
632,-0.237
633,-0.098
634,-0.032
635,-0.139
636,-0.149
637,-0.073
638,-0.1
639,-0.247
640,-0.19
641,-0.015
642,-0.095
643,-0.227
644,-0.071
645,-0.037
646,-0.249
647,-0.22
648,-0.166
649,-0.056
650,-0.105
651,-0.039
652,-0.115
653,-0.02
654,-0.056
655,-0.034
656,-0.002
657,-0.095
658,-0.244
659,-0.127
660,0.21
661,-0.11
662,-0.435
663,-0.215
664,0.09
665,-0.11
666,-0.083
667,-0.166
668,-0.112
669,-0.063
670,-0.212
671,-0.215
672,0.056
673,0.027
674,-0.046
675,0.01
676,-0.002
677,-0.063
678,0.054
679,0.117
680,0.02
681,-0.12
682,-0.247
683,-0.173
684,0.012
685,-0.256
686,-0.315
687,-0.234
688,-0.149
689,-0.254
690,-0.286
691,-0.425
692,-0.396
693,0.093
694,0.039
695,-0.059
696,-0.181
697,-0.044
698,-0.063
699,-0.242
700,-0.144
701,-0.183
702,-0.227
703,-0.251
704,-0.012
705,-0.203
706,-0.273
707,-0.295
708,-0.022
709,-0.181
710,-0.415
711,-0.208
712,-0.137
713,-0.149
714,-0.176
715,-0.115
716,-0.088
717,-0.193
718,-0.046
719,0.044
720,-0.071
721,-0.085
722,-0.007
723,-0.168
724,-0.276
725,-0.264
