,-0.166.1
0,-0.029
1,-0.054
2,-0.044
3,-0.085
4,-0.034
5,-0.034
6,-0.027
7,0.002
8,0.02
9,-0.239
10,-0.276
11,-0.076
12,-0.046
13,-0.068
14,-0.015
15,-0.188
16,-0.149
17,-0.154
18,-0.112
19,-0.002
20,-0.098
21,-0.237
22,0.024
23,-0.042
24,-0.088
25,-0.044
26,0.027
27,-0.22
28,-0.063
29,-0.044
30,-0.093
31,-0.266
32,-0.176
33,-0.037
34,-0.039
35,-0.227
36,-0.193
37,-0.159
38,-0.01
39,-0.032
40,-0.181
41,-0.059
42,-0.015
43,-0.046
44,-0.056
45,-0.088
46,-0.078
47,-0.159
48,-0.078
49,-0.198
50,-0.271
51,-0.11
52,-0.173
53,-0.027
54,-0.2
55,-0.12
56,-0.107
57,-0.125
58,-0.247
59,0.034
60,-0.112
61,-0.093
62,-0.107
63,-0.078
64,-0.139
65,-0.173
66,-0.017
67,0.002
68,-0.222
69,-0.247
70,-0.051
71,-0.139
72,-0.251
73,-0.037
74,-0.139
75,-0.081
76,-0.1
77,-0.049
78,-0.139
79,-0.037
80,-0.051
81,0.122
82,-0.09
83,-0.107
84,0.02
85,-0.049
86,-0.083
87,-0.015
88,-0.076
89,-0.125
90,-0.232
91,-0.203
92,-0.054
93,-0.093
94,-0.164
95,-0.012
96,-0.176
97,-0.142
98,-0.122
99,0.149
100,-0.098
101,0.137
102,-0.107
103,-0.09
104,-0.042
105,0.066
106,-0.09
107,-0.051
108,-0.212
109,-0.195
110,0.005
111,-0.112
112,-0.256
113,-0.166
114,-0.181
115,-0.19
116,-0.254
117,-0.115
118,-0.073
119,-0.122
120,-0.186
121,0.215
122,-0.105
123,-0.317
124,-0.027
125,0.017
126,-0.12
127,0.017
128,0.01
129,-0.12
130,0.007
131,-0.134
132,0.007
133,0.01
134,-0.337
135,-0.051
136,-0.112
137,-0.234
138,-0.166
139,0.042
140,-0.229
141,0.01
142,0.01
143,-0.239
144,-0.208
145,0.012
146,0.01
147,-0.256
148,-0.146
149,-0.144
150,-0.146
151,-0.22
152,-0.076
153,-0.251
154,-0.1
155,-0.024
156,-0.139
157,-0.098
158,-0.083
159,-0.1
160,-0.193
161,0.049
162,0.01
163,-0.061
164,-0.002
165,0.051
166,0.002
167,-0.044
168,-0.007
169,-0.076
170,-0.002
171,-0.181
172,-0.071
173,-0.127
174,-0.146
175,-0.215
176,-0.002
177,-0.171
178,-0.117
179,-0.115
180,-0.144
181,-0.107
182,-0.132
183,-0.122
184,-0.061
185,0.01
186,-0.015
187,-0.103
188,-0.161
189,-0.159
190,-0.042
191,-0.078
192,-0.022
193,-0.081
194,-0.122
195,-0.093
196,-0.046
197,-0.115
198,-0.068
199,0.029
200,-0.024
201,-0.122
202,-0.178
203,-0.078
204,0.051
205,-0.01
206,-0.151
207,-0.017
208,0.012
209,-0.127
210,-0.02
211,-0.002
212,-0.11
213,-0.088
214,-0.139
215,-0.137
216,-0.1
217,-0.247
218,-0.024
219,-0.059
220,-0.144
221,-0.127
222,-0.156
223,-0.02
224,0.071
225,-0.083
226,-0.154
227,0.034
228,-0.117
229,-0.107
230,-0.09
231,0.0
232,-0.105
233,-0.215
234,-0.149
235,-0.039
236,-0.107
237,-0.178
238,-0.051
239,-0.046
240,-0.12
241,-0.178
242,-0.037
243,0.076
244,-0.024
245,-0.115
246,-0.032
247,0.095
248,-0.122
249,0.083
250,0.0
251,-0.015
252,-0.095
253,-0.063
254,-0.122
255,-0.071
256,-0.166
257,-0.132
258,-0.195
259,-0.09
260,-0.244
261,-0.081
262,-0.002
263,-0.088
264,-0.12
265,-0.059
266,-0.112
267,-0.029
268,-0.144
269,-0.146
270,-0.059
271,-0.149
272,-0.039
273,0.007
274,-0.176
275,-0.164
276,-0.088
277,-0.085
278,-0.093
279,-0.134
280,0.061
281,-0.11
282,-0.198
283,-0.049
284,-0.068
285,0.032
286,0.049
287,0.02
288,-0.042
289,-0.044
290,-0.273
291,0.042
292,-0.029
293,-0.107
294,-0.139
295,-0.059
296,-0.181
297,-0.181
298,-0.122
299,-0.066
300,-0.01
301,-0.095
302,-0.212
303,-0.193
304,-0.181
305,-0.078
306,0.005
307,-0.222
308,-0.078
309,-0.054
310,-0.081
311,-0.173
312,-0.266
313,-0.081
314,-0.071
315,-0.181
316,-0.156
317,-0.012
318,-0.076
319,-0.2
320,-0.159
321,-0.103
322,-0.046
323,0.034
324,-0.044
325,-0.012
326,-0.049
327,-0.132
328,0.098
329,-0.002
330,-0.22
331,-0.049
332,-0.078
333,-0.127
334,-0.21
335,-0.198
336,-0.232
337,-0.042
338,-0.093
339,-0.19
340,-0.159
341,-0.078
342,-0.032
343,-0.266
344,-0.298
345,-0.095
346,0.007
347,-0.251
348,-0.095
349,0.063
350,-0.015
351,0.061
352,0.044
353,-0.076
354,-0.205
355,-0.017
356,-0.049
357,-0.037
358,-0.234
359,-0.007
360,-0.017
361,-0.054
362,0.02
363,-0.01
364,-0.081
365,-0.042
366,-0.022
367,-0.095
368,-0.107
369,-0.212
370,-0.088
371,0.012
372,-0.098
373,-0.193
374,-0.168
375,-0.005
376,-0.015
377,-0.1
378,-0.222
379,-0.132
380,-0.227
381,-0.164
382,-0.151
383,0.039
384,-0.142
385,-0.378
386,-0.12
387,-0.027
388,-0.166
389,-0.198
390,-0.02
391,-0.083
392,-0.122
393,-0.154
394,-0.032
395,-0.149
396,-0.295
397,-0.156
398,0.034
399,-0.027
400,-0.129
401,0.015
402,-0.007
403,-0.132
404,-0.076
405,0.005
406,-0.022
407,-0.156
408,-0.081
409,-0.002
410,0.005
411,-0.188
412,-0.161
413,-0.12
414,-0.042
415,-0.225
416,-0.327
417,-0.19
418,0.02
419,0.049
420,-0.237
421,-0.02
422,-0.215
423,-0.242
424,-0.098
425,-0.063
426,-0.054
427,-0.144
428,0.012
429,-0.103
430,-0.122
431,-0.161
432,-0.034
433,-0.095
434,-0.254
435,-0.127
436,-0.151
437,-0.229
438,-0.146
439,-0.112
440,-0.188
441,-0.022
442,-0.173
443,-0.081
444,0.0
445,0.022
446,-0.046
447,0.056
448,0.037
449,-0.024
450,0.095
451,-0.073
452,-0.01
453,-0.107
454,-0.183
455,-0.178
456,-0.012
457,-0.076
458,-0.127
459,-0.093
460,-0.293
461,-0.129
462,-0.164
463,-0.132
464,-0.039
465,0.037
466,-0.266
467,-0.1
468,-0.022
469,-0.122
470,-0.049
471,-0.178
472,-0.01
473,-0.19
474,-0.149
475,-0.11
476,-0.044
477,-0.352
478,-0.161
479,-0.151
480,-0.266
481,-0.315
482,-0.251
483,-0.1
484,-0.193
485,-0.112
486,-0.085
487,0.151
488,0.039
489,-0.081
490,0.112
491,0.088
492,-0.156
493,-0.132
494,0.132
495,0.005
496,-0.071
497,-0.159
498,0.005
499,-0.151
500,-0.154
501,-0.11
502,-0.269
503,-0.066
504,-0.151
505,-0.156
506,-0.032
507,0.056
508,-0.139
509,-0.071
510,-0.078
511,-0.12
512,-0.12
513,-0.056
514,-0.015
515,-0.11
516,-0.032
517,-0.2
518,0.024
519,-0.11
520,-0.198
521,-0.139
522,-0.134
523,-0.007
524,-0.073
525,-0.029
526,-0.056
527,0.032
528,-0.11
529,-0.144
530,-0.103
531,-0.1
532,-0.066
533,0.049
534,-0.046
535,-0.212
536,-0.11
537,-0.127
538,-0.098
539,-0.232
540,-0.217
541,0.11
542,-0.115
543,0.022
544,-0.115
545,-0.115
546,-0.112
547,-0.017
548,0.0
549,-0.066
550,-0.237
551,-0.002
552,-0.144
553,-0.242
554,-0.178
555,-0.195
556,-0.2
557,-0.024
558,-0.242
559,-0.278
560,-0.134
561,-0.12
562,-0.217
563,-0.063
564,0.051
565,-0.007
566,-0.007
567,-0.125
568,0.037
569,0.269
570,-0.085
571,0.078
572,0.127
573,-0.347
574,0.005
575,0.198
576,-0.266
577,-0.098
578,-0.244
579,-0.071
580,0.068
581,-0.061
582,-0.251
583,-0.159
584,-0.161
585,-0.132
586,-0.117
587,-0.071
588,-0.142
589,0.076
590,-0.239
591,-0.132
592,-0.066
593,-0.229
594,0.115
595,0.017
596,-0.3
597,-0.032
598,-0.122
599,-0.332
600,-0.098
601,-0.112
602,-0.034
603,-0.105
604,-0.107
605,-0.137
606,-0.105
607,-0.044
608,0.056
609,0.09
610,-0.071
611,-0.081
612,0.149
613,-0.051
614,-0.1
615,0.132
616,-0.151
617,-0.005
618,0.012
619,-0.139
620,0.029
621,-0.085
622,-0.156
623,-0.066
624,-0.151
625,-0.083
626,0.037
627,-0.088
628,-0.088
629,-0.088
630,-0.125
631,-0.027
632,-0.022
633,-0.259
634,-0.168
635,-0.002
636,-0.286
637,-0.225
638,-0.171
639,-0.208
640,-0.144
641,-0.002
642,-0.063
643,0.005
644,-0.093
645,-0.081
646,0.015
647,-0.066
648,-0.129
649,-0.037
650,-0.054
651,0.056
652,-0.105
653,-0.068
654,0.127
655,-0.015
656,-0.151
657,-0.154
658,-0.134
659,-0.046
660,0.068
661,0.012
662,-0.017
663,-0.022
664,-0.083
665,-0.195
666,-0.063
667,-0.012
668,-0.259
669,-0.159
670,-0.063
671,-0.002
672,-0.129
673,-0.173
674,0.01
675,-0.144
676,-0.378
677,-0.11
678,0.0
679,-0.085
680,-0.178
681,-0.098
682,-0.11
683,-0.12
684,-0.139
685,0.037
686,0.09
687,-0.095
688,-0.142
689,-0.081
690,-0.059
691,-0.024
692,-0.017
693,-0.056
694,0.095
695,-0.21
