,-0.063.1
0,0.02
1,-0.149
2,-0.322
3,-0.093
4,-0.078
5,-0.164
6,-0.056
7,-0.139
8,-0.125
9,-0.107
10,-0.215
11,-0.234
12,-0.115
13,-0.156
14,-0.234
15,-0.227
16,-0.1
17,0.056
18,-0.134
19,-0.315
20,-0.19
21,-0.173
22,-0.078
23,0.017
24,-0.049
25,-0.154
26,-0.129
27,0.02
28,-0.012
29,-0.208
30,-0.176
31,-0.017
32,-0.154
33,-0.088
34,-0.173
35,-0.53
36,-0.217
37,0.09
38,-0.066
39,-0.222
40,-0.139
41,-0.081
42,0.037
43,-0.107
44,0.066
45,-0.049
46,-0.188
47,-0.007
48,-0.105
49,-0.247
50,-0.12
51,-0.142
52,-0.215
53,-0.103
54,-0.276
55,-0.303
56,0.059
57,0.103
58,-0.166
59,-0.063
60,0.046
61,-0.071
62,-0.042
63,-0.032
64,-0.154
65,-0.022
66,0.029
67,0.166
68,-0.112
69,-0.044
70,0.051
71,-0.208
72,-0.413
73,-0.042
74,-0.129
75,-0.325
76,-0.125
77,-0.146
78,-0.312
79,-0.054
80,-0.076
81,-0.212
82,-0.078
83,-0.21
84,-0.254
85,-0.046
86,-0.227
87,-0.161
88,0.071
89,-0.176
90,-0.088
91,-0.027
92,-0.374
93,-0.276
94,-0.029
95,-0.12
96,-0.176
97,-0.376
98,-0.193
99,0.342
100,0.449
101,-0.415
102,-0.476
103,-0.132
104,-0.093
105,0.132
106,0.151
107,-0.156
108,-0.269
109,-0.107
110,-0.244
111,-0.413
112,-0.183
113,0.166
114,0.098
115,-0.298
116,-0.142
117,-0.149
118,-0.215
119,-0.205
120,-0.088
121,-0.059
122,0.107
123,-0.144
124,-0.061
125,0.142
126,-0.037
127,-0.103
128,-0.012
129,-0.039
130,-0.134
131,-0.22
132,-0.125
133,-0.037
134,-0.112
135,-0.229
136,-0.115
137,-0.166
138,-0.22
139,-0.159
140,-0.093
141,-0.073
142,-0.029
143,-0.115
144,-0.063
145,0.09
146,-0.125
147,-0.234
148,-0.164
149,-0.137
150,-0.176
151,-0.127
152,-0.068
153,-0.259
154,-0.239
155,-0.122
156,-0.146
157,-0.188
158,-0.237
159,-0.173
160,-0.088
161,-0.308
162,-0.195
163,0.002
164,-0.078
165,-0.278
166,-0.369
167,-0.037
168,0.166
169,-0.012
170,-0.159
171,0.007
172,-0.112
173,-0.31
174,-0.142
175,0.039
176,-0.115
177,-0.42
178,-0.237
179,-0.015
180,0.012
181,-0.295
182,-0.117
183,-0.095
184,-0.11
185,0.012
186,0.078
187,-0.039
188,-0.017
189,-0.039
190,0.061
191,0.112
192,-0.066
193,-0.083
194,-0.037
195,-0.166
196,-0.146
197,-0.269
198,-0.081
199,-0.237
200,-0.232
201,-0.374
202,-0.132
203,0.227
204,-0.029
205,-0.188
206,-0.061
207,-0.127
208,-0.129
209,-0.068
210,-0.022
211,-0.039
212,-0.139
213,0.078
214,-0.063
215,-0.254
216,-0.156
217,-0.056
218,-0.076
219,-0.156
220,-0.164
221,-0.159
222,-0.146
223,-0.295
224,-0.127
225,0.063
226,-0.083
227,-0.232
228,-0.217
229,0.066
230,-0.032
231,0.056
232,-0.105
233,-0.098
234,-0.051
235,-0.132
236,-0.2
237,-0.063
238,-0.222
239,-0.334
240,-0.283
241,-0.2
242,-0.073
243,-0.129
244,0.049
245,-0.022
246,-0.081
247,-0.303
248,-0.11
249,-0.071
250,-0.051
251,-0.127
252,-0.1
253,-0.059
254,-0.156
255,-0.205
256,-0.164
257,-0.042
258,-0.261
259,-0.249
260,-0.083
261,-0.222
262,-0.32
263,-0.073
264,-0.098
265,-0.12
266,-0.081
267,-0.046
268,-0.098
269,-0.012
270,0.137
271,0.12
272,-0.063
273,0.015
274,-0.254
275,-0.005
276,-0.115
277,-0.137
278,-0.413
279,-0.098
280,-0.073
281,-0.332
282,-0.327
283,-0.229
284,-0.017
285,0.012
286,-0.083
287,-0.046
288,0.017
289,-0.222
290,-0.085
291,-0.051
292,-0.093
293,-0.032
294,-0.063
295,-0.039
296,-0.103
297,-0.137
298,-0.159
299,-0.186
300,-0.281
301,-0.283
302,-0.278
303,-0.283
304,-0.137
305,-0.044
306,-0.151
307,-0.151
308,-0.032
309,-0.154
310,-0.173
311,-0.017
312,-0.09
313,0.029
314,0.015
315,-0.107
316,-0.161
317,-0.085
318,-0.093
319,-0.056
320,-0.251
321,-0.171
322,-0.029
323,-0.122
324,-0.078
325,-0.198
326,0.063
327,-0.002
328,-0.242
329,-0.237
330,0.237
331,-0.027
332,-0.244
333,-0.037
334,-0.181
335,0.068
336,-0.073
337,-0.364
338,-0.081
339,-0.024
340,-0.217
341,-0.017
342,0.037
343,-0.322
344,0.09
345,-0.181
346,-0.151
347,0.049
348,-0.33
349,-0.034
350,0.129
351,-0.081
352,-0.195
353,-0.032
354,-0.044
355,-0.161
356,-0.129
357,-0.098
358,0.01
359,-0.024
360,-0.156
361,-0.159
362,-0.298
363,0.037
364,0.024
365,-0.005
366,0.076
367,0.01
368,-0.132
369,0.0
370,0.0
371,-0.308
372,-0.178
373,-0.178
374,-0.195
375,-0.042
376,-0.139
377,-0.256
378,-0.161
379,-0.105
380,-0.22
381,-0.127
382,-0.171
383,-0.205
384,-0.029
385,0.032
386,-0.146
387,-0.168
388,-0.044
389,-0.164
390,-0.168
391,-0.229
392,0.076
393,0.037
394,-0.151
395,-0.254
396,-0.181
397,-0.129
398,-0.088
399,-0.061
400,-0.156
401,-0.134
402,-0.063
403,-0.088
