,-0.061
0,-0.173
1,-0.332
2,-0.046
3,-0.076
4,-0.259
5,-0.115
6,-0.149
7,-0.251
8,-0.034
9,0.154
10,-0.112
11,-0.356
12,-0.029
13,0.173
14,-0.139
15,-0.259
16,-0.105
17,-0.19
18,-0.132
19,-0.176
20,-0.088
21,-0.193
22,-0.159
23,-0.237
24,-0.161
25,-0.269
26,-0.164
27,-0.115
28,-0.134
29,-0.342
30,-0.291
31,-0.447
32,-0.127
33,0.039
34,-0.239
35,-0.024
36,0.017
37,0.046
38,-0.125
39,-0.081
40,0.137
41,-0.117
42,-0.298
43,-0.208
44,0.034
45,-0.227
46,-0.166
47,-0.215
48,-0.007
49,-0.125
50,-0.134
51,-0.044
52,-0.21
53,-0.024
54,-0.103
55,0.027
56,-0.098
57,-0.081
58,-0.051
59,-0.076
60,-0.034
61,-0.027
62,-0.081
63,-0.183
64,-0.105
65,-0.225
66,-0.173
67,-0.142
68,-0.103
69,-0.166
70,-0.042
71,-0.098
72,-0.093
73,-0.078
74,-0.281
75,-0.056
76,-0.237
77,-0.193
78,-0.046
79,-0.037
80,-0.3
81,-0.161
82,-0.076
83,-0.2
84,-0.059
85,-0.283
86,-0.198
87,-0.215
88,0.085
89,-0.015
90,0.173
91,-0.088
92,-0.063
93,0.073
94,0.046
95,-0.044
96,-0.007
97,0.093
98,-0.383
99,-0.122
100,-0.149
101,-0.234
102,-0.381
103,-0.029
104,-0.063
105,-0.032
106,-0.032
107,-0.325
108,-0.173
109,-0.183
110,-0.154
111,-0.186
112,0.071
113,-0.105
114,-0.144
115,0.044
116,0.005
117,-0.151
118,-0.186
119,0.11
120,-0.127
121,-0.078
122,-0.117
123,-0.051
124,-0.376
125,-0.242
126,-0.132
127,0.073
128,0.044
129,-0.256
130,-0.022
131,-0.146
132,-0.281
133,-0.408
134,0.112
135,-0.117
136,-0.22
137,-0.046
138,0.015
139,-0.144
140,-0.356
141,-0.09
142,-0.198
143,-0.339
144,-0.396
145,-0.037
146,-0.249
147,-0.281
148,-0.149
149,-0.117
150,-0.059
151,-0.383
152,-0.217
153,-0.168
154,-0.078
155,-0.295
156,-0.1
157,-0.054
158,-0.066
159,-0.154
160,-0.071
161,0.09
162,-0.222
163,-0.21
164,-0.093
165,0.095
166,-0.374
167,-0.334
168,-0.029
169,-0.044
170,-0.002
171,-0.059
172,0.088
173,-0.132
174,0.178
175,-0.066
176,-0.132
177,-0.251
178,-0.156
179,-0.203
180,-0.22
181,-0.005
182,-0.085
183,-0.098
184,-0.432
185,-0.222
186,-0.288
187,-0.11
188,-0.186
189,0.012
190,-0.156
191,-0.232
192,-0.022
193,-0.044
194,-0.083
195,-0.244
196,-0.076
197,0.012
198,-0.078
199,-0.103
200,0.017
201,-0.117
202,-0.288
203,-0.051
204,0.115
205,-0.215
206,-0.483
207,0.01
208,-0.208
209,-0.115
210,-0.186
211,-0.327
212,-0.315
213,-0.117
214,0.164
215,-0.11
216,-0.063
217,-0.225
218,0.063
219,-0.176
220,-0.125
221,-0.024
222,-0.161
223,-0.183
224,-0.071
225,-0.166
226,-0.293
227,-0.061
228,-0.188
229,-0.156
230,-0.085
231,-0.1
232,-0.054
233,-0.198
234,-0.146
235,-0.007
236,0.044
237,-0.059
238,0.093
239,-0.181
240,-0.024
241,-0.085
242,-0.024
243,-0.098
244,0.01
245,0.042
246,-0.015
247,-0.002
248,-0.254
249,-0.129
250,-0.154
251,-0.063
252,-0.242
253,-0.142
254,-0.361
255,-0.139
256,0.142
257,-0.134
258,-0.132
259,-0.178
260,0.015
261,-0.063
262,-0.198
263,-0.149
264,-0.032
265,-0.134
266,-0.271
267,-0.122
268,-0.122
269,-0.161
270,-0.256
271,-0.151
272,-0.02
273,-0.159
274,-0.505
275,0.034
276,-0.027
277,-0.168
278,-0.088
279,-0.049
280,0.022
281,-0.205
282,-0.156
283,-0.081
284,-0.088
285,-0.295
286,-0.127
287,-0.085
288,-0.232
289,-0.042
290,0.017
291,0.024
292,-0.142
293,-0.127
294,-0.122
295,-0.042
296,-0.09
297,-0.01
298,-0.02
299,-0.122
300,-0.134
301,-0.254
302,0.085
