,-0.151.1
0,0.012
1,-0.01
2,-0.288
3,-0.056
4,0.024
5,-0.093
6,-0.312
7,-0.281
8,-0.178
9,-0.266
10,-0.117
11,-0.005
12,-0.02
13,-0.166
14,-0.054
15,-0.076
16,-0.161
17,-0.208
18,-0.1
19,0.017
20,-0.112
21,-0.237
22,-0.283
23,-0.349
24,-0.059
25,-0.054
26,-0.076
27,-0.239
28,-0.085
29,-0.115
30,-0.232
31,-0.161
32,0.107
33,-0.151
34,-0.032
35,-0.105
36,-0.234
37,-0.154
38,-0.137
39,-0.068
40,-0.103
41,-0.171
42,-0.154
43,-0.01
44,-0.308
45,-0.159
46,-0.161
47,-0.137
48,-0.3
49,-0.239
50,-0.007
51,-0.149
52,-0.085
53,-0.029
54,-0.12
55,-0.125
56,-0.059
57,-0.129
58,-0.068
59,0.005
60,-0.156
61,0.017
62,-0.107
63,0.02
64,-0.181
65,-0.125
66,-0.095
67,-0.073
68,-0.149
69,-0.139
70,-0.059
71,-0.122
72,0.071
73,-0.024
74,-0.222
75,-0.093
76,0.217
77,-0.056
78,-0.083
79,0.015
80,-0.098
81,-0.034
82,-0.032
83,-0.027
84,-0.171
85,-0.186
86,-0.264
87,-0.081
88,-0.256
89,-0.239
90,-0.276
91,-0.4
92,-0.398
93,-0.278
94,-0.215
95,-0.259
96,-0.105
97,-0.078
98,-0.298
99,-0.054
100,0.073
101,-0.127
102,-0.452
103,-0.269
104,-0.178
105,-0.078
106,-0.146
107,0.068
108,-0.151
109,-0.315
110,-0.334
111,-0.054
112,-0.166
113,-0.208
114,-0.171
115,0.066
116,0.115
117,-0.2
118,-0.044
119,0.054
120,0.134
121,-0.029
122,-0.078
123,-0.083
124,0.012
125,-0.078
126,-0.198
127,-0.142
128,-0.12
129,-0.09
130,-0.215
131,-0.203
132,-0.159
133,-0.076
134,0.012
135,-0.085
136,-0.078
137,-0.217
138,-0.049
139,-0.083
140,-0.107
141,-0.259
142,-0.012
143,-0.066
144,-0.247
145,0.059
146,-0.139
147,-0.2
148,-0.151
149,-0.098
150,-0.212
151,-0.188
152,-0.188
153,0.029
154,-0.032
155,-0.132
156,-0.12
157,-0.027
158,-0.034
159,-0.105
160,-0.076
161,-0.186
162,0.188
163,0.0
164,-0.266
165,-0.229
166,-0.09
167,-0.129
168,-0.283
169,-0.3
170,-0.334
171,-0.039
172,-0.332
173,-0.222
174,-0.203
175,-0.1
176,0.022
177,-0.195
178,-0.178
179,-0.217
180,-0.117
181,0.068
182,0.02
183,-0.278
184,-0.117
185,0.015
186,-0.095
187,-0.144
188,-0.085
189,-0.044
190,-0.149
191,-0.21
192,-0.249
193,0.027
194,-0.159
195,-0.02
196,-0.159
197,-0.186
198,-0.222
199,-0.134
200,-0.051
201,0.015
202,-0.073
203,-0.264
204,0.085
205,0.205
206,-0.132
207,-0.193
208,-0.039
209,-0.063
210,-0.349
211,-0.112
212,-0.2
213,-0.034
214,-0.161
215,-0.164
216,-0.315
217,-0.017
218,-0.098
219,-0.083
220,-0.02
221,-0.117
222,-0.007
223,-0.005
224,0.046
225,-0.259
226,-0.176
227,-0.166
228,-0.215
229,0.044
230,-0.178
231,-0.308
232,-0.22
233,-0.093
234,-0.208
235,0.029
236,-0.176
237,-0.251
238,-0.293
239,-0.098
240,0.012
241,-0.286
242,-0.093
243,-0.159
244,-0.151
245,-0.078
246,0.032
247,-0.188
248,-0.022
249,0.042
250,0.022
251,-0.227
252,-0.237
253,0.02
254,0.071
255,-0.051
256,-0.322
257,-0.127
258,-0.063
259,-0.083
260,-0.034
261,-0.242
262,-0.032
263,-0.059
264,-0.046
265,-0.149
266,-0.012
267,-0.178
268,0.059
269,-0.256
270,-0.31
271,-0.134
272,-0.093
273,-0.352
274,-0.151
275,-0.024
276,-0.146
277,0.076
278,0.044
279,-0.042
280,-0.029
281,-0.1
282,-0.024
283,0.002
284,-0.181
285,-0.217
286,0.071
287,-0.034
288,-0.085
289,-0.244
290,-0.098
291,-0.059
292,-0.205
293,0.005
294,-0.098
295,-0.115
296,-0.127
297,-0.054
298,-0.061
299,-0.002
300,-0.176
301,-0.073
302,-0.068
303,-0.156
304,-0.076
305,-0.051
306,-0.015
307,-0.281
308,-0.188
309,-0.071
310,-0.2
311,-0.103
312,-0.083
313,-0.249
314,-0.354
315,0.039
316,-0.015
317,-0.217
318,-0.347
319,-0.073
320,-0.085
321,-0.076
322,-0.168
323,-0.039
324,0.037
325,-0.139
326,-0.122
327,-0.193
328,-0.078
329,-0.127
330,-0.081
331,-0.212
332,-0.012
333,-0.098
334,-0.161
335,-0.098
336,-0.181
337,-0.063
338,-0.303
339,-0.139
340,-0.159
341,-0.1
342,-0.129
343,-0.017
344,-0.146
345,0.063
346,-0.015
347,-0.139
348,0.002
349,-0.125
350,-0.178
351,-0.156
352,-0.022
353,-0.283
354,-0.33
355,-0.083
356,-0.256
357,0.032
358,-0.266
359,-0.107
360,-0.056
361,-0.076
362,-0.081
363,0.059
364,-0.144
365,0.022
366,0.125
367,-0.215
368,-0.063
369,-0.098
370,-0.002
371,-0.237
372,-0.11
373,-0.227
374,-0.125
375,-0.254
376,-0.068
377,0.007
378,-0.212
379,-0.225
380,-0.066
381,-0.127
382,-0.3
383,0.076
384,-0.042
385,-0.112
386,-0.117
387,-0.105
388,0.081
389,-0.112
390,-0.107
391,-0.046
392,-0.049
393,-0.239
394,-0.176
395,-0.19
396,-0.056
397,-0.039
398,-0.032
399,-0.139
400,-0.173
401,0.017
402,-0.083
403,-0.068
