,0.056
0,-0.381
1,-0.33
2,0.032
3,0.085
4,-0.139
5,-0.312
6,-0.12
7,-0.181
8,-0.061
9,-0.227
10,-0.027
11,0.0
12,-0.056
13,-0.022
14,-0.039
15,-0.039
16,-0.212
17,-0.017
18,-0.212
19,-0.173
20,-0.107
21,0.051
22,-0.083
23,0.002
24,-0.071
25,-0.09
26,-0.024
27,0.105
28,-0.337
29,-0.403
30,0.181
31,-0.142
32,-0.09
33,-0.171
34,-0.261
35,-0.159
36,-0.049
37,-0.137
38,-0.039
39,0.032
40,-0.247
41,0.027
42,0.066
43,-0.176
44,-0.076
45,-0.002
46,-0.212
47,-0.09
48,-0.225
49,-0.193
50,0.129
51,-0.046
52,-0.122
53,-0.154
54,-0.249
55,-0.315
56,-0.066
57,-0.146
58,-0.308
59,-0.256
60,-0.452
61,-0.249
62,-0.269
63,-0.281
64,-0.271
65,-0.088
66,-0.107
67,-0.046
68,-0.051
69,-0.171
70,-0.098
71,-0.112
72,0.115
73,-0.112
74,-0.161
75,-0.115
76,0.1
77,0.022
78,-0.2
79,-0.166
80,-0.085
81,-0.176
82,-0.405
83,-0.024
84,-0.027
85,0.071
86,0.073
87,-0.044
88,0.022
89,0.029
90,-0.171
91,-0.183
92,0.024
93,-0.054
94,-0.044
95,-0.151
96,-0.317
97,-0.271
98,-0.085
99,-0.159
100,-0.383
101,-0.237
102,-0.007
103,-0.342
104,-0.496
105,-0.149
106,0.027
107,0.029
108,-0.073
109,-0.076
110,-0.056
111,-0.068
112,0.051
113,-0.093
114,-0.105
115,-0.234
116,-0.137
117,-0.071
118,-0.005
119,-0.107
120,-0.281
121,-0.178
122,0.078
123,0.02
124,-0.322
125,-0.203
126,-0.142
127,-0.103
128,-0.11
129,-0.256
130,-0.217
131,-0.149
132,0.068
133,0.117
134,-0.117
135,-0.332
136,-0.081
137,0.0
138,0.046
139,-0.229
140,-0.215
141,-0.039
142,-0.081
143,-0.029
144,-0.066
145,-0.149
146,-0.178
147,0.022
148,-0.193
149,-0.286
150,-0.247
151,-0.115
152,0.022
153,0.071
154,-0.146
155,-0.186
156,-0.017
157,-0.269
158,-0.378
159,-0.249
160,-0.1
161,-0.122
162,-0.168
163,-0.129
164,0.007
165,-0.005
166,-0.215
167,-0.044
168,-0.151
169,-0.164
170,0.076
171,0.0
172,-0.259
173,-0.237
174,0.037
175,-0.073
176,-0.012
177,-0.227
178,-0.1
179,-0.107
180,0.007
181,-0.032
182,-0.066
183,-0.259
184,0.037
185,-0.435
186,-0.293
187,-0.034
188,-0.105
189,0.095
190,-0.164
191,-0.012
192,0.068
193,-0.042
194,-0.217
195,-0.154
196,-0.254
197,-0.142
198,-0.149
199,-0.327
200,-0.291
201,-0.161
202,-0.107
203,-0.347
204,-0.156
205,-0.024
206,-0.095
207,-0.007
208,-0.159
209,-0.015
210,-0.166
211,-0.02
212,0.1
213,0.125
214,-0.198
215,-0.134
216,0.046
217,-0.112
218,-0.137
219,-0.154
220,-0.132
221,-0.276
222,-0.024
223,-0.249
224,-0.332
225,-0.3
226,-0.115
227,0.161
228,0.002
229,0.046
230,-0.061
231,-0.137
232,-0.149
233,-0.098
234,-0.203
235,0.024
236,-0.005
237,-0.161
238,-0.134
239,-0.186
240,-0.315
241,-0.227
242,-0.132
243,-0.266
244,-0.32
245,-0.249
246,-0.027
247,-0.107
248,-0.19
249,-0.066
250,-0.017
251,-0.127
252,-0.198
253,0.112
254,-0.154
255,-0.186
256,-0.002
257,-0.015
258,-0.132
259,-0.071
260,-0.012
261,-0.01
262,0.039
263,-0.344
264,-0.242
265,-0.156
266,-0.042
267,-0.237
268,-0.256
269,-0.095
270,-0.063
271,-0.198
272,-0.237
273,-0.09
274,-0.2
275,0.002
276,-0.081
277,-0.149
278,-0.132
279,-0.027
280,0.007
281,-0.142
282,-0.244
283,-0.247
284,0.12
285,0.024
286,-0.154
287,-0.164
288,0.005
289,-0.107
290,-0.11
291,-0.034
292,-0.012
293,-0.02
294,-0.168
295,-0.156
296,-0.127
297,-0.3
298,-0.247
299,-0.005
300,-0.068
301,-0.266
302,-0.203
303,-0.183
304,-0.222
305,-0.227
306,-0.278
307,-0.244
308,-0.015
309,-0.068
310,-0.242
311,-0.229
312,-0.083
313,-0.059
314,-0.195
315,-0.066
316,-0.085
317,-0.105
318,-0.183
319,-0.078
320,-0.256
321,0.056
322,-0.066
323,-0.3
324,-0.244
325,-0.266
326,-0.078
327,-0.056
328,-0.1
329,-0.242
330,0.012
331,-0.117
332,-0.21
333,-0.107
334,-0.132
335,-0.051
336,-0.054
337,0.137
338,-0.178
339,-0.059
340,0.01
341,0.254
342,-0.076
343,-0.396
344,-0.33
345,-0.205
346,-0.188
347,-0.33
348,-0.383
349,-0.276
350,-0.134
351,0.007
352,0.112
353,-0.068
354,-0.205
355,-0.029
356,0.076
357,0.032
358,-0.159
359,-0.166
360,-0.039
361,-0.095
362,-0.396
363,-0.256
364,-0.154
365,-0.061
366,-0.083
367,-0.308
368,-0.176
369,-0.09
370,-0.22
371,-0.229
372,-0.144
373,-0.232
374,-0.063
375,-0.061
376,-0.083
377,-0.127
378,-0.137
379,-0.161
380,-0.139
381,-0.129
382,-0.181
383,-0.071
384,0.09
385,0.044
386,-0.11
387,-0.098
388,-0.166
389,-0.081
390,0.042
391,-0.168
392,-0.046
393,0.0
394,-0.007
395,-0.083
396,-0.2
397,-0.217
398,-0.051
399,0.073
400,-0.181
401,-0.2
402,-0.156
403,-0.034
404,-0.183
405,-0.203
406,-0.156
407,-0.2
408,-0.198
409,-0.146
410,-0.173
411,-0.103
412,0.054
413,-0.042
414,-0.193
415,-0.037
416,-0.02
417,-0.095
418,0.056
419,-0.156
420,-0.276
421,-0.151
422,-0.273
423,-0.286
424,-0.068
425,-0.002
426,-0.076
427,-0.088
428,-0.225
429,-0.21
430,-0.22
431,-0.112
432,0.146
433,-0.054
434,-0.251
435,-0.278
436,-0.166
437,-0.198
438,-0.146
439,0.017
440,0.061
441,-0.212
442,-0.344
443,0.068
444,-0.132
445,-0.183
446,-0.171
447,-0.049
448,-0.266
449,-0.251
450,-0.105
451,-0.164
452,0.093
453,-0.032
454,-0.195
455,-0.095
456,-0.015
457,-0.078
458,0.217
459,0.029
460,-0.066
461,0.093
462,-0.154
463,-0.071
464,-0.044
465,-0.19
466,-0.271
467,-0.061
468,-0.149
469,-0.149
470,-0.149
471,-0.063
472,-0.046
473,-0.173
474,-0.095
475,-0.017
476,-0.088
477,-0.276
478,-0.007
479,-0.103
480,-0.225
481,-0.166
482,-0.256
483,-0.088
484,-0.12
485,-0.098
486,-0.083
487,-0.002
488,-0.039
489,0.046
490,-0.098
491,-0.042
492,-0.027
493,-0.237
494,-0.222
495,-0.09
496,-0.103
497,-0.159
498,0.046
499,0.037
500,-0.137
501,-0.21
502,-0.156
503,0.049
504,0.0
505,-0.305
506,-0.151
507,0.12
508,-0.293
509,-0.22
510,0.029
511,0.002
512,-0.156
513,-0.115
514,0.129
515,0.029
516,-0.212
517,-0.232
518,0.105
519,0.027
520,-0.125
521,-0.171
522,0.007
523,-0.391
524,-0.33
525,0.044
526,-0.212
527,-0.393
528,-0.093
529,0.081
530,-0.237
531,-0.217
532,-0.154
533,0.146
534,0.022
535,0.039
536,-0.073
537,-0.11
538,0.071
539,0.039
540,-0.066
541,-0.063
542,0.017
543,-0.149
544,-0.022
545,-0.144
546,-0.195
547,-0.12
548,-0.088
549,-0.039
550,-0.085
551,-0.254
552,-0.31
553,-0.176
554,-0.088
555,-0.066
556,-0.146
557,-0.103
558,-0.059
559,-0.134
560,-0.19
561,-0.015
562,0.039
563,-0.33
564,-0.186
565,-0.254
566,-0.261
567,-0.166
568,-0.015
569,-0.129
570,-0.237
571,-0.137
572,0.002
573,0.02
574,-0.081
575,-0.237
576,-0.032
577,0.061
578,-0.088
579,-0.127
580,-0.093
581,-0.071
582,0.039
583,-0.093
584,-0.322
585,-0.137
586,-0.161
587,0.002
588,-0.183
589,-0.261
590,-0.044
591,0.039
592,0.054
593,-0.056
594,-0.247
595,-0.154
596,-0.149
597,-0.225
598,-0.188
599,-0.261
600,-0.051
601,-0.222
602,-0.208
603,-0.132
604,-0.186
605,-0.339
606,-0.024
607,-0.068
608,-0.193
609,-0.2
610,-0.088
611,-0.139
612,-0.2
613,-0.071
614,-0.015
615,0.076
616,-0.042
617,-0.098
618,0.046
619,-0.088
620,-0.032
621,-0.146
622,-0.032
623,-0.076
624,-0.1
625,-0.295
626,-0.276
627,-0.11
628,-0.085
629,-0.076
630,-0.12
631,-0.105
632,-0.098
633,-0.183
634,-0.137
635,0.073
636,-0.1
637,-0.31
638,-0.01
639,0.005
640,-0.222
641,-0.242
642,-0.002
643,-0.291
644,-0.176
645,-0.232
646,-0.271
647,-0.054
648,-0.107
649,-0.181
650,0.017
651,0.049
652,-0.012
653,-0.039
654,-0.129
655,-0.171
656,-0.068
657,-0.063
658,-0.054
659,-0.032
660,-0.247
661,-0.244
662,-0.203
663,-0.012
664,0.0
665,-0.154
666,-0.305
667,-0.012
668,-0.122
669,-0.337
670,-0.142
671,0.159
672,-0.112
673,-0.295
674,0.073
675,-0.015
676,-0.254
677,0.042
678,0.259
679,-0.044
680,-0.364
681,-0.134
682,-0.083
683,0.081
684,-0.349
685,-0.41
686,0.046
687,-0.286
688,-0.161
689,-0.264
690,-0.369
691,0.017
692,-0.088
693,-0.369
694,-0.029
695,-0.029
696,-0.317
697,0.146
698,0.178
699,-0.002
700,-0.034
701,0.186
702,-0.208
703,0.02
704,-0.127
705,-0.103
706,0.022
707,-0.095
708,-0.144
709,-0.176
710,-0.225
711,-0.056
712,-0.105
713,-0.164
714,-0.034
715,0.007
716,-0.205
717,-0.095
718,-0.122
719,-0.005
720,-0.139
721,-0.178
722,-0.166
723,-0.083
724,-0.164
725,-0.029
726,0.017
727,-0.308
728,-0.212
729,-0.125
730,-0.171
731,-0.269
732,-0.059
733,-0.02
734,0.149
735,-0.024
736,-0.105
737,-0.164
738,-0.012
739,-0.251
740,-0.112
741,0.073
742,-0.137
743,-0.117
744,-0.076
745,0.183
746,-0.098
747,-0.242
748,-0.151
749,0.0
750,-0.144
751,-0.315
752,-0.056
753,-0.305
754,-0.4
755,-0.029
756,0.007
757,-0.281
758,-0.308
759,0.205
760,-0.059
761,-0.237
762,-0.068
763,-0.261
764,-0.171
765,-0.037
766,-0.393
767,-0.1
768,-0.347
769,-0.168
770,-0.132
771,-0.41
772,-0.293
773,-0.146
774,-0.286
775,0.024
776,0.19
777,-0.161
778,-0.098
779,0.068
780,0.137
781,0.042
782,-0.181
783,0.029
784,-0.078
785,-0.154
786,-0.161
787,0.076
788,-0.247
789,-0.21
790,0.051
791,-0.049
792,-0.242
793,-0.051
794,-0.178
795,-0.164
796,0.039
797,0.017
798,-0.112
799,-0.322
800,-0.125
801,-0.259
802,-0.127
803,0.066
804,-0.017
805,-0.125
806,-0.237
807,-0.12
808,-0.21
809,-0.205
810,-0.144
811,-0.022
812,-0.291
813,-0.159
814,0.027
815,-0.198
816,-0.161
817,-0.083
818,0.022
819,-0.149
820,0.059
821,-0.012
822,0.081
823,-0.212
824,-0.007
825,-0.11
826,-0.212
827,-0.156
828,-0.029
829,-0.234
830,-0.146
831,-0.085
832,-0.181
833,-0.137
834,-0.159
835,-0.095
836,-0.159
837,-0.305
838,-0.029
839,-0.076
840,-0.029
841,-0.032
842,0.103
843,-0.166
844,-0.107
845,-0.042
846,-0.249
847,-0.1
848,-0.125
849,-0.022
850,-0.105
851,-0.044
852,-0.181
853,-0.19
854,-0.156
855,-0.105
856,-0.261
857,-0.376
858,-0.154
859,-0.054
860,-0.159
861,-0.212
862,0.088
863,-0.181
864,-0.164
865,-0.046
866,-0.117
867,-0.247
868,-0.2
869,-0.044
870,-0.117
871,-0.083
872,-0.234
873,-0.012
874,-0.115
875,-0.166
876,-0.076
877,0.032
878,-0.076
879,-0.044
880,-0.046
881,-0.2
882,0.027
883,-0.09
884,-0.139
885,-0.183
886,-0.068
887,-0.134
888,-0.088
889,-0.198
890,-0.203
891,0.042
892,-0.2
893,-0.117
894,0.029
895,0.042
896,-0.237
897,-0.273
898,-0.117
899,-0.129
900,-0.029
901,0.117
902,0.063
903,-0.117
904,0.002
905,-0.168
906,-0.188
907,-0.027
908,0.063
909,-0.212
910,-0.161
911,-0.039
912,-0.168
913,-0.244
914,-0.183
915,0.037
916,-0.212
917,-0.22
918,-0.068
919,-0.027
920,-0.271
921,-0.129
922,0.095
923,-0.205
924,-0.193
925,-0.195
926,0.037
927,-0.156
928,-0.232
929,-0.132
930,0.037
931,-0.288
932,-0.317
933,-0.024
934,-0.217
935,-0.115
936,-0.122
937,-0.051
938,-0.259
939,0.063
940,-0.144
941,-0.137
942,0.066
943,0.015
944,-0.137
945,-0.159
946,0.217
947,-0.305
948,-0.19
949,-0.09
950,-0.056
951,-0.242
952,-0.051
953,-0.022
954,-0.081
955,-0.269
956,-0.193
957,0.081
958,-0.215
959,-0.229
960,-0.002
961,-0.049
962,-0.247
963,-0.071
964,-0.029
965,-0.22
966,-0.276
967,-0.02
968,-0.146
969,-0.459
970,-0.234
971,-0.232
972,-0.166
973,-0.042
974,0.122
975,-0.261
976,-0.159
977,0.088
978,-0.017
979,-0.098
980,-0.022
981,-0.032
982,-0.046
983,-0.112
984,-0.095
985,0.049
986,-0.193
987,-0.271
988,0.054
989,-0.076
990,0.002
991,-0.107
992,-0.037
993,-0.061
994,-0.164
995,-0.217
996,-0.061
997,-0.122
998,-0.076
999,-0.11
1000,-0.2
1001,-0.132
1002,-0.044
1003,-0.044
1004,-0.21
1005,-0.166
1006,-0.278
1007,-0.093
1008,0.01
1009,-0.105
1010,-0.298
1011,-0.112
1012,-0.161
1013,-0.251
1014,-0.054
1015,0.017
1016,-0.168
1017,0.063
1018,0.007
1019,-0.078
1020,-0.164
1021,0.029
1022,-0.081
1023,-0.188
1024,-0.269
1025,-0.271
1026,-0.12
1027,-0.039
1028,-0.168
1029,-0.322
1030,-0.215
1031,-0.227
1032,-0.042
1033,-0.168
1034,-0.288
1035,-0.234
1036,-0.127
1037,-0.098
1038,-0.168
1039,-0.229
1040,-0.186
1041,0.022
1042,-0.166
1043,-0.107
1044,-0.076
1045,-0.276
1046,-0.22
1047,-0.078
1048,-0.137
1049,-0.022
1050,-0.237
1051,-0.31
1052,-0.21
1053,-0.09
1054,-0.098
1055,-0.129
1056,-0.193
1057,-0.237
1058,0.015
1059,-0.015
1060,-0.312
1061,-0.2
1062,-0.051
1063,-0.083
1064,0.11
1065,-0.225
1066,-0.522
1067,0.002
1068,0.188
1069,-0.171
1070,-0.066
1071,-0.105
1072,-0.417
1073,0.151
1074,-0.007
1075,-0.117
1076,-0.012
1077,-0.344
1078,0.02
1079,0.11
1080,-0.254
1081,-0.078
1082,0.107
1083,-0.342
1084,-0.183
1085,0.037
1086,-0.466
1087,-0.115
1088,0.002
1089,-0.046
1090,0.122
1091,-0.002
1092,-0.234
1093,-0.076
1094,-0.1
1095,-0.312
1096,-0.027
1097,-0.166
1098,-0.122
1099,0.066
1100,0.037
1101,-0.042
1102,-0.078
1103,-0.061
1104,0.063
1105,-0.137
1106,-0.317
1107,0.02
1108,-0.061
1109,-0.222
1110,-0.266
1111,-0.061
1112,-0.203
1113,-0.122
1114,-0.227
1115,-0.303
1116,-0.107
1117,-0.088
1118,-0.054
1119,-0.295
1120,-0.168
1121,-0.112
1122,0.027
1123,-0.271
1124,-0.183
1125,0.078
1126,-0.129
1127,-0.007
1128,-0.051
1129,-0.032
1130,-0.144
1131,0.044
1132,-0.139
1133,-0.266
1134,-0.229
1135,-0.105
1136,-0.103
1137,0.1
1138,0.076
1139,-0.403
1140,-0.088
1141,0.098
1142,0.1
1143,-0.166
1144,-0.051
1145,0.034
1146,-0.037
1147,-0.142
1148,-0.12
1149,-0.173
1150,-0.193
1151,-0.22
1152,-0.276
1153,-0.095
1154,-0.239
1155,-0.037
1156,-0.063
1157,-0.073
1158,-0.217
1159,-0.239
1160,-0.017
1161,-0.034
1162,0.032
1163,-0.088
1164,-0.139
1165,-0.183
1166,0.024
1167,-0.139
1168,-0.205
1169,-0.02
1170,-0.22
1171,-0.259
1172,-0.19
1173,0.037
1174,-0.168
1175,-0.188
1176,-0.203
1177,0.12
1178,-0.078
1179,-0.422
1180,-0.159
1181,-0.112
1182,-0.176
1183,-0.188
1184,-0.085
1185,-0.159
1186,-0.073
1187,-0.178
1188,-0.107
1189,-0.076
1190,-0.161
1191,-0.122
1192,-0.117
1193,-0.273
1194,-0.173
1195,-0.073
1196,-0.293
1197,-0.151
1198,-0.171
1199,-0.149
1200,-0.056
1201,-0.1
1202,-0.254
1203,0.034
1204,0.034
1205,-0.156
1206,-0.098
1207,-0.122
1208,-0.085
1209,-0.09
1210,-0.276
1211,-0.251
1212,-0.242
1213,-0.295
1214,-0.242
1215,-0.188
1216,-0.247
1217,-0.137
1218,-0.22
1219,-0.127
1220,-0.127
1221,-0.061
1222,0.034
1223,-0.068
1224,-0.083
1225,-0.005
1226,0.037
1227,-0.156
1228,0.037
1229,-0.005
1230,-0.076
1231,-0.068
1232,0.0
1233,0.037
1234,-0.027
1235,-0.059
1236,-0.168
1237,-0.168
1238,-0.239
1239,-0.063
1240,-0.303
1241,-0.203
1242,-0.173
1243,0.115
1244,-0.239
1245,-0.247
1246,0.076
1247,-0.063
1248,-0.076
1249,-0.171
1250,-0.171
1251,-0.247
1252,-0.098
1253,-0.002
1254,0.017
1255,-0.186
1256,-0.249
1257,-0.076
1258,-0.229
1259,-0.195
1260,-0.146
1261,-0.164
1262,-0.234
1263,0.066
1264,-0.09
1265,-0.127
1266,0.042
1267,0.027
1268,-0.107
1269,-0.044
1270,0.085
1271,-0.225
1272,-0.181
1273,-0.063
1274,0.078
1275,-0.044
1276,-0.142
1277,-0.098
1278,-0.176
1279,-0.032
1280,-0.044
1281,-0.056
1282,-0.229
1283,-0.208
1284,-0.186
1285,-0.005
1286,-0.156
1287,-0.105
1288,-0.017
1289,0.015
1290,-0.002
1291,-0.22
1292,-0.183
1293,-0.247
1294,0.027
1295,-0.117
1296,-0.215
1297,-0.242
1298,-0.234
1299,-0.161
1300,-0.134
1301,-0.149
1302,-0.051
1303,0.032
1304,-0.029
1305,-0.054
1306,-0.166
1307,0.054
1308,0.012
1309,0.015
1310,0.168
1311,-0.073
1312,0.015
1313,-0.081
1314,-0.186
1315,-0.281
1316,-0.039
1317,-0.034
1318,-0.173
1319,-0.161
1320,-0.22
1321,-0.061
1322,-0.181
1323,-0.242
1324,-0.352
1325,-0.11
1326,-0.151
1327,-0.117
1328,-0.005
1329,-0.159
1330,-0.276
1331,-0.01
1332,0.134
1333,-0.176
1334,-0.12
1335,-0.254
1336,-0.1
1337,-0.054
1338,0.02
1339,-0.027
1340,-0.3
1341,-0.066
1342,-0.242
1343,-0.19
1344,-0.146
1345,-0.049
1346,-0.076
1347,-0.21
1348,-0.181
1349,-0.134
1350,-0.215
1351,-0.171
1352,-0.083
1353,-0.005
1354,-0.051
1355,-0.359
1356,-0.242
1357,-0.088
1358,-0.015
1359,-0.142
1360,-0.283
1361,-0.078
1362,-0.1
1363,-0.146
1364,-0.09
1365,-0.149
1366,-0.237
1367,-0.039
1368,-0.076
1369,0.005
1370,-0.017
1371,-0.095
1372,0.017
1373,-0.029
1374,-0.142
1375,-0.112
1376,0.125
1377,-0.066
1378,-0.076
1379,-0.186
1380,-0.186
1381,-0.068
1382,-0.229
1383,-0.242
1384,0.076
1385,-0.012
1386,-0.278
1387,-0.063
1388,-0.12
1389,-0.151
1390,-0.09
1391,0.181
1392,-0.042
1393,-0.166
1394,-0.127
1395,-0.081
1396,0.168
1397,-0.098
1398,-0.176
1399,-0.237
1400,-0.093
1401,-0.21
1402,-0.359
1403,-0.215
1404,-0.095
1405,-0.247
1406,-0.186
1407,0.154
1408,-0.149
1409,-0.166
1410,-0.161
1411,-0.105
1412,0.137
1413,0.024
1414,-0.286
1415,-0.288
1416,0.027
1417,-0.095
1418,-0.168
1419,-0.081
1420,0.234
1421,0.0
1422,-0.2
1423,-0.222
1424,-0.166
1425,0.032
1426,-0.054
1427,0.051
1428,0.129
1429,-0.061
1430,-0.466
1431,-0.127
1432,-0.122
1433,-0.193
1434,-0.2
1435,-0.01
1436,0.151
1437,-0.125
1438,-0.144
1439,-0.015
1440,-0.11
1441,-0.261
1442,0.034
1443,-0.034
1444,-0.134
1445,-0.012
1446,-0.034
1447,-0.005
1448,-0.251
1449,-0.171
1450,-0.125
1451,-0.09
1452,-0.173
1453,-0.017
1454,-0.024
1455,-0.273
1456,-0.21
1457,-0.212
1458,-0.149
1459,-0.242
1460,-0.054
1461,-0.066
1462,-0.156
1463,-0.103
1464,-0.005
1465,-0.11
1466,0.022
1467,-0.042
1468,-0.347
1469,-0.063
1470,-0.188
1471,-0.068
1472,-0.2
1473,-0.095
1474,-0.21
1475,-0.098
1476,-0.178
1477,-0.156
1478,-0.154
1479,-0.305
1480,-0.105
1481,-0.261
1482,0.01
1483,-0.044
1484,0.0
1485,0.051
1486,-0.054
1487,-0.2
1488,-0.168
1489,-0.007
1490,-0.078
1491,-0.034
1492,-0.002
1493,-0.002
1494,-0.183
1495,-0.095
1496,-0.056
1497,-0.115
1498,-0.352
1499,-0.256
1500,0.046
1501,-0.115
1502,-0.066
1503,-0.266
1504,-0.046
1505,-0.154
1506,0.01
1507,-0.122
1508,-0.081
1509,-0.176
1510,-0.059
1511,0.068
1512,0.046
1513,0.0
1514,0.125
1515,0.027
1516,-0.176
1517,-0.376
1518,-0.259
1519,-0.085
1520,0.02
1521,-0.054
1522,0.027
1523,-0.139
1524,-0.127
1525,-0.078
1526,-0.12
1527,-0.271
1528,0.034
1529,-0.154
1530,-0.063
1531,-0.198
1532,-0.098
1533,-0.083
1534,-0.122
1535,-0.142
1536,0.005
1537,-0.137
1538,-0.183
1539,-0.044
1540,-0.02
1541,-0.02
1542,-0.044
1543,-0.239
1544,-0.093
1545,-0.144
1546,-0.044
1547,-0.225
1548,-0.266
1549,0.024
1550,-0.093
1551,-0.447
1552,-0.208
1553,-0.078
1554,-0.171
1555,-0.039
1556,-0.127
1557,-0.081
1558,-0.222
1559,-0.205
1560,-0.02
1561,0.12
1562,-0.203
1563,-0.291
1564,-0.076
1565,-0.095
1566,-0.046
1567,-0.159
1568,-0.144
1569,-0.129
1570,-0.159
1571,-0.317
1572,-0.273
1573,-0.229
1574,-0.208
1575,0.195
1576,0.134
1577,-0.188
1578,-0.364
1579,-0.176
1580,-0.334
1581,-0.115
1582,-0.203
1583,-0.12
1584,-0.107
1585,-0.012
1586,-0.059
1587,0.037
1588,0.122
1589,-0.037
1590,-0.051
1591,-0.007
1592,0.269
1593,0.076
1594,0.029
1595,-0.068
1596,-0.193
1597,-0.051
1598,-0.234
1599,-0.212
1600,-0.168
1601,-0.234
1602,-0.415
1603,-0.249
1604,-0.034
1605,-0.083
1606,-0.249
1607,-0.217
1608,-0.044
1609,-0.161
1610,0.09
1611,-0.056
1612,-0.078
1613,-0.217
1614,-0.205
1615,-0.044
1616,0.12
1617,-0.129
1618,-0.327
1619,-0.415
1620,-0.134
1621,-0.186
1622,-0.259
1623,-0.144
1624,-0.32
1625,-0.393
1626,-0.212
1627,-0.046
1628,-0.261
1629,-0.242
1630,0.225
1631,0.042
1632,-0.249
1633,-0.247
1634,0.176
1635,0.137
1636,0.027
1637,-0.132
1638,-0.137
1639,-0.242
1640,-0.198
1641,0.134
1642,-0.09
1643,-0.122
1644,-0.249
1645,-0.205
1646,-0.129
1647,-0.278
1648,-0.359
1649,-0.203
1650,-0.203
1651,-0.173
1652,0.044
1653,-0.19
1654,-0.154
1655,-0.112
1656,-0.142
1657,-0.193
1658,-0.11
1659,0.066
1660,-0.066
1661,-0.054
1662,-0.002
1663,-0.083
1664,-0.391
1665,-0.19
1666,-0.066
1667,-0.107
1668,-0.208
1669,0.1
1670,-0.034
1671,-0.361
1672,-0.288
1673,-0.103
1674,0.007
1675,-0.054
1676,-0.005
1677,-0.117
1678,-0.081
1679,0.063
1680,-0.239
1681,-0.322
1682,-0.229
1683,-0.076
1684,-0.112
1685,-0.117
1686,-0.229
1687,-0.068
1688,-0.161
1689,-0.066
1690,-0.215
1691,-0.137
