,-0.210
0,-0.21
1,-0.024
2,-0.093
3,-0.288
4,-0.144
5,0.037
6,-0.151
7,-0.115
8,-0.217
9,-0.088
10,-0.098
11,-0.178
12,-0.068
13,-0.034
14,-0.208
15,-0.156
16,-0.002
17,-0.166
18,-0.105
19,-0.237
20,-0.178
21,-0.076
22,-0.032
23,-0.266
24,-0.234
25,-0.088
26,-0.229
27,-0.059
28,-0.044
29,0.037
30,-0.088
31,-0.046
32,-0.098
33,-0.103
34,-0.088
35,-0.217
36,-0.005
37,-0.12
38,-0.208
39,-0.276
40,-0.09
41,-0.115
42,-0.088
43,-0.125
44,-0.181
45,-0.042
46,-0.154
47,-0.029
48,-0.156
49,-0.125
50,-0.105
51,-0.044
52,-0.085
53,-0.154
54,-0.22
55,-0.164
56,-0.01
57,-0.039
58,-0.083
59,-0.2
60,-0.132
61,-0.142
62,-0.178
63,-0.071
64,-0.171
65,-0.049
66,-0.02
67,-0.005
68,-0.273
69,-0.142
70,-0.029
71,0.002
72,-0.181
73,-0.173
74,-0.227
75,-0.156
76,-0.063
77,-0.176
78,0.049
79,-0.166
80,-0.137
81,-0.176
82,-0.264
83,-0.088
84,-0.042
85,-0.061
86,-0.046
87,-0.022
88,-0.198
89,-0.105
90,-0.149
91,0.061
92,-0.068
93,-0.137
94,-0.303
95,-0.015
96,0.017
97,-0.137
98,-0.024
99,-0.186
100,-0.249
101,-0.11
102,-0.032
103,-0.144
104,-0.171
105,-0.19
106,-0.073
107,-0.127
108,-0.195
109,-0.11
110,-0.071
111,-0.095
112,-0.325
113,-0.056
114,-0.166
115,-0.1
116,-0.21
117,-0.146
118,-0.173
119,-0.208
120,-0.198
121,-0.071
122,-0.083
123,-0.229
124,-0.078
125,-0.042
126,-0.103
127,-0.127
128,-0.229
129,-0.154
130,-0.139
131,-0.1
132,-0.298
133,-0.146
134,-0.205
135,-0.11
136,-0.193
137,-0.298
138,-0.222
139,-0.217
140,-0.298
141,-0.344
142,0.068
143,-0.11
144,-0.266
145,-0.183
146,-0.117
147,-0.061
148,-0.081
149,-0.015
150,-0.11
151,-0.21
152,-0.137
153,-0.166
154,-0.071
155,-0.149
156,-0.146
157,-0.447
158,-0.271
159,-0.049
160,-0.303
161,-0.3
162,-0.186
163,0.0
164,0.002
165,-0.125
166,0.093
167,0.09
168,-0.027
169,-0.081
170,-0.056
171,-0.007
172,0.046
173,0.061
174,0.095
175,-0.061
176,-0.286
177,-0.149
178,-0.107
179,-0.237
180,-0.164
181,-0.042
182,0.029
183,-0.012
184,-0.22
185,-0.229
186,-0.015
187,-0.181
188,-0.134
189,-0.046
190,-0.103
191,-0.198
192,-0.151
193,-0.225
194,-0.166
195,-0.068
196,-0.02
197,-0.132
198,-0.173
199,-0.254
200,-0.278
201,-0.081
202,-0.166
203,-0.239
204,-0.134
205,0.017
206,-0.029
207,-0.127
208,-0.137
209,-0.066
210,-0.137
211,-0.237
212,0.269
213,-0.024
214,-0.408
215,-0.078
216,0.042
217,-0.256
218,-0.278
219,-0.081
220,-0.083
221,-0.215
222,-0.181
223,-0.129
224,-0.212
225,-0.217
226,-0.146
227,-0.049
228,0.017
229,-0.071
230,-0.076
231,-0.024
232,-0.09
233,-0.107
234,-0.146
235,-0.049
236,-0.017
237,-0.239
238,-0.276
239,-0.032
240,-0.139
241,-0.273
242,-0.232
243,-0.083
244,-0.232
245,-0.276
246,-0.054
247,0.125
248,-0.142
249,-0.203
250,-0.012
251,0.017
252,-0.168
253,-0.181
254,-0.11
255,0.017
256,-0.2
