,0.012
0,-0.281
1,-0.168
2,0.144
3,-0.066
4,-0.139
5,-0.005
6,-0.137
7,-0.159
8,0.144
9,0.042
10,-0.117
11,0.007
12,0.02
13,-0.132
14,-0.029
15,-0.083
16,-0.146
17,-0.093
18,-0.098
19,-0.132
20,-0.093
21,-0.066
22,-0.129
23,-0.186
24,-0.098
25,-0.046
26,-0.181
27,-0.178
28,-0.078
29,-0.188
30,-0.051
31,-0.151
32,-0.415
33,-0.247
34,-0.056
35,0.068
36,-0.125
37,-0.383
38,-0.166
39,0.032
40,-0.144
41,-0.229
42,0.02
43,-0.063
44,-0.212
45,-0.076
46,0.088
47,0.046
48,-0.044
49,-0.049
50,0.066
51,-0.068
52,0.042
53,-0.061
54,-0.051
55,-0.144
56,-0.237
57,-0.117
58,-0.134
59,-0.144
60,-0.037
61,-0.112
62,-0.054
63,-0.007
64,-0.203
65,-0.293
66,-0.12
67,-0.081
68,-0.029
69,-0.068
70,-0.068
71,-0.046
72,-0.156
73,-0.259
74,0.012
75,-0.178
76,-0.193
77,-0.193
78,-0.183
79,-0.146
80,0.088
81,-0.095
82,-0.149
83,-0.007
84,-0.193
85,-0.254
86,-0.208
87,-0.078
88,-0.156
89,-0.049
90,-0.095
91,-0.071
92,-0.127
93,-0.107
94,-0.012
95,-0.164
96,-0.093
97,-0.112
98,-0.002
99,-0.134
100,-0.09
101,0.098
102,-0.264
103,-0.09
104,-0.059
105,-0.183
106,-0.266
107,-0.256
108,-0.217
109,-0.186
110,-0.095
111,-0.002
112,-0.222
113,-0.181
114,0.02
115,0.178
116,-0.049
117,-0.249
118,-0.039
119,-0.095
120,-0.061
121,0.024
122,-0.002
123,-0.068
124,-0.139
125,-0.085
126,0.105
127,-0.129
128,-0.2
129,0.266
130,0.027
131,-0.312
132,-0.251
133,-0.173
134,-0.144
135,-0.107
136,-0.061
137,-0.112
138,-0.105
139,-0.151
140,-0.095
141,-0.183
142,-0.139
143,-0.134
144,0.056
145,-0.076
146,-0.195
147,-0.303
148,-0.193
149,-0.098
150,-0.251
151,-0.195
152,-0.178
153,-0.188
154,-0.212
155,-0.059
156,0.005
157,-0.198
158,-0.293
159,0.039
160,-0.042
161,-0.239
162,0.078
163,0.173
164,-0.125
165,0.015
166,0.107
167,-0.186
168,-0.115
169,-0.002
170,-0.005
171,-0.12
172,-0.332
173,-0.234
174,-0.227
175,-0.137
176,-0.251
177,-0.208
178,-0.125
179,-0.254
180,-0.266
181,-0.161
182,-0.281
183,-0.173
184,0.081
185,-0.125
186,-0.117
187,-0.11
188,-0.151
189,-0.12
190,-0.186
191,-0.115
192,-0.151
193,-0.117
194,-0.046
195,0.056
196,-0.054
197,-0.139
198,-0.139
199,-0.056
200,-0.142
201,0.095
202,0.107
203,0.027
204,-0.183
205,-0.388
206,-0.09
207,0.029
208,0.046
209,-0.205
210,-0.286
211,-0.164
212,-0.144
213,-0.327
214,-0.193
215,-0.073
216,-0.3
217,-0.254
218,-0.09
219,-0.103
220,-0.171
221,-0.11
222,-0.142
223,-0.115
224,-0.037
225,-0.059
226,-0.061
227,-0.159
228,-0.227
229,-0.166
230,-0.232
231,-0.125
232,-0.151
233,-0.266
234,-0.227
235,-0.129
236,-0.237
237,-0.002
238,-0.144
239,-0.173
240,0.01
241,0.005
242,-0.056
243,0.002
244,-0.066
245,-0.049
246,0.078
247,-0.1
248,-0.166
249,-0.195
250,-0.095
251,-0.354
252,-0.071
253,0.005
254,-0.386
255,-0.269
256,-0.098
257,0.039
258,-0.325
259,-0.161
260,-0.088
261,-0.293
262,-0.2
263,0.002
264,-0.078
265,-0.364
266,-0.198
267,0.054
268,-0.232
269,-0.3
270,-0.227
271,-0.137
272,0.059
273,-0.259
274,-0.334
275,-0.12
276,-0.215
277,-0.054
278,-0.007
279,0.083
280,-0.239
281,-0.115
282,-0.066
283,0.088
284,-0.122
285,-0.186
286,-0.183
287,0.076
288,-0.088
289,-0.159
290,-0.002
291,-0.142
292,-0.183
293,-0.269
294,-0.193
295,-0.078
296,-0.149
297,-0.137
298,-0.044
299,-0.12
300,-0.139
301,-0.085
302,-0.142
303,-0.042
304,-0.112
305,-0.215
306,-0.054
307,-0.066
308,-0.239
309,-0.134
310,-0.093
311,-0.146
312,-0.247
313,-0.288
314,-0.078
315,-0.078
316,-0.325
317,-0.161
318,-0.1
319,-0.232
320,-0.256
321,-0.105
322,-0.061
323,0.068
324,-0.068
325,-0.056
326,-0.02
327,-0.078
328,-0.144
329,-0.063
330,-0.076
331,-0.225
332,-0.093
333,-0.208
334,-0.134
335,-0.32
336,-0.195
337,-0.117
338,-0.19
339,-0.283
340,0.063
341,0.073
342,-0.176
343,-0.09
344,-0.015
345,-0.146
346,-0.115
347,0.034
348,-0.103
349,-0.054
350,-0.195
351,-0.156
352,-0.193
353,-0.01
354,-0.051
355,-0.146
356,-0.215
357,-0.042
358,-0.068
359,-0.125
360,-0.056
361,0.112
362,-0.115
363,-0.181
364,-0.176
365,0.049
366,-0.115
367,-0.105
368,-0.127
369,-0.076
370,-0.208
371,-0.056
372,-0.015
373,-0.042
374,-0.276
375,-0.22
376,-0.005
377,-0.237
378,-0.332
379,-0.181
380,-0.305
381,-0.11
382,0.056
383,-0.125
384,-0.085
385,-0.063
386,-0.386
387,-0.105
388,0.151
389,-0.134
390,0.073
391,-0.061
392,-0.461
393,-0.31
394,-0.256
395,0.005
396,-0.068
397,-0.271
398,-0.071
399,-0.002
400,-0.244
401,0.02
402,0.066
403,-0.149
404,-0.1
405,-0.129
406,-0.034
407,0.037
408,-0.293
409,-0.273
410,-0.039
411,-0.132
412,-0.288
413,0.042
414,0.042
415,-0.266
416,-0.059
417,-0.042
418,-0.198
419,-0.388
420,-0.193
421,0.029
422,-0.01
423,-0.1
424,-0.081
425,0.127
426,-0.237
427,-0.171
428,0.017
429,-0.281
430,-0.142
431,0.068
432,-0.237
433,-0.303
434,-0.225
435,-0.115
436,-0.266
437,-0.078
438,-0.144
439,-0.005
440,-0.039
441,-0.005
442,0.007
443,-0.122
444,-0.044
445,0.132
446,-0.132
447,-0.054
448,-0.085
449,-0.103
450,-0.093
451,-0.22
452,-0.186
453,0.059
454,-0.188
455,-0.249
456,-0.085
457,-0.051
458,-0.229
459,-0.154
460,-0.073
461,-0.107
462,-0.012
463,-0.146
464,0.0
465,-0.122
466,-0.046
467,0.037
468,-0.042
469,-0.11
470,-0.107
