,0.083
0,-0.205
1,-0.178
2,0.071
3,-0.188
4,-0.205
5,-0.139
6,-0.178
7,-0.107
8,-0.261
9,-0.19
10,0.034
11,-0.164
12,-0.222
13,0.02
14,-0.139
15,-0.151
16,-0.076
17,-0.142
18,-0.042
19,-0.061
20,0.051
21,-0.051
22,-0.159
23,-0.371
24,-0.059
25,-0.015
26,-0.178
27,-0.11
28,-0.249
29,-0.237
30,-0.144
31,0.037
32,-0.261
33,-0.122
34,-0.134
35,-0.017
36,0.042
37,-0.227
38,-0.115
39,-0.024
40,-0.117
41,-0.139
42,-0.027
43,-0.205
44,-0.107
45,-0.151
46,-0.2
47,0.044
48,-0.183
49,-0.249
50,-0.134
51,-0.11
52,-0.176
53,-0.139
54,-0.217
55,-0.188
56,-0.01
57,-0.066
58,-0.073
59,-0.12
60,-0.217
61,-0.149
62,0.098
63,-0.061
64,-0.132
65,-0.164
66,-0.156
67,-0.115
68,-0.186
69,-0.22
70,-0.078
71,-0.134
72,-0.166
73,-0.02
74,-0.159
75,-0.195
76,-0.049
77,-0.127
78,-0.125
79,-0.015
80,-0.315
81,-0.334
82,0.186
83,-0.022
84,-0.129
85,-0.164
86,0.325
87,-0.237
88,-0.076
89,0.061
90,-0.232
91,-0.146
92,-0.012
93,-0.012
94,-0.232
95,-0.2
96,-0.183
97,-0.007
98,-0.2
99,-0.034
100,-0.137
101,-0.254
102,-0.051
103,-0.22
104,-0.122
105,-0.061
106,-0.032
107,-0.181
108,-0.044
109,-0.383
110,-0.151
111,-0.125
112,-0.129
113,-0.21
114,-0.098
115,-0.168
116,-0.188
117,-0.01
118,-0.244
119,-0.073
120,-0.066
121,-0.164
122,-0.117
123,-0.115
124,-0.176
125,-0.149
126,0.046
127,-0.142
128,-0.098
129,-0.181
130,-0.061
131,-0.046
132,-0.1
133,-0.291
134,-0.117
135,0.01
136,0.056
137,-0.21
138,-0.244
139,-0.034
140,-0.19
141,-0.144
142,-0.3
143,-0.039
144,-0.11
145,-0.132
146,-0.144
147,-0.144
148,-0.137
149,-0.178
150,0.051
151,-0.088
152,0.005
153,-0.237
154,-0.083
155,-0.002
156,-0.125
157,-0.225
158,-0.205
159,-0.144
160,-0.037
161,-0.015
162,0.034
163,-0.059
164,-0.098
165,0.012
166,-0.151
167,-0.112
168,-0.239
169,-0.112
170,-0.083
171,-0.188
172,-0.078
173,-0.081
174,-0.3
175,-0.068
176,-0.132
177,-0.134
178,-0.066
179,-0.09
180,-0.198
181,-0.12
182,-0.339
183,-0.254
184,-0.049
185,-0.049
186,-0.073
187,-0.027
188,-0.137
189,-0.071
190,-0.1
191,-0.227
192,-0.044
193,-0.095
194,-0.291
195,-0.186
196,-0.103
197,-0.366
198,-0.195
199,-0.164
200,-0.256
201,-0.103
202,0.034
203,0.02
204,0.068
205,-0.063
206,-0.176
207,0.032
208,-0.049
209,-0.144
210,-0.068
211,-0.149
212,-0.239
213,-0.212
214,-0.103
215,-0.159
216,-0.254
217,-0.349
218,-0.039
219,-0.132
220,-0.059
221,-0.049
222,0.034
223,-0.125
224,-0.198
225,-0.22
226,-0.183
227,0.012
228,-0.254
229,-0.125
230,0.029
231,-0.217
232,-0.249
233,-0.012
234,-0.159
235,-0.117
236,-0.063
237,-0.154
238,-0.078
239,-0.295
240,-0.139
241,0.115
242,-0.156
243,-0.227
244,0.0
245,-0.039
246,-0.193
247,-0.063
248,-0.015
249,-0.01
250,-0.205
251,-0.059
252,-0.117
253,-0.188
254,-0.337
255,-0.164
256,-0.09
257,-0.205
258,-0.186
259,-0.142
260,-0.127
261,-0.107
262,-0.12
263,-0.127
264,-0.142
265,-0.164
266,0.173
267,0.02
268,-0.239
269,-0.315
270,-0.178
271,-0.034
272,-0.186
273,-0.117
274,-0.208
275,-0.237
276,-0.007
277,0.01
278,-0.312
279,-0.034
280,-0.015
281,-0.044
282,-0.032
283,-0.098
284,0.037
285,-0.107
286,-0.178
287,-0.122
288,-0.061
289,0.061
290,-0.173
291,-0.11
292,-0.229
293,-0.166
294,-0.027
295,0.068
296,-0.229
297,-0.273
298,-0.151
299,-0.024
300,0.024
301,-0.107
302,-0.039
303,-0.154
304,-0.007
305,-0.012
306,-0.137
307,-0.359
308,-0.193
309,-0.083
310,-0.051
311,-0.171
312,-0.374
313,-0.105
314,-0.056
315,-0.237
316,-0.339
317,-0.144
318,-0.178
319,-0.266
320,-0.215
321,-0.134
322,-0.085
323,-0.195
324,-0.056
325,0.015
326,0.046
327,-0.137
328,-0.142
329,-0.078
330,-0.007
331,-0.203
332,-0.083
333,-0.046
334,-0.088
335,0.037
336,-0.088
337,-0.161
338,-0.071
339,-0.132
340,-0.151
341,-0.005
342,-0.125
343,-0.188
344,-0.129
345,-0.017
346,0.12
347,-0.051
348,-0.249
349,-0.127
350,-0.068
351,-0.205
352,-0.054
353,-0.125
354,-0.405
355,-0.19
356,-0.239
357,-0.144
358,-0.181
359,-0.266
360,-0.078
361,0.005
362,-0.188
363,-0.166
364,-0.112
365,-0.085
366,-0.066
367,0.012
368,-0.161
369,-0.032
370,0.01
371,0.015
372,-0.051
373,-0.039
374,-0.154
375,0.015
376,-0.183
377,-0.156
378,-0.098
379,-0.115
380,-0.225
381,-0.173
382,-0.271
383,-0.127
384,-0.037
385,-0.151
386,-0.132
387,-0.132
388,-0.054
389,0.022
390,0.007
391,-0.188
392,-0.278
393,-0.11
394,-0.134
395,-0.156
396,-0.215
397,0.01
398,-0.151
399,-0.181
400,-0.244
401,-0.144
402,-0.198
403,0.034
404,-0.015
405,-0.249
406,-0.256
407,-0.129
408,0.071
409,0.088
410,0.034
411,-0.061
412,0.063
413,-0.134
414,-0.083
415,-0.039
416,-0.073
417,-0.137
418,-0.098
419,-0.093
420,-0.161
421,-0.129
422,-0.103
423,-0.032
424,-0.168
425,-0.283
426,-0.264
427,-0.076
428,-0.093
429,-0.127
430,-0.054
431,-0.122
432,-0.171
433,-0.205
434,-0.149
435,-0.132
436,-0.205
437,-0.205
438,-0.159
439,-0.215
440,-0.227
441,-0.156
442,-0.083
443,-0.02
444,-0.098
445,-0.056
446,0.039
447,-0.032
448,-0.115
449,-0.129
450,0.049
451,-0.254
452,-0.19
453,-0.061
454,0.005
455,-0.117
456,-0.117
457,-0.142
458,-0.166
459,-0.11
460,-0.269
461,-0.095
462,-0.217
463,-0.303
464,-0.071
465,-0.054
466,-0.149
467,-0.161
468,-0.171
469,-0.115
470,-0.085
471,-0.154
472,-0.1
473,-0.122
474,-0.11
475,-0.222
476,-0.188
477,-0.273
478,-0.222
479,-0.168
480,-0.161
481,-0.212
482,-0.188
483,-0.168
484,-0.127
485,0.0
486,-0.19
487,-0.305
488,-0.034
489,0.095
490,-0.12
491,-0.173
492,0.095
493,-0.061
494,-0.095
495,-0.166
496,-0.144
497,-0.049
498,-0.063
499,-0.205
500,-0.2
501,-0.171
502,-0.156
503,-0.076
504,-0.137
505,0.002
506,-0.266
507,-0.144
508,-0.142
509,-0.139
510,-0.183
511,-0.09
512,-0.059
513,-0.061
514,-0.105
515,-0.178
516,-0.273
517,-0.171
518,-0.225
519,-0.122
520,-0.002
521,-0.098
522,0.02
523,-0.078
524,-0.195
525,-0.137
526,-0.105
527,-0.09
528,-0.046
529,-0.161
530,-0.222
531,-0.142
532,-0.051
533,-0.01
534,-0.105
535,-0.044
536,0.027
537,-0.093
538,-0.093
539,-0.205
540,-0.205
541,-0.154
542,0.017
543,-0.095
544,-0.176
545,-0.173
546,-0.115
547,-0.059
548,-0.127
549,-0.222
550,-0.188
551,-0.122
552,-0.115
553,-0.005
554,-0.264
555,-0.154
556,-0.171
557,-0.334
558,-0.552
559,-0.117
560,0.166
561,0.076
562,-0.308
563,-0.378
564,0.217
565,0.015
566,0.11
567,0.139
568,-0.159
569,-0.195
570,-0.186
571,-0.017
572,-0.049
573,-0.015
574,-0.308
575,-0.237
576,0.042
577,0.059
578,-0.383
579,-0.32
580,0.007
581,-0.029
582,-0.146
583,-0.11
584,-0.142
585,-0.134
586,0.039
587,-0.249
588,-0.166
589,-0.129
590,-0.212
591,-0.093
592,-0.132
593,-0.217
594,-0.178
595,-0.024
596,-0.044
597,-0.024
598,0.02
599,-0.132
600,-0.132
601,-0.127
602,-0.042
603,-0.181
604,-0.066
605,-0.117
606,-0.186
607,-0.039
608,0.039
609,-0.046
610,-0.105
611,-0.081
612,-0.1
613,-0.081
614,-0.146
615,-0.129
616,-0.171
617,-0.09
618,-0.234
619,-0.144
620,-0.127
621,-0.217
622,-0.176
623,-0.115
624,-0.127
625,-0.232
626,-0.049
627,-0.063
628,-0.083
629,-0.115
630,-0.237
631,-0.215
632,-0.151
633,-0.078
634,-0.093
635,-0.073
636,-0.244
637,-0.203
638,-0.129
639,-0.178
640,-0.19
641,-0.186
642,-0.095
643,-0.103
644,-0.142
645,-0.234
646,-0.186
647,-0.088
648,0.095
649,-0.046
650,0.005
651,0.059
652,-0.105
653,-0.039
654,-0.054
655,-0.042
656,-0.107
657,-0.081
658,-0.112
659,-0.161
660,-0.229
661,0.007
662,-0.164
663,-0.286
664,-0.132
665,-0.073
666,-0.02
667,-0.054
668,-0.107
669,-0.281
670,-0.266
671,-0.01
672,-0.076
673,-0.227
674,-0.298
675,-0.054
676,-0.071
677,-0.212
678,-0.139
679,-0.188
680,-0.356
681,-0.059
682,0.139
683,-0.193
684,-0.107
685,0.056
686,0.039
687,-0.215
688,-0.051
689,-0.034
690,-0.049
691,0.11
692,0.095
693,-0.1
694,-0.105
695,-0.02
696,0.076
697,0.117
698,-0.334
699,-0.164
700,-0.085
701,-0.186
702,-0.171
703,-0.195
704,-0.266
705,-0.144
706,-0.083
707,-0.122
708,-0.171
709,-0.088
710,-0.088
711,-0.159
712,-0.171
713,-0.254
714,-0.188
715,-0.115
716,-0.049
717,-0.205
718,-0.168
719,-0.039
720,-0.081
721,-0.186
722,-0.168
723,0.027
724,-0.061
725,0.022
726,0.007
727,-0.081
728,-0.063
729,-0.098
730,-0.037
731,-0.073
732,0.007
733,-0.022
734,-0.059
735,-0.095
736,-0.208
737,-0.146
738,-0.276
739,-0.159
740,-0.198
741,-0.21
742,-0.232
743,-0.105
744,-0.129
745,-0.203
746,-0.142
747,-0.017
748,0.012
749,-0.125
750,0.112
751,-0.122
752,-0.181
753,-0.232
754,-0.203
755,-0.183
756,-0.037
757,-0.09
758,-0.227
759,-0.225
760,-0.381
761,0.002
762,0.032
763,-0.095
764,-0.178
765,-0.02
766,-0.239
767,-0.183
768,-0.02
769,-0.171
770,-0.022
771,-0.056
772,-0.088
773,-0.1
774,-0.144
775,-0.117
776,0.0
777,-0.098
778,-0.244
779,-0.015
780,-0.186
781,0.037
782,-0.12
783,-0.105
784,-0.134
785,0.056
786,-0.2
787,-0.1
788,-0.137
789,-0.024
790,-0.11
791,-0.046
792,-0.044
793,-0.278
794,-0.015
795,-0.073
796,0.002
