,-0.151
0,-0.117
1,-0.234
2,-0.095
3,-0.208
4,-0.273
5,-0.083
6,-0.01
7,-0.166
8,-0.156
9,-0.186
10,-0.234
11,-0.103
12,-0.168
13,-0.261
14,-0.198
15,-0.081
16,-0.247
17,-0.142
18,0.049
19,-0.149
20,-0.107
21,-0.049
22,0.112
23,-0.032
24,-0.098
25,0.032
26,0.022
27,-0.249
28,-0.273
29,-0.149
30,-0.071
31,-0.254
32,-0.249
33,-0.051
34,-0.332
35,-0.271
36,-0.178
37,-0.049
38,-0.168
39,-0.234
40,-0.288
41,-0.103
42,-0.217
43,-0.291
44,-0.066
45,-0.103
46,-0.251
47,-0.225
48,-0.137
49,-0.293
50,-0.322
51,-0.249
52,-0.046
53,0.09
54,0.005
55,-0.159
56,-0.129
57,-0.042
58,-0.146
59,0.073
60,-0.059
61,-0.088
62,-0.144
63,-0.156
64,-0.085
65,-0.129
66,0.051
67,0.066
68,-0.061
69,-0.247
70,-0.212
71,-0.295
72,-0.083
73,-0.012
74,-0.227
75,-0.159
76,-0.195
77,-0.132
78,-0.093
79,-0.093
80,-0.303
81,-0.09
82,0.002
83,-0.059
84,0.112
85,-0.107
86,-0.093
87,-0.173
88,-0.247
89,-0.151
90,-0.076
91,-0.151
92,-0.134
93,-0.442
94,-0.291
95,-0.056
96,-0.059
97,0.056
98,-0.127
99,-0.068
100,-0.046
101,-0.002
102,0.012
103,0.029
104,-0.137
105,-0.186
106,-0.085
107,-0.146
108,-0.09
109,-0.198
110,-0.076
111,-0.02
112,-0.061
113,-0.181
114,-0.032
115,-0.061
116,-0.227
117,-0.2
118,-0.156
119,0.01
120,-0.21
121,-0.181
122,-0.088
123,-0.249
124,-0.337
125,-0.054
126,0.208
127,-0.115
128,-0.215
129,-0.227
130,0.059
131,-0.205
132,-0.188
133,-0.076
134,-0.09
135,-0.273
136,-0.085
137,-0.151
138,-0.063
139,-0.029
140,-0.056
141,0.068
142,-0.059
143,-0.044
144,-0.054
145,0.034
146,-0.076
147,-0.193
148,-0.046
149,-0.156
150,-0.061
151,-0.125
152,-0.273
153,-0.249
154,-0.288
155,-0.322
156,-0.217
157,-0.103
158,-0.2
159,-0.193
160,-0.164
161,-0.095
162,-0.156
163,-0.081
164,-0.068
165,0.034
166,-0.061
167,-0.176
168,-0.127
169,-0.137
170,-0.168
171,-0.142
172,-0.02
173,-0.188
174,-0.198
175,-0.054
176,-0.142
177,-0.144
178,-0.139
179,-0.115
180,-0.068
181,-0.027
182,-0.193
183,0.081
184,-0.127
185,-0.151
186,-0.071
187,0.02
188,-0.122
189,0.11
190,-0.125
191,-0.317
192,-0.093
193,-0.217
194,-0.046
195,-0.056
196,-0.083
197,-0.232
198,-0.161
199,-0.085
200,-0.054
201,-0.181
202,-0.159
203,0.061
204,-0.186
205,-0.256
206,-0.122
207,0.002
208,-0.232
209,-0.212
210,-0.3
211,-0.295
212,-0.156
213,-0.244
214,-0.142
215,-0.09
216,0.024
217,0.005
218,-0.093
219,-0.256
220,-0.056
221,-0.166
222,-0.005
223,-0.078
224,-0.127
225,-0.137
226,-0.015
227,0.034
228,-0.054
229,-0.312
230,-0.112
231,-0.093
232,-0.164
233,-0.21
234,-0.081
235,-0.134
236,-0.12
237,-0.164
238,-0.176
239,-0.32
240,-0.034
241,-0.222
242,-0.237
243,-0.208
244,-0.149
245,0.046
246,0.017
247,-0.11
248,-0.137
249,-0.076
250,-0.134
251,-0.103
252,-0.037
253,-0.088
254,-0.164
255,-0.134
256,0.005
257,-0.154
258,-0.308
259,-0.059
260,0.105
261,-0.176
262,-0.239
263,0.015
264,-0.154
265,-0.095
266,-0.171
267,-0.073
268,0.134
269,-0.105
270,-0.164
271,0.049
272,-0.012
273,-0.247
274,-0.056
275,-0.105
276,-0.264
277,-0.183
278,-0.095
279,-0.073
280,0.034
281,-0.164
282,-0.188
283,-0.09
284,-0.09
285,-0.193
286,-0.269
287,-0.078
288,0.181
289,-0.115
290,-0.259
291,-0.229
292,-0.071
293,-0.132
294,-0.239
295,-0.134
296,-0.21
297,-0.21
298,-0.2
299,-0.088
300,-0.178
301,-0.181
302,-0.139
303,-0.012
304,-0.027
305,-0.151
306,-0.032
307,-0.002
308,0.024
309,-0.085
310,-0.11
311,-0.022
312,-0.205
313,-0.208
314,-0.059
315,-0.054
316,-0.112
317,-0.122
318,-0.183
319,-0.217
320,-0.361
321,-0.061
322,-0.002
323,-0.164
324,-0.286
325,-0.012
326,-0.078
327,-0.244
328,-0.081
329,-0.005
330,-0.085
331,-0.193
332,-0.103
333,-0.149
334,-0.142
335,-0.225
336,-0.02
337,-0.034
338,-0.166
