,-0.159.1
0,-0.342
1,-0.361
2,-0.122
3,-0.042
4,-0.286
5,-0.088
6,0.0
7,-0.161
8,-0.039
9,-0.166
10,-0.144
11,-0.156
12,-0.125
13,-0.173
14,-0.071
15,-0.186
16,-0.144
17,-0.139
18,0.046
19,-0.027
20,-0.322
21,-0.276
22,0.105
23,0.09
24,-0.583
25,-0.32
26,0.061
27,0.02
28,-0.239
29,-0.056
30,-0.068
31,-0.305
32,-0.149
33,-0.2
34,-0.105
35,-0.166
36,-0.154
37,-0.078
38,-0.142
39,-0.215
40,-0.208
41,-0.015
42,-0.2
43,-0.22
44,-0.225
45,0.11
46,-0.388
47,-0.396
48,-0.005
49,0.217
50,-0.176
51,-0.237
52,0.122
53,-0.2
54,0.178
55,0.027
56,-0.022
57,-0.188
58,-0.273
59,-0.2
60,-0.12
61,-0.173
62,-0.181
63,-0.146
64,-0.093
65,0.127
66,-0.256
67,-0.254
68,-0.037
69,-0.02
70,-0.107
71,-0.273
72,-0.083
73,-0.212
74,0.0
75,-0.208
76,-0.09
77,-0.088
78,-0.173
79,-0.168
80,-0.034
81,-0.139
82,-0.181
83,-0.007
84,-0.127
85,-0.193
86,-0.31
87,-0.115
88,-0.159
89,-0.105
90,-0.029
91,-0.186
92,-0.3
93,-0.181
94,-0.007
95,-0.242
96,-0.215
97,-0.134
98,-0.044
99,-0.151
100,-0.088
101,-0.093
102,-0.164
103,-0.068
104,0.02
105,0.105
106,-0.203
107,-0.186
108,-0.051
109,-0.029
110,-0.093
111,0.037
112,-0.034
113,-0.088
114,-0.039
115,-0.002
116,-0.042
117,-0.239
118,-0.105
119,-0.122
120,-0.178
121,-0.166
122,-0.203
123,-0.129
124,-0.12
125,-0.039
126,-0.237
127,-0.085
128,-0.151
129,-0.178
130,-0.059
131,0.051
132,-0.105
133,-0.256
134,-0.261
135,-0.005
136,-0.117
137,-0.159
138,0.122
139,-0.046
140,-0.339
141,-0.151
142,0.032
143,-0.281
144,-0.227
145,-0.11
146,-0.139
147,-0.129
148,-0.125
149,-0.09
150,-0.068
151,-0.1
152,-0.068
153,0.02
154,-0.178
155,-0.256
156,-0.046
157,-0.161
158,-0.198
159,-0.293
160,-0.11
161,-0.198
162,-0.103
163,-0.308
164,-0.337
165,-0.168
166,-0.073
167,-0.017
168,0.0
169,-0.112
170,-0.2
171,0.049
172,0.022
173,-0.105
174,-0.225
175,-0.161
176,-0.149
177,-0.125
178,0.056
179,0.027
180,-0.132
181,-0.264
182,0.129
183,-0.137
184,-0.188
185,-0.171
186,-0.076
187,-0.088
188,-0.071
189,-0.09
190,-0.229
191,-0.186
192,-0.088
193,-0.083
194,-0.144
195,-0.015
196,-0.01
197,-0.127
198,-0.208
199,-0.317
200,-0.125
201,-0.061
202,-0.129
203,-0.225
204,0.063
205,-0.127
206,-0.078
207,-0.198
208,-0.024
209,0.093
210,0.1
211,-0.051
212,-0.249
213,-0.137
214,-0.01
215,0.007
216,-0.181
217,-0.032
218,-0.054
219,-0.066
220,-0.105
221,-0.181
222,-0.137
223,-0.122
224,-0.1
225,-0.198
226,-0.042
227,-0.073
228,-0.056
229,-0.049
230,-0.051
231,-0.044
232,-0.188
233,0.02
234,0.024
235,-0.12
236,-0.029
237,0.02
238,-0.183
239,-0.081
240,-0.21
241,-0.198
242,-0.037
243,-0.083
244,-0.195
245,-0.017
246,-0.049
247,-0.269
248,-0.195
249,-0.178
250,-0.178
251,-0.02
252,0.039
253,-0.159
254,-0.149
255,-0.229
256,-0.125
257,-0.049
258,-0.171
259,-0.115
260,-0.061
261,-0.027
262,-0.083
263,-0.244
264,-0.164
265,-0.1
266,-0.061
267,-0.076
268,-0.076
269,-0.098
270,-0.088
271,-0.063
272,-0.156
273,-0.186
274,-0.112
275,0.054
276,-0.078
277,-0.129
278,-0.161
279,-0.134
280,-0.107
281,-0.027
282,-0.212
283,-0.09
284,0.005
285,-0.115
286,-0.164
287,-0.1
288,-0.134
289,-0.007
290,-0.029
291,-0.129
292,-0.017
293,-0.12
294,-0.117
295,-0.095
296,-0.073
297,-0.164
298,-0.171
299,-0.273
300,-0.31
301,-0.09
302,-0.159
303,-0.232
304,-0.1
305,-0.193
306,-0.239
307,-0.171
308,-0.122
309,-0.002
310,-0.002
311,0.017
312,0.139
313,-0.015
314,0.024
315,-0.002
316,0.059
317,-0.154
318,-0.039
319,0.146
320,0.139
321,-0.298
322,-0.095
323,0.037
324,-0.264
325,-0.266
326,-0.21
327,-0.063
328,-0.198
329,-0.105
330,0.076
331,-0.042
332,0.066
333,-0.173
334,-0.205
335,-0.007
336,-0.056
337,-0.02
338,-0.168
339,-0.178
340,-0.188
341,-0.061
342,-0.247
343,-0.217
344,-0.317
345,-0.344
346,-0.156
347,-0.029
348,-0.083
349,-0.225
350,-0.098
351,-0.11
352,0.068
353,-0.032
354,-0.042
355,0.037
356,0.022
357,-0.02
358,-0.02
359,-0.154
360,-0.261
361,-0.083
362,-0.127
363,-0.127
364,-0.217
365,-0.061
366,-0.068
367,-0.144
368,-0.286
369,-0.181
370,-0.144
371,-0.381
372,-0.173
373,-0.046
374,-0.439
375,-0.278
376,0.1
377,-0.22
378,-0.042
379,-0.33
380,-0.303
381,0.088
382,-0.146
383,-0.254
384,-0.046
385,-0.11
386,-0.281
387,-0.105
388,-0.142
389,-0.046
390,-0.081
391,-0.156
392,0.02
393,0.129
394,-0.037
395,-0.044
396,-0.12
397,-0.044
398,0.022
399,-0.151
400,-0.12
401,-0.083
402,-0.205
403,-0.227
404,-0.073
405,-0.029
406,-0.132
407,-0.12
408,0.029
409,0.01
410,-0.193
411,-0.322
412,-0.156
413,-0.103
414,-0.173
415,-0.085
416,0.054
417,-0.012
418,-0.005
419,-0.112
420,-0.281
421,-0.105
422,-0.034
423,-0.095
424,-0.071
425,-0.139
426,-0.19
427,0.076
428,-0.239
429,-0.198
430,-0.105
431,-0.022
432,-0.093
433,0.012
434,-0.21
435,-0.166
436,-0.024
437,0.051
438,0.029
439,-0.11
440,-0.266
441,-0.142
442,-0.122
443,-0.073
444,-0.1
445,-0.095
446,-0.256
447,-0.156
448,-0.181
449,-0.159
450,-0.271
451,-0.242
452,-0.146
453,-0.063
454,-0.139
455,-0.2
456,-0.139
457,-0.203
458,-0.088
459,-0.032
460,-0.115
461,-0.176
462,0.01
463,-0.225
464,-0.327
465,-0.098
466,-0.117
467,-0.208
468,-0.09
469,-0.159
470,-0.303
471,-0.288
472,-0.134
473,-0.125
474,-0.107
475,0.054
476,0.024
477,-0.139
478,-0.132
479,0.051
480,0.007
481,-0.076
482,-0.088
483,-0.103
484,-0.105
485,-0.166
486,-0.007
487,0.01
488,-0.161
489,-0.132
490,0.125
491,-0.054
492,-0.381
493,-0.156
494,-0.066
495,-0.208
496,-0.11
497,-0.076
498,-0.09
499,-0.022
500,-0.083
501,-0.269
502,-0.037
503,0.034
504,0.029
505,-0.093
506,-0.164
507,-0.09
508,-0.042
509,-0.278
510,-0.144
511,0.059
512,-0.034
513,-0.098
514,-0.078
515,0.044
516,-0.071
517,-0.195
518,-0.164
519,0.088
520,-0.02
521,-0.183
522,-0.146
523,-0.068
524,-0.071
525,-0.183
526,-0.129
527,0.027
528,-0.132
529,-0.315
530,-0.02
531,-0.024
532,-0.193
533,-0.12
534,-0.085
535,-0.161
536,-0.227
537,-0.078
538,0.024
539,-0.088
540,-0.151
541,-0.234
542,-0.156
543,-0.076
544,-0.151
545,-0.193
546,-0.156
547,-0.186
548,-0.015
549,-0.208
550,-0.281
551,-0.261
552,-0.063
553,-0.078
554,-0.083
555,0.007
556,-0.183
557,-0.107
558,-0.117
559,0.027
560,-0.032
561,-0.02
562,-0.12
563,-0.095
564,-0.168
565,0.134
566,-0.01
567,-0.256
568,-0.159
569,-0.049
570,-0.188
571,-0.242
572,-0.125
573,-0.276
574,-0.508
575,-0.195
576,-0.237
577,-0.027
578,-0.02
579,-0.095
580,-0.198
581,-0.085
582,-0.198
583,-0.137
584,-0.154
585,-0.312
586,-0.059
587,-0.134
588,-0.19
589,-0.178
590,-0.347
591,-0.178
592,0.066
593,-0.083
594,-0.195
595,-0.122
596,-0.032
597,0.098
598,-0.076
599,-0.11
600,-0.112
601,-0.134
602,-0.127
603,-0.098
604,-0.161
605,-0.103
606,-0.02
607,-0.129
608,-0.103
609,-0.188
610,-0.19
611,-0.186
612,-0.322
613,-0.31
614,-0.002
615,-0.081
616,-0.127
617,-0.142
618,-0.303
619,-0.125
620,0.037
621,0.056
622,-0.066
623,-0.078
624,-0.129
625,-0.007
626,-0.027
627,-0.088
628,-0.132
629,-0.273
630,-0.154
631,-0.137
632,-0.022
633,-0.127
634,-0.046
635,-0.078
636,-0.049
637,-0.173
638,-0.115
639,0.081
640,-0.276
641,-0.188
642,-0.256
643,-0.149
644,-0.066
645,-0.088
646,-0.171
647,-0.095
648,-0.112
649,-0.164
650,-0.129
651,-0.039
652,0.127
653,0.1
654,-0.105
655,-0.415
656,-0.342
657,-0.095
658,0.032
659,-0.088
660,-0.21
661,-0.366
662,-0.208
663,-0.044
664,-0.027
665,-0.105
666,-0.315
667,-0.078
668,-0.068
669,-0.151
670,-0.286
671,-0.1
672,0.034
673,-0.293
674,-0.166
675,0.01
676,0.044
677,-0.212
678,-0.027
679,0.039
680,-0.037
681,-0.1
682,-0.029
683,-0.1
684,-0.176
685,-0.042
686,-0.112
687,-0.068
688,-0.271
689,-0.249
690,-0.078
691,-0.066
692,-0.12
693,-0.176
694,-0.132
695,-0.112
696,0.088
697,-0.205
698,-0.288
699,-0.232
700,0.056
701,-0.027
702,-0.156
703,-0.112
704,0.168
705,-0.286
706,-0.32
707,-0.039
708,-0.332
709,-0.251
710,-0.159
711,0.024
712,-0.178
713,-0.359
714,-0.076
715,0.056
716,-0.059
717,-0.261
718,-0.095
719,-0.002
720,-0.09
721,-0.203
722,-0.02
723,-0.125
724,-0.146
725,-0.056
726,-0.159
727,-0.061
728,-0.159
729,-0.198
730,-0.227
731,-0.093
732,-0.173
733,0.076
734,-0.334
735,-0.691
736,-0.315
737,-0.017
738,-0.159
739,-0.176
740,-0.007
741,-0.129
742,-0.029
743,-0.002
744,-0.059
745,-0.132
746,-0.134
747,-0.115
748,-0.054
749,0.01
750,-0.393
751,-0.22
752,-0.129
753,-0.037
754,-0.232
755,-0.273
756,-0.073
757,-0.134
758,-0.181
759,-0.149
760,-0.098
761,-0.288
762,0.051
763,0.017
764,-0.02
765,-0.105
766,-0.11
767,-0.007
768,0.068
769,0.183
770,-0.139
771,-0.11
772,-0.146
773,-0.042
774,-0.237
775,-0.161
776,-0.09
777,-0.039
778,-0.117
779,-0.117
780,-0.09
781,-0.247
782,-0.281
783,-0.078
