,-0.083.1
0,-0.156
1,-0.129
2,-0.042
3,-0.105
4,-0.12
5,-0.098
6,0.022
7,-0.078
8,-0.176
9,-0.068
10,-0.264
11,-0.222
12,-0.054
13,-0.063
14,-0.144
15,-0.271
16,-0.015
17,0.134
18,0.1
19,-0.027
20,-0.039
21,-0.093
22,-0.156
23,-0.227
24,-0.22
25,-0.144
26,0.007
27,-0.166
28,-0.061
29,-0.19
30,-0.193
31,-0.173
32,-0.103
33,-0.144
34,-0.098
35,-0.159
36,-0.149
37,-0.105
38,-0.247
39,-0.251
40,0.103
41,0.083
42,-0.149
43,-0.12
44,-0.105
45,-0.042
46,-0.049
47,-0.01
48,-0.071
49,-0.063
50,-0.173
51,-0.364
52,-0.356
53,0.093
54,0.051
55,-0.19
56,-0.186
57,0.056
58,-0.046
59,-0.007
60,0.098
61,-0.061
62,-0.337
63,0.037
64,-0.085
65,-0.234
66,-0.088
67,0.081
68,-0.059
69,-0.312
70,-0.308
71,-0.132
72,-0.244
73,-0.183
74,-0.225
75,0.0
76,-0.227
77,-0.288
78,-0.227
79,0.078
80,0.022
81,0.21
82,-0.103
83,-0.081
84,-0.105
85,-0.024
86,-0.017
87,-0.098
88,-0.022
89,-0.242
90,-0.222
91,-0.205
92,-0.222
93,-0.281
94,-0.095
95,-0.151
96,-0.073
97,-0.208
98,-0.176
99,-0.068
100,-0.022
101,-0.293
102,-0.115
103,-0.063
104,-0.171
105,-0.078
106,-0.1
107,-0.098
108,-0.276
109,-0.278
110,-0.276
111,-0.112
112,-0.078
113,-0.205
114,-0.12
115,-0.112
116,-0.093
117,-0.007
118,-0.151
119,-0.242
120,-0.083
121,-0.032
122,0.02
123,0.044
124,0.078
125,0.051
126,0.01
127,0.015
128,-0.122
129,-0.142
130,-0.066
131,-0.066
132,-0.088
133,-0.034
134,-0.188
135,-0.344
136,-0.151
137,-0.056
138,-0.269
139,-0.11
140,-0.093
141,-0.149
142,-0.068
143,-0.195
144,-0.242
145,-0.024
146,-0.032
147,-0.198
148,-0.125
149,-0.112
150,-0.173
151,-0.054
152,-0.132
153,-0.142
154,-0.291
155,-0.198
156,0.039
157,-0.095
158,-0.178
159,-0.051
160,0.01
161,-0.168
162,-0.112
163,-0.117
164,-0.129
165,-0.068
166,-0.032
167,0.002
168,0.056
169,-0.137
170,-0.215
171,-0.037
172,-0.12
