,-0.173
0,-0.078
1,-0.046
2,-0.081
3,-0.159
4,0.098
5,0.071
6,-0.098
7,-0.068
8,-0.344
9,-0.11
10,-0.239
11,-0.085
12,-0.21
13,-0.256
14,-0.22
15,-0.066
16,-0.095
17,-0.293
18,-0.205
19,0.117
20,-0.127
21,-0.024
22,-0.056
23,-0.142
24,0.139
25,0.046
26,-0.034
27,-0.178
28,-0.151
29,-0.198
30,-0.173
31,-0.115
32,-0.129
33,-0.261
34,-0.222
35,-0.078
36,-0.02
37,-0.176
38,-0.154
39,-0.042
40,-0.044
41,-0.01
42,-0.044
43,-0.049
44,0.015
45,0.039
46,-0.159
47,-0.159
48,-0.156
49,-0.095
50,-0.022
51,-0.173
52,-0.261
53,0.029
54,-0.078
55,-0.095
56,-0.081
57,-0.115
58,-0.178
59,0.017
60,-0.127
61,-0.12
62,-0.105
63,-0.103
64,-0.129
65,-0.073
66,-0.024
67,-0.083
68,-0.049
69,-0.168
70,0.117
71,0.2
72,-0.181
73,-0.344
74,-0.408
75,0.034
76,-0.117
77,-0.4
78,-0.081
79,-0.071
80,-0.11
81,-0.059
82,-0.005
83,-0.027
84,0.042
85,-0.154
86,-0.005
87,-0.195
88,-0.127
89,-0.112
90,-0.005
91,-0.066
92,-0.034
93,-0.066
94,-0.295
95,-0.076
96,-0.042
97,-0.164
98,-0.076
99,0.017
100,-0.198
101,-0.132
102,0.034
103,-0.034
104,-0.063
105,-0.125
106,-0.103
107,0.046
108,-0.061
109,-0.32
110,-0.073
111,-0.239
112,-0.254
113,-0.066
114,-0.081
115,-0.203
116,-0.32
117,-0.315
118,-0.198
119,-0.046
120,-0.12
121,-0.093
122,0.037
123,-0.112
124,-0.391
125,-0.093
126,0.164
127,-0.044
128,-0.149
129,-0.21
130,-0.002
131,-0.093
132,-0.217
133,-0.244
134,0.0
135,-0.107
136,-0.618
137,-0.51
138,-0.264
139,0.01
140,-0.022
141,-0.125
142,-0.115
143,-0.088
144,-0.2
145,-0.088
146,0.012
147,-0.09
148,0.085
149,-0.017
150,-0.056
151,-0.2
152,-0.2
153,-0.037
154,-0.007
155,-0.002
156,-0.107
157,-0.134
158,-0.127
159,-0.02
160,0.093
161,-0.068
162,-0.288
163,-0.164
164,-0.205
165,-0.088
166,-0.034
167,-0.068
168,-0.19
169,0.134
170,-0.088
171,-0.298
172,0.012
173,0.017
174,-0.186
175,-0.203
176,-0.247
177,-0.22
178,0.007
179,0.01
180,-0.129
181,-0.132
182,-0.098
183,-0.046
184,-0.107
185,0.137
186,0.115
187,-0.283
188,-0.105
189,0.066
190,-0.146
191,-0.398
192,-0.237
193,-0.264
194,-0.295
195,-0.33
196,-0.325
197,-0.112
198,-0.103
199,-0.295
200,-0.142
201,-0.098
202,-0.181
203,-0.122
204,-0.156
205,0.017
206,0.037
207,-0.12
208,-0.034
209,0.039
210,-0.181
211,-0.237
212,0.046
213,0.024
214,-0.1
215,-0.21
216,-0.076
217,-0.054
218,-0.247
219,-0.332
220,-0.024
221,0.063
222,-0.181
223,-0.088
224,-0.129
225,-0.146
226,-0.181
227,-0.066
228,0.186
229,-0.034
230,-0.125
231,0.059
232,-0.12
233,-0.205
234,-0.073
235,-0.1
236,-0.251
237,-0.264
238,-0.151
239,-0.129
240,-0.154
241,-0.183
242,0.017
243,-0.076
244,-0.383
245,0.164
246,0.024
247,-0.2
248,0.032
249,-0.073
250,-0.349
251,-0.234
252,0.017
253,0.027
254,-0.012
255,-0.107
256,-0.144
257,-0.288
258,-0.12
259,-0.205
260,-0.115
261,-0.146
262,-0.264
263,-0.005
264,-0.007
265,-0.276
266,-0.288
267,-0.156
268,-0.183
269,-0.093
270,-0.176
271,-0.173
272,-0.159
273,-0.178
274,-0.085
275,-0.291
276,-0.244
277,-0.093
278,0.037
279,-0.154
