,-0.071.1
0,-0.01
1,-0.103
2,-0.198
3,-0.19
4,-0.105
5,-0.054
6,-0.081
7,-0.061
8,-0.042
9,-0.132
10,-0.234
11,0.022
12,-0.029
13,-0.105
14,-0.024
15,-0.178
16,-0.208
17,-0.156
18,-0.166
19,-0.203
20,-0.178
21,-0.269
22,-0.188
23,-0.222
24,-0.078
25,-0.029
26,0.0
27,-0.044
28,-0.107
29,-0.198
30,-0.112
31,-0.149
32,-0.105
33,-0.173
34,-0.19
35,-0.125
36,-0.137
37,-0.244
38,0.029
39,-0.098
40,-0.212
41,-0.098
42,-0.12
43,-0.112
44,-0.12
45,0.066
46,-0.061
47,-0.21
48,-0.208
49,0.042
50,0.166
51,0.1
52,-0.176
53,-0.232
54,-0.051
55,-0.081
56,-0.193
57,-0.203
58,-0.073
59,-0.151
60,-0.156
61,-0.149
62,-0.085
63,-0.176
64,-0.198
65,-0.137
66,-0.168
67,-0.061
68,-0.227
69,0.037
70,-0.01
71,-0.122
72,-0.286
73,-0.229
74,-0.112
75,-0.061
76,-0.073
77,-0.178
78,-0.112
79,-0.269
80,-0.098
81,-0.115
82,-0.193
83,-0.156
84,0.09
85,0.193
86,-0.115
87,-0.173
88,0.015
89,0.134
90,-0.2
91,-0.137
92,-0.129
93,-0.159
94,-0.193
95,-0.059
96,-0.063
97,-0.3
98,-0.09
99,-0.193
100,-0.063
101,-0.254
102,-0.146
103,-0.12
104,0.127
105,-0.095
106,-0.237
107,-0.173
108,-0.125
109,-0.034
110,-0.054
111,-0.122
112,-0.203
113,-0.166
114,-0.112
115,-0.002
116,-0.117
117,-0.31
118,-0.061
119,-0.032
120,-0.125
121,-0.159
122,-0.107
123,-0.134
124,-0.2
125,-0.11
126,0.049
127,-0.037
128,-0.127
129,-0.063
130,-0.005
131,-0.042
132,-0.151
133,-0.037
134,-0.261
135,-0.117
136,-0.066
137,-0.129
138,-0.132
139,-0.063
140,-0.073
141,-0.107
142,-0.181
143,-0.222
144,0.076
145,-0.156
146,-0.542
147,-0.208
148,0.154
149,0.007
150,-0.168
151,-0.173
152,-0.017
153,0.054
154,-0.212
155,0.076
156,-0.176
157,-0.168
158,-0.1
159,-0.139
160,-0.161
161,-0.093
162,0.061
163,-0.095
164,-0.105
165,-0.127
166,-0.161
167,-0.112
168,0.054
169,-0.049
170,-0.403
171,-0.215
172,-0.085
173,-0.137
174,-0.237
175,-0.085
176,-0.073
177,-0.139
178,-0.239
179,-0.266
180,-0.112
181,-0.164
182,-0.212
183,-0.188
184,-0.139
185,0.012
186,-0.083
187,-0.139
188,-0.007
189,-0.078
190,-0.149
191,0.078
192,0.081
193,0.007
194,-0.178
195,-0.339
196,-0.129
197,0.115
198,-0.171
199,-0.039
200,0.093
201,-0.039
202,-0.171
203,-0.073
204,-0.129
205,-0.195
206,-0.332
207,-0.193
208,0.054
209,-0.227
210,-0.144
211,0.066
212,-0.159
213,-0.227
214,0.005
215,-0.088
216,-0.22
217,-0.105
218,-0.266
219,-0.132
220,-0.237
221,-0.139
222,0.112
223,0.007
224,-0.142
225,0.063
226,-0.132
227,-0.4
228,-0.085
229,-0.02
230,-0.186
231,-0.088
232,-0.005
233,-0.264
234,-0.271
235,-0.122
236,-0.129
237,-0.095
238,-0.247
239,-0.005
240,0.032
241,-0.276
242,-0.146
243,-0.132
244,-0.186
245,-0.237
246,-0.024
247,-0.044
248,-0.063
249,-0.11
250,-0.029
251,-0.173
252,-0.139
253,-0.1
254,-0.049
255,-0.129
256,-0.151
257,-0.139
258,-0.134
259,-0.139
260,-0.217
261,-0.129
262,-0.176
263,-0.088
264,-0.098
265,-0.225
266,-0.012
267,0.095
268,-0.312
269,-0.334
270,0.171
271,-0.056
272,-0.032
273,-0.115
274,-0.249
275,-0.303
276,-0.203
277,-0.171
278,0.095
279,-0.229
280,-0.349
281,0.051
282,-0.002
283,-0.215
284,-0.173
285,-0.242
286,0.09
287,0.11
288,-0.413
289,-0.149
290,0.186
291,-0.056
292,0.042
293,-0.1
294,0.071
295,-0.146
296,-0.017
297,-0.061
298,-0.054
299,-0.303
300,-0.3
301,0.144
302,-0.178
303,-0.166
304,-0.21
305,-0.266
306,-0.044
307,0.198
308,-0.427
309,-0.088
310,0.007
311,-0.039
312,-0.032
313,-0.151
314,-0.215
315,-0.105
316,-0.083
317,-0.291
318,0.01
319,-0.217
320,-0.244
321,-0.164
322,-0.176
323,-0.059
324,-0.022
325,-0.051
326,-0.242
327,-0.007
328,-0.156
329,-0.022
330,-0.044
331,-0.1
332,-0.061
333,-0.01
334,-0.129
335,-0.222
336,-0.149
337,-0.156
338,0.005
339,-0.21
340,-0.259
341,0.005
342,-0.117
343,-0.132
344,-0.078
345,-0.098
346,-0.403
347,-0.146
348,-0.129
349,-0.081
350,-0.01
