,-0.166.1
0,-0.056
1,0.088
2,0.015
3,0.061
4,-0.325
5,-0.02
6,-0.068
7,-0.334
8,-0.273
9,0.0
10,-0.007
11,-0.166
12,-0.034
13,-0.225
14,-0.217
15,-0.374
16,-0.022
17,0.024
18,-0.315
19,-0.527
20,-0.002
21,0.271
22,0.042
23,-0.022
24,-0.007
25,0.095
26,-0.229
27,-0.007
28,-0.085
29,-0.046
30,-0.01
31,0.042
32,-0.154
33,-0.149
34,-0.142
35,-0.259
36,-0.039
37,-0.215
38,-0.115
39,-0.261
40,-0.159
41,0.098
42,0.051
43,-0.112
44,-0.132
45,-0.146
46,-0.278
47,-0.181
48,-0.283
49,0.046
50,0.005
51,-0.115
52,-0.21
53,-0.044
54,-0.156
55,0.027
56,-0.044
57,-0.259
58,-0.088
59,-0.188
60,0.063
61,-0.063
62,-0.017
63,-0.186
64,-0.132
65,-0.042
66,-0.132
67,-0.115
68,-0.32
69,0.071
70,0.017
71,-0.2
72,-0.149
73,-0.081
74,-0.063
75,-0.078
76,-0.044
77,-0.024
78,0.125
79,-0.208
80,0.085
81,-0.171
82,-0.132
83,-0.112
84,0.015
85,-0.024
86,-0.186
87,-0.198
88,-0.029
89,-0.12
90,-0.396
91,0.061
92,-0.247
93,-0.332
94,-0.049
95,-0.083
96,-0.298
97,-0.049
98,-0.059
99,-0.107
100,0.022
101,-0.339
102,-0.002
103,-0.029
104,-0.166
105,-0.073
106,0.095
107,-0.156
108,-0.176
109,0.156
110,-0.225
111,-0.283
112,-0.259
113,-0.164
114,-0.342
115,-0.186
116,-0.261
117,-0.063
118,-0.085
119,-0.073
120,0.032
121,-0.261
122,-0.125
123,-0.078
124,0.0
125,-0.186
126,-0.254
127,-0.271
128,-0.107
129,0.002
130,-0.149
131,-0.132
132,-0.273
133,-0.156
134,-0.244
135,-0.063
136,-0.212
137,-0.171
138,-0.195
139,-0.037
140,-0.073
141,-0.146
142,-0.002
143,-0.007
144,-0.154
145,-0.227
146,0.186
147,0.056
148,-0.103
149,-0.256
150,-0.134
151,-0.015
152,-0.186
153,-0.054
154,-0.161
155,-0.178
156,-0.269
157,0.088
158,-0.073
159,-0.227
160,-0.142
161,0.112
162,-0.078
163,-0.151
164,-0.015
165,-0.156
166,-0.093
167,-0.198
168,-0.127
169,-0.103
170,-0.198
171,-0.093
172,-0.212
173,-0.222
174,-0.098
175,-0.002
176,-0.391
177,-0.225
178,-0.205
179,-0.088
180,-0.156
181,0.061
182,-0.115
183,0.012
184,-0.037
185,0.022
186,0.125
187,-0.11
188,-0.134
189,-0.129
190,-0.132
191,-0.078
192,-0.237
193,-0.212
194,-0.007
195,-0.168
196,-0.229
197,-0.178
198,-0.266
199,-0.2
200,-0.098
201,-0.02
202,-0.127
203,-0.234
204,-0.212
205,0.029
206,-0.11
207,-0.3
208,-0.088
209,-0.081
210,-0.11
211,-0.215
212,-0.278
213,-0.149
214,0.034
215,-0.085
216,-0.266
217,-0.095
218,0.081
219,-0.012
220,-0.12
221,0.105
222,-0.083
223,-0.164
224,0.044
225,-0.076
226,-0.071
227,-0.266
228,0.181
229,-0.027
230,-0.09
231,-0.237
232,0.051
233,-0.203
234,-0.156
235,-0.142
236,-0.251
237,-0.327
238,-0.012
239,-0.107
240,-0.22
241,-0.068
242,-0.208
243,-0.063
244,-0.01
245,-0.205
