,0.027
0,0.002
1,-0.164
2,-0.164
3,-0.01
4,-0.164
5,-0.168
6,0.002
7,-0.193
8,-0.161
9,-0.244
10,-0.122
11,-0.227
12,-0.122
13,-0.112
14,-0.063
15,-0.247
16,-0.371
17,-0.01
18,-0.002
19,-0.122
20,-0.122
21,-0.002
22,-0.176
23,-0.081
24,-0.024
25,-0.051
26,-0.312
27,-0.325
28,0.051
29,-0.098
30,-0.251
31,-0.354
32,-0.066
33,-0.088
34,-0.139
35,-0.21
36,-0.046
37,-0.049
38,-0.144
39,-0.125
40,-0.352
41,-0.134
42,-0.1
43,-0.098
44,-0.081
45,-0.005
46,-0.164
47,-0.149
48,0.176
49,-0.122
50,-0.005
51,-0.083
52,0.01
53,-0.261
54,-0.283
55,-0.315
56,0.093
57,-0.073
58,-0.403
59,-0.137
60,0.125
61,-0.144
62,-0.334
63,-0.066
64,-0.032
65,-0.227
66,-0.049
67,0.071
68,-0.112
69,-0.281
70,-0.066
71,-0.156
72,-0.173
73,-0.256
74,-0.039
75,-0.208
76,-0.217
77,-0.203
78,-0.149
79,-0.027
80,-0.142
81,-0.051
82,-0.073
83,-0.024
84,-0.134
85,0.0
86,-0.115
87,-0.066
88,-0.085
89,-0.232
90,-0.378
91,-0.215
92,-0.166
93,-0.332
94,-0.044
95,-0.139
96,-0.115
97,-0.215
98,-0.098
99,0.09
100,0.022
101,-0.039
102,-0.229
103,0.029
104,-0.117
105,-0.239
106,-0.154
107,0.02
108,-0.081
109,-0.122
110,-0.19
111,-0.134
112,-0.146
113,-0.244
114,0.071
115,-0.283
116,-0.247
117,-0.034
118,0.034
119,-0.212
120,-0.342
121,-0.105
122,0.085
123,-0.066
124,-0.007
125,0.049
126,-0.19
127,-0.144
128,-0.083
129,-0.02
130,-0.247
131,-0.337
132,0.076
133,-0.166
134,-0.178
135,-0.198
136,0.066
137,-0.107
138,-0.251
139,-0.181
140,0.022
141,-0.039
142,-0.039
143,0.005
144,0.032
145,0.0
146,-0.039
147,0.068
148,-0.205
149,-0.176
150,-0.027
151,-0.283
152,-0.1
153,-0.1
154,-0.122
155,-0.105
156,-0.146
157,-0.081
158,0.027
159,-0.195
160,-0.144
161,0.01
162,-0.186
163,0.002
164,0.046
165,-0.168
166,-0.159
167,-0.159
168,-0.31
169,-0.127
170,-0.173
171,-0.283
172,-0.098
173,-0.22
174,-0.408
175,-0.085
176,0.01
177,-0.33
178,-0.127
179,-0.188
180,-0.005
181,-0.159
182,-0.149
183,0.056
184,0.095
185,-0.007
186,-0.032
187,-0.044
188,-0.247
189,0.034
190,0.015
191,0.027
192,-0.2
193,-0.093
194,-0.078
195,-0.181
196,-0.256
197,-0.144
198,-0.146
199,-0.134
200,0.107
201,-0.054
202,-0.112
203,-0.071
204,-0.286
205,-0.259
206,-0.2
207,-0.132
208,-0.215
209,-0.146
210,-0.208
211,-0.186
212,-0.227
213,-0.049
214,-0.181
215,-0.215
216,-0.034
217,-0.205
218,-0.195
219,-0.149
220,-0.049
221,-0.042
222,-0.083
223,-0.085
224,0.146
225,0.029
226,-0.176
227,-0.071
228,-0.12
229,-0.068
230,-0.051
231,-0.056
232,-0.178
233,-0.156
234,-0.234
235,-0.139
236,-0.068
237,-0.288
238,-0.166
239,-0.117
240,-0.186
241,-0.164
242,-0.017
243,-0.107
244,-0.034
245,-0.139
246,-0.073
247,-0.042
248,-0.105
249,-0.139
250,-0.244
251,-0.173
252,-0.059
253,-0.039
254,-0.181
255,-0.298
256,-0.369
257,-0.173
258,-0.017
259,-0.002
260,0.071
261,0.039
262,-0.095
263,0.015
264,-0.237
265,-0.444
266,0.068
267,0.22
268,-0.09
269,-0.076
270,-0.168
271,-0.09
272,-0.171
273,-0.122
274,-0.032
275,-0.066
276,-0.247
277,-0.374
278,-0.249
279,-0.149
280,-0.21
281,-0.259
282,0.156
283,0.051
284,-0.105
285,-0.22
286,-0.1
287,-0.098
288,-0.037
289,0.017
290,-0.159
291,-0.198
292,-0.193
293,-0.186
294,-0.322
295,-0.227
296,-0.283
297,-0.134
298,-0.146
299,-0.205
300,-0.103
301,-0.154
302,-0.146
303,-0.134
304,-0.01
305,-0.168
306,0.01
307,0.007
308,-0.02
309,-0.11
310,-0.12
311,-0.071
312,-0.203
313,0.083
314,-0.117
315,-0.286
316,-0.298
317,0.056
318,-0.21
319,-0.312
320,0.188
321,0.061
322,-0.254
323,-0.366
324,-0.034
325,0.024
326,-0.127
327,-0.186
328,-0.078
329,-0.22
330,-0.278
331,-0.103
332,-0.156
333,-0.195
334,-0.295
335,-0.01
336,0.085
337,-0.247
338,-0.132
339,-0.049
340,-0.137
341,-0.11
342,-0.127
343,-0.11
344,-0.168
345,-0.176
346,-0.117
347,0.049
348,0.049
349,-0.227
350,-0.071
351,-0.01
352,-0.154
353,-0.103
354,0.154
355,-0.171
356,-0.059
357,-0.083
358,-0.063
359,-0.139
360,-0.244
361,-0.159
362,-0.132
363,-0.188
364,0.002
365,-0.098
366,-0.269
367,-0.1
368,0.005
369,-0.278
370,-0.173
371,-0.317
372,-0.032
373,-0.107
374,-0.129
375,-0.21
376,0.02
377,-0.212
378,-0.168
379,0.012
380,-0.154
381,-0.19
382,0.076
383,-0.078
384,-0.239
385,-0.076
386,-0.117
387,0.076
388,-0.149
389,-0.317
390,-0.19
391,-0.225
392,-0.22
393,0.005
394,-0.166
395,-0.251
396,-0.09
397,-0.242
398,-0.225
399,-0.027
400,0.017
401,-0.071
402,-0.161
403,-0.11
404,-0.132
405,-0.002
406,-0.183
407,-0.078
408,-0.168
409,-0.149
410,-0.105
411,-0.032
412,-0.142
413,-0.076
414,-0.19
415,-0.229
416,-0.01
417,-0.232
418,-0.276
419,-0.205
420,0.0
421,-0.063
422,-0.029
423,0.059
424,-0.044
425,-0.11
426,-0.088
427,0.085
428,-0.039
429,-0.017
430,-0.002
431,-0.144
432,-0.215
433,-0.203
434,-0.159
435,-0.125
436,-0.139
437,-0.388
438,-0.2
439,-0.151
440,-0.244
441,0.056
442,-0.02
443,-0.227
444,-0.33
445,0.2
446,-0.095
447,-0.259
448,-0.181
449,-0.112
450,-0.017
451,-0.095
452,-0.291
453,0.171
454,-0.159
455,-0.21
456,-0.093
457,-0.259
458,-0.293
459,-0.2
460,-0.149
461,0.027
462,-0.115
463,-0.156
464,-0.137
465,-0.037
466,-0.078
467,-0.01
468,-0.054
469,-0.083
470,0.012
471,0.107
472,0.0
473,-0.017
474,-0.039
475,-0.093
476,-0.12
477,-0.239
478,0.029
479,-0.115
480,-0.203
481,-0.085
482,0.007
483,-0.178
484,-0.059
485,-0.139
486,-0.029
487,-0.288
488,-0.354
489,-0.034
490,0.073
491,-0.1
492,-0.264
493,-0.076
494,-0.059
495,-0.093
496,-0.061
497,-0.183
498,0.015
499,-0.208
500,-0.122
501,-0.146
502,-0.19
503,-0.303
504,-0.059
505,-0.032
506,-0.027
507,-0.051
508,-0.029
509,-0.171
510,-0.115
511,0.063
512,-0.195
513,-0.132
514,0.09
515,-0.161
516,-0.095
517,-0.105
518,-0.107
519,0.044
520,0.005
521,-0.137
522,-0.051
523,-0.137
524,-0.161
525,0.02
526,0.117
527,-0.105
528,-0.132
529,-0.105
530,-0.173
531,-0.027
532,-0.232
533,-0.039
534,0.054
535,-0.205
536,-0.234
537,-0.081
538,-0.334
539,-0.002
540,-0.205
541,-0.271
542,0.078
543,-0.19
544,-0.281
