,-0.190
0,-0.027
1,-0.068
2,-0.134
3,-0.081
4,-0.139
5,-0.278
6,-0.281
7,-0.283
8,-0.203
9,-0.132
10,-0.3
11,-0.144
12,-0.193
13,-0.066
14,-0.154
15,-0.139
16,-0.105
17,-0.029
18,-0.159
19,-0.193
20,-0.164
21,-0.015
22,-0.122
23,-0.183
24,-0.054
25,0.054
26,-0.134
27,-0.173
28,-0.088
29,-0.063
30,-0.137
31,-0.049
32,0.034
33,-0.112
34,-0.005
35,-0.015
36,-0.171
37,-0.193
38,-0.256
39,-0.244
40,-0.225
41,-0.142
42,-0.166
43,-0.168
44,-0.071
45,-0.19
46,-0.251
47,-0.095
48,-0.142
49,-0.09
50,-0.298
51,-0.002
52,-0.066
53,-0.11
54,-0.09
55,-0.154
56,-0.171
57,-0.039
58,-0.049
59,-0.034
60,-0.022
61,-0.066
62,-0.103
63,-0.005
64,0.049
65,-0.037
66,-0.081
67,-0.098
68,-0.105
69,-0.059
70,-0.039
71,0.142
72,0.012
73,-0.166
74,-0.122
75,-0.02
76,-0.046
77,-0.132
78,-0.071
79,-0.198
80,-0.139
81,-0.198
82,-0.142
83,-0.22
84,-0.276
85,-0.256
86,-0.198
87,-0.156
88,-0.178
89,-0.151
90,-0.19
91,-0.195
92,-0.112
93,0.029
94,-0.107
95,-0.112
96,-0.044
97,-0.049
98,-0.093
99,-0.122
100,0.01
101,-0.085
102,-0.264
103,-0.234
104,-0.1
105,-0.168
106,-0.254
107,-0.142
108,-0.01
109,0.107
110,-0.176
111,-0.149
112,-0.115
113,-0.115
114,-0.139
115,0.09
116,-0.034
117,-0.032
118,-0.137
119,-0.1
120,-0.051
121,-0.098
122,-0.12
123,-0.1
124,-0.166
125,-0.159
126,-0.02
127,-0.166
128,-0.232
129,0.005
130,-0.125
131,-0.095
132,0.017
133,-0.078
134,-0.161
135,-0.095
136,-0.051
137,0.024
138,-0.098
139,-0.122
140,0.071
141,-0.161
142,-0.278
143,-0.068
144,0.007
145,-0.039
146,-0.107
147,-0.083
148,-0.144
149,-0.129
150,-0.227
151,-0.105
152,-0.063
153,-0.081
154,-0.117
155,-0.078
156,-0.256
157,-0.303
158,-0.171
159,-0.144
160,-0.032
161,-0.342
162,-0.247
163,-0.364
164,-0.002
165,-0.178
166,-0.078
167,-0.088
168,-0.134
169,-0.085
170,0.022
171,-0.068
172,-0.132
173,-0.085
174,0.01
175,-0.083
176,-0.21
177,-0.32
178,-0.056
179,-0.061
180,-0.19
181,0.0
182,0.002
183,-0.33
184,-0.22
185,-0.125
186,-0.1
187,-0.066
188,-0.244
189,-0.056
190,-0.037
191,-0.024
192,-0.122
193,-0.239
194,-0.066
195,-0.093
196,-0.151
197,-0.122
198,-0.071
199,-0.164
200,-0.186
201,-0.159
202,-0.032
203,-0.103
204,-0.061
205,-0.085
206,-0.093
207,-0.076
208,-0.063
209,-0.054
210,-0.088
211,-0.129
212,0.042
213,-0.117
214,-0.349
215,-0.325
216,-0.117
217,0.142
218,0.037
219,-0.166
220,-0.371
221,-0.134
222,-0.122
223,-0.32
224,-0.237
225,0.039
226,-0.042
227,-0.217
228,-0.261
229,-0.244
230,-0.134
231,-0.132
232,-0.034
233,-0.088
234,-0.095
235,-0.117
236,-0.081
237,-0.005
238,-0.059
239,-0.239
240,-0.222
241,-0.081
242,-0.129
243,-0.198
244,-0.129
245,-0.281
246,-0.439
247,-0.164
248,-0.073
249,-0.151
250,0.02
251,0.095
252,-0.09
253,-0.093
254,-0.139
255,-0.022
256,-0.125
257,-0.229
258,-0.198
259,-0.112
260,-0.273
261,-0.239
262,-0.181
263,-0.115
264,-0.151
265,-0.217
266,-0.278
267,-0.298
268,-0.242
269,-0.181
270,-0.015
271,-0.146
272,-0.212
273,-0.112
274,-0.122
275,-0.1
276,-0.115
277,-0.085
278,-0.237
279,-0.278
280,-0.093
281,-0.1
282,-0.056
283,-0.11
284,-0.029
285,-0.012
286,-0.095
287,-0.146
288,-0.015
289,-0.11
290,-0.137
291,-0.161
292,-0.127
293,-0.039
294,-0.127
295,-0.105
296,-0.181
297,-0.166
298,-0.168
299,-0.078
300,-0.168
301,-0.3
302,-0.232
303,-0.027
304,-0.09
305,-0.149
306,-0.095
307,-0.095
308,-0.027
309,-0.088
310,-0.137
311,-0.129
312,-0.151
313,0.002
314,-0.1
315,-0.168
316,-0.183
317,-0.068
318,-0.234
319,-0.063
320,-0.046
321,-0.02
322,-0.042
323,-0.078
324,-0.056
325,-0.051
326,-0.103
327,-0.156
328,-0.012
329,-0.039
330,-0.085
331,-0.11
332,-0.19
333,-0.032
334,-0.117
335,-0.085
336,0.056
337,-0.09
338,-0.466
339,-0.198
340,-0.088
341,-0.154
342,-0.195
343,-0.305
344,-0.286
345,-0.146
346,-0.186
347,-0.2
348,-0.273
349,-0.291
350,-0.027
351,0.002
352,-0.032
353,-0.068
354,-0.012
355,0.029
356,-0.02
357,-0.217
358,-0.034
359,-0.042
360,-0.171
361,-0.317
362,-0.154
363,-0.054
364,-0.137
365,-0.151
366,0.186
367,0.0
368,-0.056
369,-0.015
370,-0.081
371,-0.083
372,-0.22
373,-0.137
374,0.085
375,-0.046
376,-0.159
377,-0.054
378,-0.261
379,-0.176
380,-0.229
381,0.024
382,-0.059
383,-0.322
384,-0.205
385,-0.11
386,-0.146
387,-0.278
388,-0.11
389,-0.291
390,-0.327
391,-0.225
392,-0.056
393,-0.264
394,-0.142
395,-0.078
396,-0.09
397,-0.049
398,-0.105
399,-0.015
400,-0.129
401,-0.168
402,-0.198
403,0.015
404,-0.073
405,-0.134
406,0.017
407,-0.164
408,-0.156
409,-0.095
410,0.083
411,-0.208
412,-0.098
413,0.098
414,-0.127
415,-0.159
416,-0.22
417,0.037
418,0.024
419,-0.012
420,-0.098
421,-0.039
422,-0.227
423,-0.12
424,-0.125
425,-0.171
426,-0.186
427,-0.256
428,-0.276
429,-0.159
430,-0.22
431,-0.051
432,-0.083
433,-0.071
434,-0.181
435,-0.027
436,0.007
437,0.049
438,-0.093
439,-0.056
440,-0.181
441,-0.212
442,-0.137
443,-0.154
444,-0.039
445,-0.071
446,-0.271
447,-0.181
448,0.051
449,0.012
450,0.015
451,-0.159
452,-0.007
453,0.037
454,-0.049
455,-0.049
456,0.063
457,-0.273
458,-0.181
459,0.0
460,-0.381
461,-0.247
462,-0.029
463,-0.161
464,-0.237
465,-0.393
466,-0.203
467,0.073
468,-0.244
469,-0.291
470,-0.205
471,-0.151
472,-0.151
473,0.002
474,-0.122
475,-0.076
476,-0.042
477,0.073
478,0.042
479,-0.032
480,-0.154
481,-0.151
482,-0.066
483,-0.049
484,-0.066
485,-0.176
486,0.007
487,0.034
488,-0.259
489,-0.117
490,0.063
491,-0.166
492,-0.21
493,-0.127
494,-0.222
495,-0.129
496,-0.2
497,-0.181
498,-0.051
499,-0.081
500,-0.159
501,-0.161
502,-0.198
503,-0.149
504,-0.066
505,-0.129
506,-0.078
507,-0.088
508,-0.239
509,-0.188
510,-0.083
511,-0.1
512,-0.234
513,0.137
514,0.198
515,-0.176
516,-0.146
517,0.103
518,0.076
519,-0.232
520,0.027
521,-0.056
522,-0.261
523,-0.269
524,-0.298
525,0.063
526,-0.105
527,-0.398
528,0.007
529,-0.078
530,-0.21
531,-0.198
532,-0.046
533,-0.066
534,-0.115
535,-0.027
536,-0.105
537,-0.105
538,-0.217
539,-0.259
540,-0.1
541,-0.195
542,-0.342
543,-0.31
544,-0.215
545,-0.107
546,-0.256
547,-0.337
548,0.076
549,-0.012
550,-0.2
551,-0.027
552,-0.125
553,-0.054
554,0.012
555,0.063
556,-0.159
557,0.02
558,0.02
559,0.09
560,0.073
561,-0.19
562,-0.107
563,-0.159
564,-0.161
565,-0.093
566,-0.129
567,-0.225
568,-0.107
569,-0.164
570,-0.078
571,0.015
572,-0.171
573,-0.198
574,-0.142
575,-0.022
576,0.059
577,-0.071
578,-0.31
579,-0.208
580,-0.156
581,-0.315
582,-0.146
583,-0.134
584,-0.376
585,-0.337
586,-0.146
587,-0.156
588,-0.017
589,-0.12
590,-0.215
591,-0.098
592,-0.017
593,-0.3
594,-0.017
595,0.195
596,-0.002
597,-0.173
598,-0.188
599,-0.1
600,-0.039
601,-0.073
602,-0.01
603,-0.078
604,-0.203
605,-0.332
606,-0.164
607,-0.242
608,-0.33
609,-0.193
610,0.017
611,-0.107
612,-0.229
613,-0.134
614,-0.027
615,-0.042
616,-0.237
617,-0.015
618,-0.105
619,-0.215
620,-0.156
621,-0.166
622,-0.349
623,-0.234
624,-0.105
