,0.068
0,-0.137
1,-0.103
2,-0.171
3,-0.01
4,-0.142
5,-0.063
6,-0.164
7,-0.1
8,-0.066
9,-0.093
10,-0.107
11,-0.12
12,-0.171
13,-0.093
14,0.032
15,-0.181
16,-0.193
17,-0.242
18,0.088
19,0.017
20,-0.125
21,-0.398
22,-0.095
23,-0.171
24,-0.193
25,-0.005
26,-0.227
27,-0.222
28,-0.071
29,-0.029
30,-0.142
31,-0.002
32,0.02
33,-0.317
34,-0.217
35,-0.144
36,0.037
37,0.098
38,0.139
39,-0.105
40,-0.11
41,-0.22
42,-0.188
43,-0.112
44,-0.217
45,-0.176
46,-0.071
47,-0.024
48,-0.159
49,-0.22
50,-0.151
51,-0.178
52,-0.11
53,-0.09
54,-0.037
55,-0.129
56,-0.078
57,-0.129
58,0.137
59,-0.183
60,-0.105
61,-0.115
62,-0.11
63,-0.176
64,-0.098
65,-0.098
66,-0.159
67,-0.088
68,-0.176
69,-0.21
70,-0.259
71,-0.078
72,-0.134
73,-0.066
74,-0.176
75,-0.115
76,-0.3
77,-0.051
78,-0.029
79,-0.171
80,0.137
81,0.186
82,0.005
83,-0.186
84,0.012
85,0.002
86,-0.125
87,-0.381
88,-0.034
89,0.017
90,-0.281
91,-0.017
92,-0.159
93,-0.293
94,-0.276
95,0.002
96,-0.261
97,-0.083
98,-0.098
99,-0.181
100,-0.242
101,-0.154
102,-0.022
103,-0.115
104,0.029
105,-0.183
106,-0.107
107,-0.237
108,-0.076
109,-0.117
110,-0.042
111,-0.132
112,-0.234
113,-0.122
114,-0.142
115,0.029
116,-0.127
117,-0.137
118,-0.151
119,0.01
120,-0.107
121,-0.105
122,0.005
123,-0.039
124,0.046
125,-0.149
126,-0.054
127,-0.078
128,0.017
129,-0.254
130,-0.068
131,-0.032
132,-0.205
133,-0.271
134,-0.161
135,-0.151
136,-0.222
137,-0.105
138,-0.232
139,0.31
140,-0.061
141,-0.103
142,-0.063
143,-0.2
144,-0.222
145,-0.234
146,-0.168
147,-0.127
148,-0.095
149,-0.212
150,-0.024
151,-0.149
152,-0.266
153,0.085
154,-0.01
155,-0.107
156,-0.117
157,-0.161
158,-0.132
159,-0.129
160,-0.225
161,0.149
162,-0.002
163,-0.049
164,0.039
165,0.046
166,-0.054
167,-0.168
168,-0.042
169,0.007
170,-0.007
171,-0.212
172,-0.31
173,-0.256
174,0.007
175,-0.076
176,-0.183
177,-0.066
178,-0.151
179,-0.144
180,-0.308
181,0.027
182,-0.054
183,0.005
184,-0.088
185,0.027
186,-0.039
187,-0.051
188,-0.017
189,-0.078
190,0.017
191,-0.291
192,-0.205
193,-0.193
194,-0.132
195,-0.166
196,-0.137
197,0.063
198,-0.137
199,0.042
200,-0.044
201,0.09
202,-0.229
203,-0.115
204,-0.01
205,-0.125
206,-0.337
207,-0.105
208,0.034
209,-0.139
210,-0.366
211,-0.361
212,-0.122
213,-0.388
214,-0.273
215,-0.159
216,-0.352
217,-0.295
218,-0.054
219,0.029
220,-0.085
221,-0.068
222,-0.247
223,-0.076
224,-0.181
225,-0.085
226,-0.2
227,-0.105
228,-0.161
229,-0.125
230,-0.166
231,-0.291
232,-0.125
233,-0.176
234,0.059
235,-0.139
236,0.154
237,-0.095
238,0.095
239,-0.112
240,-0.007
241,-0.051
242,-0.239
243,-0.115
244,-0.081
245,-0.081
246,-0.059
247,-0.151
248,-0.322
249,-0.178
250,-0.139
251,-0.271
252,-0.144
253,-0.127
254,-0.308
255,-0.359
256,0.029
257,-0.046
258,-0.083
259,-0.151
260,-0.027
261,-0.029
262,-0.134
263,-0.098
264,-0.166
265,-0.044
266,-0.259
267,-0.046
268,-0.122
269,-0.112
270,-0.347
271,-0.247
272,-0.208
273,-0.154
274,0.002
275,-0.193
276,-0.127
277,-0.061
278,-0.044
279,-0.205
280,-0.01
281,-0.01
282,-0.164
283,-0.042
284,-0.139
285,-0.027
286,-0.186
287,-0.083
288,-0.061
289,-0.071
290,-0.42
291,-0.183
292,0.007
293,-0.237
294,-0.225
295,-0.383
296,-0.161
297,-0.234
298,-0.068
299,-0.215
300,-0.032
301,-0.09
302,-0.156
303,0.068
304,-0.042
305,-0.156
306,0.078
307,0.071
308,-0.183
309,-0.1
310,-0.261
311,-0.317
312,-0.093
313,-0.186
314,-0.042
315,-0.068
316,-0.173
317,-0.281
318,-0.139
319,-0.212
320,-0.012
321,-0.051
322,0.056
323,-0.01
324,-0.098
325,-0.142
326,-0.046
327,-0.107
328,-0.132
329,0.068
330,-0.151
331,-0.12
332,-0.068
333,-0.2
334,-0.098
335,-0.229
336,-0.171
337,-0.103
338,-0.11
339,-0.251
340,-0.005
341,-0.037
342,-0.164
343,-0.144
344,-0.193
345,-0.034
346,0.051
347,-0.154
348,-0.173
349,-0.037
350,-0.217
351,-0.078
352,-0.286
353,-0.471
354,-0.293
355,-0.007
356,0.005
357,-0.159
358,-0.195
359,-0.237
360,0.066
361,-0.022
362,0.005
363,0.0
364,-0.205
365,-0.134
366,0.151
367,-0.122
368,-0.359
369,-0.017
370,-0.129
371,-0.181
372,-0.261
373,-0.188
374,-0.134
375,-0.244
376,-0.173
377,-0.083
378,-0.205
379,-0.208
380,-0.093
381,-0.271
382,-0.056
383,-0.183
384,0.039
385,0.09
386,-0.144
387,-0.225
388,-0.139
389,0.034
390,-0.239
391,-0.054
392,-0.112
393,-0.276
394,-0.232
395,0.063
396,-0.125
397,-0.151
398,-0.203
399,-0.134
400,-0.034
401,-0.244
402,-0.098
403,0.056
404,0.076
405,-0.178
406,0.005
407,-0.032
408,-0.183
409,-0.168
410,-0.178
411,-0.039
412,-0.254
413,-0.234
414,-0.176
415,-0.181
416,-0.356
417,-0.1
418,-0.063
419,-0.125
420,-0.149
421,-0.176
422,0.061
423,-0.007
424,-0.095
425,-0.134
426,0.002
427,-0.229
428,-0.134
429,0.068
430,-0.125
431,-0.198
432,-0.195
433,-0.176
434,-0.271
435,-0.237
436,-0.291
437,-0.149
438,-0.176
439,-0.156
440,-0.11
441,0.017
442,-0.012
443,-0.112
444,-0.061
445,-0.183
446,-0.181
447,-0.322
448,-0.029
449,0.183
450,-0.071
451,-0.354
452,-0.178
453,0.049
454,-0.093
455,0.005
456,-0.078
457,0.017
458,-0.137
459,-0.129
460,-0.276
461,-0.273
462,-0.161
463,-0.161
464,-0.081
465,-0.183
466,0.122
467,-0.081
468,-0.093
469,-0.142
470,-0.015
471,-0.161
472,-0.332
473,-0.015
474,-0.164
475,-0.256
476,-0.142
477,0.122
478,-0.178
479,-0.081
480,0.022
481,-0.01
482,-0.21
483,-0.2
484,0.002
485,-0.168
486,-0.173
487,-0.222
488,0.083
489,-0.095
490,-0.09
491,-0.149
492,-0.183
493,-0.095
494,-0.042
495,-0.085
496,-0.273
497,-0.127
498,-0.178
499,-0.039
500,-0.378
501,-0.381
502,-0.327
503,0.002
504,-0.022
505,-0.09
506,-0.032
507,-0.095
508,-0.129
509,0.007
510,0.154
511,-0.129
512,-0.1
513,-0.088
514,0.117
515,0.007
516,-0.222
517,0.107
518,-0.161
519,-0.112
520,-0.247
521,-0.015
522,0.11
523,-0.071
524,-0.132
525,-0.027
526,-0.049
527,-0.278
528,-0.083
529,0.073
530,0.0
531,-0.222
532,-0.034
533,-0.049
534,0.044
535,-0.232
536,0.049
537,0.02
538,-0.198
539,-0.205
540,-0.083
541,-0.088
542,-0.222
543,-0.266
544,-0.254
545,-0.076
546,-0.129
547,-0.222
548,-0.132
549,-0.203
550,-0.181
551,-0.083
552,0.073
553,-0.11
554,-0.107
