,0.234
0,-0.391
1,-0.481
2,-0.022
3,0.203
4,-0.469
5,-0.393
6,0.073
7,-0.125
8,-0.361
9,-0.166
10,0.098
11,-0.127
12,-0.237
13,-0.237
14,0.259
15,0.264
16,-0.203
17,-0.068
18,0.107
19,-0.173
20,-0.164
21,0.12
22,-0.137
23,-0.21
24,-0.286
25,0.015
26,0.273
27,-0.093
28,-0.176
29,0.012
30,-0.056
31,-0.444
32,-0.513
33,-0.142
34,0.33
35,-0.122
36,-0.027
37,0.459
38,-0.359
39,-0.557
40,0.071
41,-0.132
42,-1.016
43,-0.261
44,0.237
45,-0.103
46,-0.352
47,-0.315
48,-0.027
49,0.085
50,-0.635
51,-0.391
52,0.195
53,-0.073
54,-0.21
55,0.144
56,0.229
57,-0.298
58,-0.283
59,-0.095
60,0.344
61,0.166
62,-0.435
63,-0.117
64,0.107
65,-0.059
66,-0.093
67,-0.063
68,-0.278
69,-0.022
70,-0.188
71,-0.056
72,-0.046
73,-0.356
74,-0.632
75,-0.212
76,0.044
77,-0.291
78,-0.32
79,-0.176
80,0.31
81,0.361
82,-0.115
83,-0.386
84,-0.176
85,-0.171
86,-0.093
87,-0.137
88,-0.305
89,-0.276
90,-0.139
91,0.088
92,0.144
93,-0.149
94,-0.117
95,0.405
96,0.291
97,-0.183
98,-0.088
99,0.085
100,0.242
101,0.173
102,0.186
103,0.105
104,-0.583
105,-0.874
106,-0.515
107,-0.039
108,-0.361
109,0.212
110,-0.259
111,-0.251
112,-0.281
113,-0.571
114,0.037
115,-0.181
116,-0.403
117,0.237
118,0.151
119,-0.564
120,-0.471
121,0.151
122,-0.095
123,-0.344
124,-0.256
125,-0.212
126,-0.288
127,-0.54
128,-0.53
129,-0.049
130,-0.071
131,-0.393
132,-0.11
133,0.034
134,-0.015
135,-0.352
136,-0.178
137,0.203
138,0.049
139,0.166
140,0.215
141,0.107
142,-0.249
143,-0.222
144,0.015
145,-0.002
146,-0.303
147,-0.303
148,-0.088
149,-0.2
150,-0.43
151,-0.598
152,-0.261
153,-0.11
154,-0.261
155,-0.271
156,0.276
157,-0.105
158,-0.457
159,-0.071
160,-0.122
161,-0.063
162,-0.098
163,0.146
164,0.139
165,-0.171
166,-0.222
167,-0.251
168,-0.181
169,-0.161
170,-0.305
171,-0.378
172,0.01
173,-0.371
174,-0.586
175,-0.168
176,-0.029
177,0.305
178,0.127
179,0.081
180,-0.122
181,-0.161
182,-0.193
183,0.376
184,0.22
185,-0.234
186,0.217
187,-0.186
188,-0.132
189,-0.415
190,-0.239
191,-0.12
192,-0.166
193,-0.464
194,-0.081
195,-0.31
196,-0.466
197,-0.151
198,-0.024
199,-0.068
200,-0.134
201,-0.164
202,0.012
203,0.159
204,-0.188
205,-0.042
206,0.059
207,-0.071
208,-0.034
209,-0.188
210,0.034
211,0.0
212,-0.266
213,-0.405
214,-0.176
215,-0.217
216,-0.159
217,-0.076
218,-0.144
219,-0.247
220,0.166
221,0.161
222,-0.129
223,-0.171
224,-0.342
225,0.061
226,0.161
227,-0.188
228,-0.193
229,-0.044
230,0.032
231,0.0
232,0.027
233,-0.212
234,-0.139
235,-0.417
236,-0.327
237,0.01
238,-0.183
239,-0.291
240,-0.063
241,-0.107
242,-0.19
243,-0.044
244,-0.208
245,0.032
246,-0.032
247,-0.312
248,-0.144
249,0.034
250,-0.3
251,-0.295
252,0.144
253,-0.078
254,0.259
255,-0.244
256,-0.374
257,0.244
258,0.159
259,-0.107
260,-0.227
261,-0.144
262,-0.142
263,-0.068
264,0.085
265,0.229
266,-0.151
267,-0.3
268,0.186
269,0.164
270,-0.137
271,-0.386
272,0.222
273,0.198
274,0.073
275,-0.176
276,0.022
277,0.007
278,0.071
279,-0.005
280,-0.078
281,-0.706
282,-0.854
283,-0.193
284,0.056
285,-0.234
286,-0.439
287,-0.051
288,-0.049
289,-0.034
290,-0.31
291,-0.125
292,0.037
293,-0.071
294,-0.586
295,-0.278
296,0.244
297,0.061
298,0.132
299,0.071
300,-0.09
301,-0.037
302,-0.188
303,-0.186
304,0.261
305,0.212
306,-0.312
307,-0.208
308,-0.164
309,-0.266
310,-0.337
311,-0.063
312,-0.09
313,-0.186
314,-0.413
315,0.115
316,0.161
317,-0.381
318,-0.342
319,0.122
320,0.259
321,-0.125
322,-0.286
323,-0.002
324,0.039
325,-0.288
326,-0.239
327,0.034
328,-0.237
329,-0.398
330,-0.173
331,-0.107
332,-0.317
333,-0.371
334,-0.242
335,0.073
336,0.085
337,-0.281
338,-0.249
339,0.259
340,0.225
341,0.059
342,0.112
343,0.11
344,0.007
345,0.288
346,0.085
347,0.261
348,0.044
349,0.042
350,0.474
351,-0.024
352,-0.381
353,-0.459
354,-0.232
355,-0.623
356,-0.32
357,-0.098
358,-0.337
359,-0.237
360,0.063
361,-0.215
362,-0.095
363,-0.015
364,-0.144
365,0.339
366,0.105
367,-0.188
368,-0.139
369,0.085
370,-0.032
371,-0.505
372,-0.154
373,0.212
374,0.059
375,-0.315
376,-0.405
377,-0.242
378,-0.063
379,0.007
380,-0.022
381,-0.125
382,-0.193
383,0.037
384,0.251
385,0.068
386,0.039
387,-0.195
388,0.007
389,-0.122
390,-0.364
391,-0.144
392,-0.161
393,-0.237
394,-0.081
395,-0.256
396,-0.447
397,-0.105
398,0.073
399,-0.295
400,-0.32
401,-0.034
402,-0.078
403,-0.139
404,-0.227
405,-0.083
406,-0.056
407,-0.273
408,-0.215
409,0.054
410,-0.134
411,-0.171
412,0.063
413,0.029
414,-0.1
415,-0.037
416,0.024
417,-0.115
418,-0.42
419,-0.471
420,-0.249
421,-0.171
422,-0.205
423,-0.039
424,-0.432
425,0.669
426,1.101
427,0.032
428,-0.393
429,-0.042
430,0.266
431,0.098
432,-0.225
433,-0.405
434,0.02
435,-0.212
436,-0.305
437,-0.034
438,-0.027
439,-0.2
440,0.125
441,-0.034
442,-0.159
443,-0.369
444,-0.161
445,0.122
446,0.02
447,-0.325
448,-0.139
449,-0.044
450,-0.386
451,-0.129
452,-0.078
453,-0.103
454,-0.239
455,0.234
456,-0.061
457,-0.254
458,-0.322
459,-0.127
460,-0.002
461,-0.229
462,-0.051
463,-0.225
464,-0.137
465,-0.144
466,0.017
467,-0.132
468,0.081
469,-0.125
470,-0.081
471,0.09
472,-0.198
473,-0.11
474,-0.083
475,-0.105
476,-0.396
477,-0.19
478,-0.144
479,-0.134
480,-0.195
481,-0.303
482,-0.054
483,-0.256
484,-0.166
485,-0.251
486,0.061
487,-0.044
488,-0.132
489,-0.132
490,-0.171
491,0.024
492,0.117
493,0.088
494,-0.164
495,-0.181
496,-0.168
497,-0.142
498,-0.342
499,-0.315
500,-0.029
501,0.037
502,-0.278
503,-0.239
504,-0.278
505,-0.439
506,-0.11
507,0.139
508,-0.024
509,-0.217
510,-0.132
511,0.264
512,-0.198
513,-0.466
514,-0.598
515,0.312
516,0.256
517,-0.046
518,0.002
519,0.176
520,0.137
521,0.442
522,0.066
523,-0.061
524,-0.161
525,-0.22
526,-0.237
527,-0.112
528,-0.051
529,-0.181
530,0.105
531,-0.068
532,-0.312
533,-0.51
534,0.059
535,0.098
536,0.024
537,-0.288
538,-0.366
539,-0.095
540,0.0
541,-0.098
542,-0.342
543,0.183
544,0.181
545,-0.037
546,-0.139
547,0.159
548,-0.083
549,-0.154
550,-0.073
551,-0.325
552,-0.312
553,-0.347
554,-0.132
555,-0.095
556,-0.256
557,-0.212
558,-0.227
559,-0.266
560,-0.217
561,-0.022
562,-0.107
563,-0.117
564,-0.115
565,0.088
566,0.059
567,0.005
568,-0.02
569,-0.054
570,-0.061
571,-0.452
572,-0.283
573,-0.259
574,-0.032
575,-0.156
576,-0.205
577,-0.071
578,-0.212
579,-0.164
580,0.002
581,0.31
582,-0.042
583,-1.028
584,-0.459
585,0.022
586,-0.264
587,-0.183
588,0.1
589,0.645
590,0.347
591,-0.867
592,-0.608
593,0.137
594,-0.156
595,-0.518
596,0.315
597,0.383
598,-0.271
599,-0.605
600,-0.271
601,0.415
602,0.271
603,0.076
604,0.017
605,0.359
606,-0.19
607,-0.286
608,0.112
609,-0.02
610,-0.481
611,-0.376
612,0.325
613,0.054
614,-0.527
615,-0.435
616,0.388
617,0.164
618,-0.515
619,-0.598
620,0.266
621,0.19
622,-0.215
623,0.142
624,0.334
625,0.149
626,-0.4
627,-0.061
628,0.034
629,-0.308
630,-0.374
631,0.146
632,0.071
633,-0.542
634,-0.479
635,-0.293
636,0.159
637,-0.239
638,-0.234
639,0.042
640,-0.234
641,-0.391
642,0.027
643,0.173
644,-0.117
645,-0.229
646,-0.054
647,0.281
648,0.247
649,0.039
650,0.356
651,-0.073
652,-0.344
653,0.068
654,-0.43
655,-0.669
656,-0.305
657,-0.1
658,-0.249
659,-0.208
660,-0.288
661,-0.173
662,0.215
663,-0.244
664,-0.452
665,-0.071
666,-0.251
667,-0.212
668,0.159
669,0.251
670,-0.305
671,-0.33
672,-0.188
673,0.242
674,0.198
675,-0.535
676,-0.415
677,0.076
678,0.056
679,0.061
680,0.0
681,-0.391
682,-0.295
683,-0.171
684,0.354
685,0.083
686,-0.51
687,-0.149
688,0.242
689,-0.142
690,-0.491
691,-0.1
692,-0.122
693,-0.183
694,-0.176
695,0.02
696,-0.159
697,-0.352
698,-0.078
699,-0.183
700,-0.261
701,-0.415
702,-0.159
703,-0.029
704,-0.076
705,-0.156
706,-0.002
707,0.059
708,0.081
709,0.276
710,0.103
711,0.02
712,-0.254
713,-0.037
714,0.303
715,0.205
716,-0.322
717,-0.481
718,0.178
719,0.376
720,-0.237
721,-0.706
722,-0.312
723,-0.034
724,-0.317
725,0.579
726,0.469
727,-0.256
728,-0.444
729,0.471
730,0.569
731,-0.374
732,-0.256
733,-0.056
734,0.366
735,-0.303
736,-0.496
737,-0.09
738,-0.002
739,-0.281
740,-0.256
741,-0.149
742,-0.107
743,-0.403
744,-0.408
745,0.227
746,0.049
747,-0.317
748,-0.337
749,0.039
750,-0.005
751,-0.151
752,-0.068
753,0.159
754,0.154
755,-0.281
756,-0.149
757,0.203
758,-0.107
759,-0.349
760,-0.3
761,-0.203
762,-0.312
763,-0.459
764,-0.168
765,-0.051
766,-0.254
767,-0.146
768,-0.183
769,-0.112
770,0.107
771,-0.073
772,-0.146
773,0.032
774,-0.056
775,-0.049
776,-0.259
777,-0.339
778,-0.54
779,-0.522
780,-0.017
781,-0.112
782,-0.542
783,-0.02
784,0.029
785,-0.161
786,-0.247
787,-0.293
788,0.007
789,-0.154
790,-0.09
791,0.105
792,-0.024
793,-0.125
794,0.137
795,0.037
796,0.186
797,-0.5
798,-0.566
799,0.146
800,0.059
801,-0.12
802,-0.405
803,0.112
804,-0.149
805,-0.215
806,-0.408
807,-0.044
808,-0.137
809,-0.203
810,-0.063
811,-0.037
812,-0.046
813,-0.217
814,-0.088
815,-0.217
816,-0.078
817,-0.144
818,-0.134
819,-0.103
820,-0.168
821,-0.012
822,-0.142
823,-0.112
824,-0.098
825,-0.161
826,-0.276
827,0.002
828,-0.09
829,-0.247
830,-0.208
831,-0.039
832,-0.093
833,-0.425
834,-0.249
835,-0.359
836,-0.159
837,-0.098
838,0.061
839,-0.022
840,0.049
841,0.046
842,-0.222
843,-0.002
844,-0.225
845,-0.259
846,-0.137
847,0.095
848,-0.127
849,-0.071
850,-0.134
851,-0.19
852,-0.068
853,-0.164
854,-0.093
855,-0.183
856,-0.244
857,-0.481
858,0.112
859,-0.068
860,-0.293
861,-0.061
862,-0.068
863,-0.271
864,-0.464
865,-0.142
866,0.09
867,0.125
868,-0.139
869,0.149
870,0.173
871,0.029
872,-0.081
873,-0.273
874,0.034
875,-0.115
876,0.029
877,-0.034
878,-0.071
879,-0.413
880,-0.247
881,0.063
882,-0.02
883,-0.142
884,-0.144
885,-0.049
886,-0.183
887,-0.066
888,-0.09
889,0.129
890,-0.054
891,-0.105
892,-0.078
893,0.046
894,-0.154
895,-0.388
896,-0.261
897,-0.469
898,-0.288
899,-0.066
900,-0.098
901,-0.342
902,-0.518
903,-0.474
904,0.029
905,0.037
906,-0.288
907,0.115
908,0.32
909,-0.032
910,-0.303
911,-0.01
912,0.012
913,0.308
914,0.029
915,-0.247
916,-0.034
917,0.12
918,-0.105
919,-0.354
920,-0.259
921,-0.269
922,-0.095
923,-0.002
924,-0.132
925,-0.251
926,-0.422
927,-0.139
928,-0.1
929,-0.276
930,-0.017
931,0.144
932,-0.242
933,-0.305
934,-0.232
935,-0.017
