,0.139
0,0.068
1,-0.01
2,-0.149
3,-0.2
4,-0.251
5,-0.068
6,-0.042
7,-0.198
8,-0.288
9,-0.098
10,-0.317
11,-0.242
12,-0.137
13,-0.159
14,-0.154
15,-0.144
16,-0.12
17,0.024
18,0.044
19,-0.115
20,-0.208
21,0.029
22,-0.051
23,-0.127
24,-0.254
25,-0.137
26,-0.247
27,-0.049
28,-0.044
29,-0.073
30,-0.015
31,-0.154
32,0.137
33,-0.015
34,0.107
35,-0.066
36,0.088
37,-0.115
38,-0.168
39,-0.247
40,-0.095
41,-0.264
42,-0.168
43,0.0
44,-0.068
45,-0.002
46,-0.264
47,-0.205
48,-0.049
49,-0.076
50,-0.229
51,-0.142
52,-0.105
53,-0.071
54,-0.254
55,-0.337
56,-0.139
57,-0.181
58,-0.21
59,-0.015
60,0.071
61,-0.144
62,-0.149
63,-0.21
64,-0.127
65,-0.11
66,-0.095
67,-0.034
68,-0.071
69,-0.117
70,-0.276
71,-0.117
72,0.027
73,0.105
74,-0.183
75,-0.11
76,0.063
77,-0.09
78,-0.227
79,-0.024
80,0.088
81,-0.081
82,-0.061
83,-0.105
84,-0.122
85,-0.183
86,-0.034
87,-0.027
88,-0.2
89,-0.227
90,-0.376
91,0.144
92,0.081
93,-0.291
94,-0.164
95,0.007
96,-0.039
97,-0.276
98,-0.178
99,0.127
100,0.332
101,-0.203
102,-0.215
103,-0.247
104,-0.142
105,-0.012
106,-0.2
107,-0.183
108,-0.029
109,-0.134
110,-0.168
111,-0.012
112,-0.151
113,-0.129
114,-0.105
115,0.012
116,-0.059
117,-0.205
118,-0.068
119,0.063
120,0.015
121,-0.305
122,-0.142
123,-0.012
124,-0.195
125,-0.264
126,-0.059
127,-0.154
128,-0.283
129,-0.176
130,-0.105
131,-0.12
132,-0.308
133,-0.183
134,-0.02
135,-0.117
136,-0.227
137,-0.225
138,-0.181
139,-0.3
140,-0.229
141,-0.171
142,0.007
143,-0.073
144,-0.12
145,-0.171
146,-0.156
147,-0.198
148,-0.129
149,-0.02
150,-0.066
151,-0.022
152,-0.264
153,-0.015
154,-0.093
155,-0.063
156,-0.078
157,-0.049
158,-0.115
159,-0.205
160,-0.261
161,-0.112
162,0.176
163,-0.117
164,-0.208
165,-0.173
166,0.061
167,0.073
168,-0.012
169,-0.081
170,-0.164
171,-0.056
172,-0.137
173,-0.032
174,-0.144
175,-0.286
176,-0.083
177,0.059
178,-0.2
179,-0.369
180,-0.11
181,-0.132
182,-0.198
183,-0.271
184,-0.005
185,-0.227
186,-0.298
187,-0.5
188,-0.144
189,0.012
190,-0.215
191,0.01
192,0.007
193,0.024
194,-0.093
195,-0.122
196,-0.005
197,0.032
198,-0.225
199,-0.146
200,0.088
201,-0.015
202,-0.33
203,-0.256
204,0.112
205,-0.142
206,-0.107
207,-0.181
208,-0.129
209,-0.1
210,-0.159
211,-0.137
212,-0.139
213,-0.137
214,-0.21
215,-0.073
216,-0.195
217,-0.142
218,-0.112
219,0.132
220,-0.139
221,-0.195
222,-0.073
223,-0.12
224,0.112
225,-0.273
226,-0.32
227,-0.132
228,0.042
229,-0.332
230,-0.071
231,-0.137
232,-0.076
233,-0.071
234,-0.1
235,0.044
236,-0.137
237,-0.015
238,0.039
239,-0.117
240,-0.195
241,-0.061
242,0.088
243,0.098
244,0.137
245,-0.034
246,-0.186
247,-0.198
248,-0.159
249,-0.151
250,-0.12
251,-0.251
252,-0.137
253,-0.149
254,-0.151
255,-0.029
256,-0.281
257,0.002
258,-0.022
259,-0.059
260,-0.161
261,-0.132
262,-0.156
263,-0.254
264,-0.161
265,-0.31
266,-0.051
267,-0.149
268,-0.205
269,-0.232
270,0.005
271,-0.164
272,-0.183
273,-0.129
274,-0.195
275,-0.176
276,-0.042
277,-0.085
278,-0.11
279,0.098
280,-0.051
281,0.107
282,-0.081
283,-0.227
284,-0.164
285,-0.039
286,-0.051
287,-0.2
288,-0.117
289,-0.242
290,0.022
291,-0.229
292,-0.254
293,-0.061
294,0.164
295,-0.122
296,-0.225
297,-0.024
298,-0.117
299,-0.107
300,-0.007
301,0.103
302,-0.122
303,-0.227
304,-0.107
305,-0.012
306,-0.229
307,-0.376
308,-0.056
309,-0.081
310,-0.039
311,-0.193
312,-0.134
313,-0.21
314,-0.037
315,0.059
316,-0.039
317,-0.093
318,-0.037
319,0.09
320,-0.129
321,-0.144
322,-0.02
323,0.076
324,-0.073
325,-0.103
326,-0.178
327,-0.166
328,-0.261
329,-0.312
330,-0.125
331,-0.098
332,-0.168
333,-0.234
334,-0.095
335,-0.298
336,-0.281
337,0.015
338,0.076
339,-0.286
340,-0.322
341,0.007
342,-0.193
343,-0.21
344,-0.129
345,-0.142
346,-0.088
347,-0.115
348,-0.076
349,-0.288
350,-0.146
351,-0.251
352,-0.217
353,-0.142
354,-0.166
355,-0.222
356,-0.125
357,0.01
358,-0.002
359,-0.11
360,-0.144
361,0.046
362,0.029
363,-0.056
364,-0.164
365,0.105
366,-0.059
367,-0.166
368,-0.103
369,-0.103
370,-0.103
371,-0.137
372,-0.081
373,-0.178
374,-0.078
375,-0.178
376,-0.073
377,-0.012
378,0.095
379,-0.166
380,-0.042
381,-0.034
382,-0.164
383,-0.002
384,-0.034
385,-0.154
386,-0.237
387,-0.208
388,-0.168
389,-0.237
390,-0.293
391,-0.037
392,0.063
393,-0.098
394,-0.061
395,-0.098
396,-0.12
397,-0.127
398,-0.039
399,-0.022
400,0.049
401,0.012
402,-0.029
403,-0.073
404,-0.112
405,-0.083
406,0.068
407,-0.073
408,-0.205
409,-0.161
410,-0.178
411,-0.276
412,-0.083
413,-0.09
414,-0.156
415,-0.105
416,0.024
417,-0.039
418,-0.046
419,-0.063
420,-0.105
421,-0.142
422,-0.181
423,-0.146
424,-0.056
425,-0.173
426,-0.229
427,-0.083
428,0.01
429,-0.227
430,-0.271
431,-0.073
432,-0.054
433,-0.239
434,-0.237
435,-0.029
436,-0.034
437,-0.063
438,-0.095
439,-0.105
440,-0.078
441,-0.061
442,-0.002
443,0.112
444,0.076
445,-0.112
446,-0.081
447,-0.051
448,-0.112
449,-0.2
450,-0.247
451,-0.054
452,-0.002
453,-0.071
454,-0.225
455,-0.115
456,-0.029
457,0.056
458,-0.188
459,-0.254
460,-0.217
461,-0.251
462,-0.278
463,0.012
464,-0.068
465,-0.173
466,0.037
467,-0.027
468,-0.208
469,-0.217
470,-0.21
471,-0.281
472,-0.208
473,-0.063
474,-0.037
475,-0.068
476,-0.344
477,-0.261
478,0.005
479,0.103
480,-0.288
481,-0.146
482,0.024
483,-0.1
484,-0.195
485,-0.042
486,0.085
487,-0.186
488,-0.059
489,-0.09
490,-0.12
491,-0.21
492,-0.063
493,-0.059
494,-0.183
495,-0.166
496,-0.083
497,-0.024
498,-0.066
499,-0.061
500,-0.129
501,-0.095
502,-0.044
503,-0.122
504,0.02
505,-0.032
506,-0.181
507,-0.198
508,-0.054
509,-0.139
510,-0.151
511,-0.278
512,-0.232
513,-0.095
514,-0.149
515,-0.195
516,0.012
517,0.051
518,-0.166
519,-0.02
520,-0.078
521,-0.015
522,-0.078
523,-0.151
524,-0.173
525,-0.129
526,-0.378
527,-0.342
528,-0.154
529,0.029
530,-0.071
531,-0.298
532,-0.205
533,-0.081
534,-0.178
535,-0.156
536,-0.083
537,-0.151
538,-0.193
539,-0.159
540,-0.02
541,0.017
542,-0.161
543,-0.129
544,0.186
545,0.005
546,-0.269
547,0.059
548,0.037
549,-0.3
550,-0.166
551,-0.049
552,-0.127
553,-0.291
554,-0.349
555,-0.095
556,-0.242
557,-0.359
558,-0.12
559,0.217
560,-0.291
561,-0.334
562,-0.037
563,0.107
564,-0.09
565,-0.137
566,0.037
567,-0.073
568,-0.11
569,0.088
570,0.071
571,-0.291
572,-0.222
573,-0.195
574,-0.095
575,-0.093
