,-0.073
0,0.09
1,-0.298
2,-0.178
3,0.071
4,-0.12
5,-0.137
6,-0.227
7,0.115
8,-0.298
9,0.129
10,-0.352
11,-0.02
12,0.103
13,-0.105
14,-0.234
15,-0.229
16,0.0
17,-0.083
18,0.527
19,-0.625
20,-0.803
21,-0.774
22,0.588
23,0.002
24,-0.679
25,-0.33
26,-0.054
27,0.193
28,0.283
29,0.198
30,-0.398
31,0.042
32,0.029
33,0.286
34,-0.085
35,-0.247
36,-0.161
37,0.281
38,-0.098
39,-0.325
40,0.083
41,-0.298
42,0.142
43,-0.134
44,0.024
45,-0.017
46,-0.195
47,-0.22
48,0.049
49,0.122
50,-0.479
51,0.049
52,0.01
53,0.063
54,-0.332
55,0.12
56,0.161
57,-0.085
58,-0.095
59,-0.181
60,0.088
61,-0.471
62,-0.002
63,-0.334
64,-0.208
65,-0.662
66,-0.2
67,-0.171
68,-0.364
69,-0.376
70,-0.117
71,0.203
72,-0.391
73,-0.168
74,-0.134
75,0.334
76,0.061
77,-0.049
78,0.032
79,0.122
80,0.085
81,-0.085
82,0.007
83,-0.415
84,-0.112
85,-0.173
86,-0.11
87,-0.491
88,-0.288
89,0.0
90,0.088
91,-0.129
92,-0.371
93,0.046
94,-0.098
95,0.173
96,-0.366
97,-0.137
98,0.005
99,0.093
100,-0.149
101,-0.146
102,0.046
103,-0.215
104,-0.076
105,-0.227
106,0.024
107,-0.237
108,-0.242
109,0.095
110,0.034
111,-0.474
112,-0.498
113,-0.076
114,-0.244
115,-0.078
116,-0.293
117,0.137
118,-0.161
119,-0.173
120,0.081
121,0.056
122,-0.037
123,-0.171
124,0.022
125,0.12
126,-0.095
127,-0.691
128,-0.186
129,0.222
130,-0.139
131,-0.605
132,-0.464
133,0.129
134,-0.376
135,-0.234
136,0.059
137,0.242
138,-0.454
139,-0.256
140,0.178
141,0.225
142,-0.354
143,-0.342
144,0.215
145,-0.051
146,-0.203
147,-0.481
148,0.327
149,-0.168
150,-0.322
151,-0.2
152,0.115
153,-0.149
