,-0.229
0,0.01
1,-0.2
2,-0.068
3,-0.151
4,-0.178
5,-0.19
6,-0.173
7,-0.066
8,0.027
9,-0.122
10,-0.186
11,-0.19
12,-0.349
13,-0.017
14,-0.173
15,-0.273
16,0.107
17,0.132
18,-0.293
19,-0.073
20,0.085
21,-0.159
22,-0.188
23,-0.044
24,-0.09
25,-0.032
26,-0.298
27,-0.137
28,0.081
29,-0.103
30,-0.234
31,-0.171
32,-0.134
33,-0.149
34,-0.117
35,0.002
36,0.073
37,-0.042
38,-0.2
39,-0.195
40,-0.127
41,-0.254
42,-0.071
43,-0.173
44,-0.173
45,-0.166
46,-0.247
47,0.076
48,-0.127
49,-0.273
50,-0.315
51,-0.012
52,-0.029
53,-0.142
54,-0.134
55,-0.176
56,-0.103
57,0.027
58,0.029
59,-0.1
60,-0.271
61,-0.137
62,-0.166
63,-0.173
64,-0.178
65,-0.071
66,-0.227
67,-0.203
68,-0.244
69,-0.242
70,-0.078
71,-0.002
72,-0.149
73,-0.261
74,0.066
75,-0.125
76,-0.063
77,-0.051
78,-0.083
79,-0.112
80,-0.12
81,-0.024
82,-0.002
83,-0.247
84,-0.312
85,0.015
86,-0.129
87,-0.232
88,-0.376
89,-0.105
90,0.095
91,-0.144
92,-0.315
93,-0.183
94,0.0
95,-0.115
96,0.027
97,-0.046
98,-0.076
99,-0.112
100,0.0
101,-0.015
102,-0.261
103,-0.186
104,-0.09
105,-0.078
106,-0.195
107,-0.21
108,-0.164
109,-0.027
110,-0.181
111,-0.149
112,-0.181
113,-0.161
114,-0.159
115,-0.188
116,-0.09
117,-0.063
118,-0.271
119,-0.178
120,0.044
121,-0.09
122,-0.232
123,-0.212
124,-0.012
125,-0.054
126,-0.208
127,-0.156
128,-0.059
129,-0.039
130,-0.269
131,-0.125
132,-0.02
133,-0.144
134,-0.129
135,-0.039
136,-0.095
137,-0.171
138,-0.068
139,-0.042
140,-0.103
141,-0.002
142,-0.166
143,-0.061
144,-0.164
145,-0.122
146,-0.059
147,-0.071
148,-0.127
149,-0.356
150,-0.259
151,0.002
152,-0.188
153,-0.166
154,-0.059
155,-0.166
156,-0.105
157,0.039
158,-0.215
159,-0.002
160,-0.002
161,-0.039
162,-0.103
163,-0.125
164,-0.281
165,-0.107
166,-0.085
167,-0.122
168,-0.159
169,0.01
170,-0.229
171,-0.188
172,-0.208
173,-0.371
174,-0.146
175,0.015
176,-0.098
177,-0.193
178,-0.115
179,0.085
180,-0.027
181,-0.188
182,-0.247
183,-0.237
184,-0.122
185,-0.125
186,-0.083
187,-0.11
188,-0.2
189,-0.161
190,-0.205
191,0.007
192,0.017
193,0.039
194,-0.249
195,-0.261
196,-0.056
197,0.115
198,-0.11
199,-0.234
200,-0.151
201,-0.081
202,-0.088
203,-0.149
204,-0.188
205,-0.098
206,-0.269
207,-0.291
208,-0.208
209,0.027
210,-0.251
211,-0.229
212,-0.107
213,-0.127
214,-0.283
215,-0.002
216,0.059
217,-0.005
218,-0.027
219,0.029
220,-0.088
221,-0.127
222,0.054
223,0.088
224,-0.061
225,-0.1
226,-0.251
227,-0.178
228,-0.132
229,-0.217
230,-0.181
231,-0.176
232,0.105
233,-0.12
234,-0.234
235,-0.059
236,-0.081
237,-0.237
238,0.105
239,-0.161
240,-0.044
241,-0.117
242,-0.186
243,0.01
244,0.032
245,-0.134
246,-0.146
247,-0.085
248,-0.283
249,-0.168
250,-0.295
251,-0.217
252,-0.156
