,-0.105.1
0,-0.061
1,-0.232
2,-0.098
3,-0.1
4,-0.3
5,-0.151
6,-0.112
7,-0.273
8,-0.056
9,-0.032
10,-0.083
11,0.09
12,-0.037
13,-0.059
14,-0.105
15,-0.015
16,0.112
17,-0.015
18,-0.215
19,-0.09
20,-0.054
21,-0.071
22,-0.176
23,-0.081
24,-0.032
25,-0.166
26,-0.125
27,-0.195
28,-0.22
29,0.066
30,0.02
31,-0.19
32,-0.027
33,0.176
34,-0.212
35,-0.188
36,-0.027
37,-0.061
38,-0.19
39,-0.198
40,-0.1
41,-0.081
42,-0.215
43,-0.249
44,-0.051
45,-0.227
46,-0.225
47,-0.142
48,-0.024
49,-0.132
50,-0.044
51,-0.071
52,0.044
53,-0.037
54,-0.205
55,0.029
56,-0.203
57,-0.09
58,0.007
59,-0.083
60,-0.164
61,-0.034
62,-0.107
63,-0.142
64,-0.222
65,-0.234
66,-0.073
67,-0.195
68,-0.193
69,-0.044
70,-0.078
71,-0.195
72,-0.044
73,-0.105
74,-0.085
75,-0.122
76,-0.061
77,0.01
78,-0.19
79,-0.183
80,-0.083
81,-0.212
82,-0.41
83,-0.081
84,-0.134
85,-0.186
86,0.012
87,-0.056
88,-0.112
89,-0.054
90,-0.183
91,-0.076
92,0.059
93,-0.01
94,-0.09
95,-0.085
96,-0.027
97,-0.032
98,-0.083
99,0.059
100,-0.081
101,-0.088
102,-0.171
103,0.051
104,-0.273
105,-0.247
106,-0.042
107,-0.151
108,-0.208
109,-0.208
110,0.029
111,0.027
112,-0.303
113,-0.19
114,0.242
115,-0.061
116,-0.181
117,-0.107
118,-0.232
119,-0.095
120,-0.017
121,0.024
122,-0.095
123,-0.139
124,-0.188
125,-0.205
126,-0.166
127,-0.188
128,-0.083
129,-0.22
130,0.017
131,-0.11
132,-0.093
133,-0.061
134,-0.068
135,-0.176
136,-0.081
137,-0.059
138,-0.1
139,0.024
140,-0.166
141,-0.19
142,-0.31
143,-0.144
144,-0.159
145,-0.12
146,-0.061
147,-0.127
148,0.017
149,-0.234
150,-0.181
151,-0.107
152,-0.005
153,-0.122
154,0.105
155,-0.051
156,-0.227
157,-0.134
158,-0.154
159,-0.085
160,-0.186
161,-0.159
162,-0.081
163,0.024
164,-0.254
165,-0.054
166,-0.234
167,-0.195
168,0.032
169,-0.007
170,-0.195
171,-0.171
172,-0.02
173,0.029
174,0.105
175,-0.02
176,-0.081
177,-0.181
178,-0.01
179,-0.151
180,-0.007
181,0.071
182,-0.044
183,-0.083
184,-0.1
185,-0.107
186,-0.181
187,-0.076
188,0.173
189,-0.139
190,-0.303
191,0.02
192,-0.107
193,-0.161
194,-0.049
195,-0.19
196,-0.188
197,-0.071
198,-0.151
199,-0.034
200,0.0
201,-0.125
202,-0.115
203,-0.061
204,-0.134
205,-0.063
206,-0.186
207,-0.071
208,-0.115
209,0.11
210,-0.1
211,-0.032
212,0.012
213,0.156
214,0.071
215,0.007
216,-0.095
217,-0.171
218,-0.054
219,-0.205
220,-0.12
221,-0.156
222,-0.103
223,-0.088
224,-0.059
225,-0.088
226,-0.159
227,-0.085
228,-0.159
229,-0.049
230,-0.12
231,-0.081
232,-0.051
233,-0.071
234,-0.203
235,-0.198
236,-0.093
237,-0.22
238,-0.112
239,-0.115
240,-0.071
241,-0.071
242,-0.203
243,-0.105
244,-0.027
245,-0.193
246,-0.154
247,-0.105
248,-0.059
249,-0.105
250,0.042
251,0.098
252,0.002
253,0.034
254,0.022
255,0.12
256,-0.029
257,-0.129
258,0.1
259,0.051
260,-0.112
261,-0.237
262,-0.042
263,-0.308
264,-0.212
265,0.027
266,-0.051
267,-0.127
268,-0.251
269,-0.068
270,-0.12
271,-0.068
272,-0.083
273,0.059
274,-0.151
275,-0.188
276,0.112
277,0.081
278,-0.168
279,-0.044
280,-0.046
281,-0.332
282,-0.01
283,-0.173
284,-0.225
285,-0.176
286,-0.098
287,-0.249
288,-0.071
289,-0.129
290,-0.151
291,-0.063
292,-0.122
