,-0.010
0,-0.186
1,0.007
2,0.01
3,0.042
4,-0.117
5,0.073
6,-0.022
7,-0.154
8,-0.132
9,-0.029
10,-0.134
11,-0.227
12,-0.305
13,-0.286
14,0.022
15,-0.229
16,-0.129
17,-0.212
18,0.024
19,0.054
20,-0.015
21,-0.288
22,-0.261
23,-0.1
24,-0.176
25,-0.125
26,-0.173
27,-0.093
28,-0.269
29,0.01
30,-0.208
31,-0.256
32,-0.12
33,-0.081
34,-0.007
35,-0.12
36,0.073
37,-0.229
38,-0.181
39,-0.198
40,-0.054
41,-0.261
42,0.01
43,0.012
44,-0.066
45,-0.081
46,-0.151
47,-0.081
48,-0.083
49,-0.073
50,-0.085
51,-0.034
52,-0.251
53,-0.271
54,-0.103
55,-0.156
56,-0.354
57,-0.386
58,-0.095
59,-0.227
60,-0.151
61,-0.125
62,-0.11
63,-0.315
64,-0.244
65,-0.078
66,-0.154
67,0.046
68,0.039
69,-0.286
70,-0.046
71,0.159
72,-0.051
73,-0.049
74,-0.046
75,-0.168
76,-0.254
77,-0.015
78,-0.056
79,-0.049
80,-0.054
81,-0.244
82,0.007
83,0.068
84,-0.269
85,-0.007
86,0.166
87,-0.132
88,-0.183
89,-0.117
90,-0.215
91,0.071
92,-0.212
93,-0.393
94,-0.137
95,-0.142
96,-0.244
97,-0.137
98,-0.09
99,-0.376
100,0.0
101,-0.151
102,-0.039
103,-0.149
104,-0.288
105,-0.032
106,-0.039
107,-0.393
108,-0.061
109,-0.076
110,-0.09
111,-0.11
112,-0.222
113,-0.071
114,-0.032
115,-0.159
116,-0.366
117,-0.181
118,-0.215
119,-0.188
120,-0.005
121,-0.161
122,-0.159
123,-0.3
124,0.015
125,-0.032
126,-0.1
127,-0.137
128,-0.144
129,-0.027
130,-0.149
131,-0.095
132,-0.149
133,-0.049
134,-0.3
135,-0.078
136,-0.283
137,-0.215
138,-0.312
139,-0.034
140,-0.071
141,-0.076
142,-0.139
143,0.015
144,0.0
145,-0.144
146,-0.205
147,-0.059
148,0.1
149,-0.259
150,-0.339
151,-0.076
152,-0.046
153,-0.071
154,-0.183
155,-0.271
156,-0.122
157,0.083
158,-0.054
159,-0.042
160,-0.044
161,-0.071
162,-0.063
163,-0.09
164,-0.293
165,-0.283
166,-0.034
167,-0.078
168,-0.186
169,-0.225
170,-0.098
171,0.132
172,-0.254
173,-0.276
174,-0.203
175,-0.312
176,-0.149
177,0.178
178,-0.015
179,-0.166
180,-0.12
181,0.078
182,-0.007
183,-0.173
184,0.017
185,-0.166
186,-0.083
187,-0.632
188,-0.156
189,0.242
190,-0.183
191,-0.293
192,-0.127
193,-0.002
194,-0.195
195,-0.164
196,-0.027
197,-0.105
198,-0.112
199,-0.103
200,-0.078
201,0.034
202,0.056
203,-0.256
204,-0.007
205,0.173
206,-0.029
207,-0.312
208,-0.068
209,0.166
210,-0.073
211,-0.3
212,-0.037
213,-0.02
214,-0.068
215,-0.259
216,-0.303
217,0.007
218,-0.083
219,-0.039
220,-0.061
221,0.017
222,-0.066
223,-0.049
224,0.049
225,-0.01
226,-0.054
227,-0.291
228,-0.222
229,-0.073
230,0.015
231,-0.127
232,-0.037
233,-0.01
234,-0.154
235,-0.137
236,0.032
237,-0.149
238,-0.139
239,-0.029
240,-0.273
241,-0.193
242,-0.125
243,0.022
244,0.042
245,-0.105
246,-0.161
247,-0.122
248,-0.071
249,0.002
250,-0.068
251,-0.11
252,-0.129
253,-0.193
254,-0.122
255,-0.112
256,-0.156
257,-0.178
